,event_id,filename,anumber,sentence_count,report_type,sentence_idx,sentence_triggers,event_text,label,lower_idx,upper_idx,DATE,LOCATION,MINERAL,ORE_DEPOSIT,ROCK,STRAT,TIMESCALE,TRIGGER
350,a074935_wp-003-pym_e47_1304_1305_1467_2006_7atr_10878611_265,a074935_wp-003-pym_e47_1304_1305_1467_2006_7atr_10878611.json,74935,423,Annual,265,mineralization,"It contains the oldest ore deposit known in the world (a barite deposit with an age of around 3490 Ma). It also contains the oldest volcanic-hosted massive sulphide (VMS) dated at 3470 Ma, lode-gold (3420 Ma), porphyry copper-molybdenum (3320 Ma), komatiite-hosted nickel-copper (3270 Ma), iron (3200-3000 MA), layered maficintrusion-hosted nickel-copper-PGE (2920 Ma), tantalum-tin pegmatite (2880 Ma) and epithermal (2750 Ma) deposits in the world. In the West Pilbara terrain the oldest known mineralization is the Ruth Well komatiite-associated Ni-Cu deposit which is hosted by the Ruth Well Formation, the oldest rock sequence of the Roebourne Group of greenstones with an age in excess of 3270 Ma. The 3120 Ma Whundo Group hosts several VMS deposits of which the largest, the Whundo deposit, has been partially mined in the mid seventies. The most significant mineralizing event in the West Pilbara terrain was the intrusion of large layered intrusions at 2920-2900 Ma.",False,265,265,the mid seventies,"West Pilbara, Whundo, West Pilbara","barite, sulphide, gold, copper, nickel, copper, iron, nickel, copper, tin","VMS, lode, PGE, VMS deposits","porphyry, komatiite, pegmatite, komatiite, greenstones","Ruth Well Formation, Roebourne Group, Whundo Group",,"mineralization, significant"
351,a074939_c206_1995_2006a_16955006_893,a074939_c206_1995_2006a_16955006.json,74939,1553,Annual,893,mineralisation,"The Northern Extension and Western Wall domains lie adjacent to each other and were combined into a single domain for modelling purposes. The tabular mineralized body consists of a monocline flexure with a dip of 300 to the east. The mineralisation is of relatively high tenor and constitutes the majority of the contained metal in the Porphyry Lode. The resource contained within these two domains extend into the Porphyry Pit and into the underground workings. The geological domains were constrained by lithology, alteration type, veining and gold grade.",False,893,894,,,gold,Lode,"Porphyry, Porphyry",,,"mineralized, mineralisation"
352,a074971_yampi sound annual report 2007_11989839_62,a074971_yampi sound annual report 2007_11989839.json,74971,132,Annual,62,"mineralisation, prospect",Nellie has its locality listed as 8 miles south-east to Steep Head The mineralisation at the Mundurral River prospect is thought to be of the same style as in the McLarty Range east of Talbot Bay. In the McLarty Range area copper mineralisation extends over a strike length of 36 km and is hosted by siltstones and banded ferruginous chert of the Warton Sandstone.,True,62,63,,,copper,,"siltstones, chert",Warton Sandstone,,"mineralisation, prospect, mineralisation"
353,a075023_c215-2006a_15759084_105,a075023_c215-2006a_15759084.json,75023,163,Annual,105,mineralised,"Within the plasmic clay zone may be zones of silcrete and iron rich hardpan of silcrete thickness. Underlying the plasmic clays are saprolitic clays with occasional silcrete bands up to 5-6 metre thick. The saprolites, where not mineralised with nickel and cobalt, are usually iron rich (limonitic, haematitic and goethitic). The economic nickel\cobalt occurs within the saprolitic clay zones, generally a few metres below the boundary between the overlying plasmic clays and the underlying saprolitic clays. Much of the potential mineralisation is found within grey\brown or dark grey saprolites, but frequently high grade material is found within goethitic\haematitic saprolites or within siliceous pale grey saprolites.",False,105,105,,"grey, grey","iron, nickel, iron",,"clay, silcrete, hardpan, silcrete, clays, clays, silcrete, saprolites, clay, clays, clays, saprolites, saprolites, saprolites",,,"mineralised, potential, mineralisation, high grade"
354,a075073_w100_laverton_c52002_ar2006_appendix a_13916281_132,a075073_w100_laverton_c52002_ar2006_appendix a_13916281.json,75073,165,Annual,132,significant,"In places this can reach thicknesses of up to 200m, although much of the sequence is substantially less than 60m in thickness. In many areas, the cover effectively precludes the use of conventional surface geochemical exploration methods. Whilst significant exploration has been completed in the Beria Break area it has been conducted without coherent focus. RC drilling completed during the 2006 report year targeted the BBZ in an effort to identify shear hosted mineralisation as well as provide a vector to any country rock mineralisation. Results of this drill programme were disappointing with no significant mineralisation intersected.",False,132,133,"2006, year",Beria,,,,,,"significant, mineralisation, mineralisation, significant, mineralisation"
355,a075099_ih_c112_1977_2006a_11559301_104,a075099_ih_c112_1977_2006a_11559301.json,75099,257,Annual,104,anomalous,"Most of WMCs exploration was - 10 - conducted outside E 39/407, with only 24 RC holes (JSPC0407 to 432 and JSPC0455 to 456) drilled in late 1989 in the northeastern part of E 39/407 testing the southern extension of BIF hosted gold mineralization at the Jasper Hills prospect. Anomalous gold was intersected in seven of these holes, including 4m @ 1.71g/t Au in JPSC0407 from 76m (ends in mineralization) and 10m @ 1.05g/t Au from 23m in JPSC0423. A coherent north-south trending zone of anomalous gold over 1km in strike length has been outlined and remains untested for continuity both along strike and down dip. Freshwater Resources Pty Ltd conducted exploration on the lease from October 1993 to August 1994. It included data compilation and review, field reconnaissance and soil sampling.",False,104,104,"late 1989, October 1993 to, August 1994",,"gold, Jasper, gold, gold, Freshwater",,BIF,,,"mineralization, prospect, Anomalous, mineralization, anomalous"
356,a075117_c832005 ularring rock project 2006 annual_13905309_78,a075117_c832005 ularring rock project 2006 annual_13905309.json,75117,150,Annual,78,"encouragement, mineralisation, significantly","As with the first target area, the size and structural complexity provide encouragement for mineralisation that is significantly more attractive to Placer Dome Australia than that seen at Centre Forrest or Southern Brook.",True,78,78,,Australia,,,,,,"encouragement, mineralisation, significantly"
357,a075138_c135_1995_2006a_14452981_222,a075138_c135_1995_2006a_14452981.json,75138,502,Annual,222,"significant, anomalous",This hole had the most elevated nickel values ranging from 1990ppm - 1.29% Ni. The most anomalous gold zone was recorded in hole AB 84 from 24-28m with 1.675ppm Au in brown clays of altered ultramafic associated with 2910ppm Ni and 76ppm Co. Gold values generally varied from < 1 ppb - 1.675ppm Au with most 1-40ppb. The air core drilling of the Humpback zone produced significant anomalies from both the 4m composite sampling and 1 m Au splits over anomalous 4m composites zones. The anomalous 4m composite zones were subject to 1 m analysis for Au. The spread of anomalous results has confirmed the extension of the Humpback mineralisation to be restricted to supergene enrichment zones in the weathered ultramafic associated with water table zones.,False,222,224,,,"nickel, gold, Gold",,clays,,,"anomalous, significant, anomalous, anomalous, anomalous, has confirmed, mineralisation"
358,a075184_c19_2006_2007a_14966736_45,a075184_c19_2006_2007a_14966736.json,75184,546,Annual,45,possibly,"The synclinorium appears to plunge south-westerly at the northeast end of the range and possibly to the northeast in the southwest of the range (Noonie Hills Sector). The synclinorium is thought to reach its maximum width in the Mt Matthew - Mt Hale vicinity, where proposed mining is to take place.",True,45,46,,southwest,,,,,,"possibly, proposed"
359,a075203_mhp_a_m39_845_2007_13771698_129,a075203_mhp_a_m39_845_2007_13771698.json,75203,166,Annual,129,rises,"At the southern extension of the fold closure the predominant basement rock types are olivine orthocumulates and mesocumulates. Murrin Murrin North area contains irregular outcrops of felsic volcanic rocks, gabbro and pyroxenite, surrounded by the olivine cumulates. The deposits occur in areas characterised by lateritic and sandy soils interspersed with low lateritic rises. The mineralisation at Murrin Murrin Four Deposit is predominantly contained within the smectite zone whereas in other deposits the mineralisation is continuous through the smectite, saprolite and ferruginous saprolite zones. The ferruginous saprolite zone is predominant at Murrin Murrin Two Deposit.",False,129,129,,"Murrin Murrin, Murrin Murrin, Murrin Murrin","olivine, olivine, smectite, smectite",,"felsic volcanic rocks, gabbro, pyroxenite, saprolite, ferruginous saprolite, ferruginous saprolite",,,"rises, mineralisation, mineralisation"
360,a075206_tr_a_2007_12819567_106,a075206_tr_a_2007_12819567.json,75206,1766,Annual,106,"prospect, prospect","Multiple drilling programs were completed. Three geological mapping exercises were completed. The first of these was a 1:2,500 scale mapping exercise over the Wingina prospect covering part of the Turner River Gold Belt, the second a 1:1,000 scale map at Gray Hills and the third was a 1:5,000 exercise over the Mt Berghaus Prospect. - 11 - 4.3.3 22nd March 2004- 21st March 2005 Exploration on the Turner River Project was divided into two distinct, programs. These have focused on: 1) Gold , 2) PGEs (the Three Kings Project).",False,106,107,,,"Gold, Gold",PGEs,,,,prospect
361,a075221_e38_1696a_15512210_146,a075221_e38_1696a_15512210.json,75221,256,Annual,146,"prospective, mineralisation","Hydromorphic activity is also favoured in structurally prepared weathering zones, which accounts for the more localised nature of high grade Ni-Co mineralisation. The prospective (for nickel laterite mineralisation) eastern Kalpini ultramafic sequence is formed by a range of komatiite lithologies within a single thick, fractionated flow unit.",True,145,146,,,nickel,,"laterite, komatiite",,,"high grade, mineralisation, prospective, mineralisation"
362,a075221_e38_1696a_15512210_189,a075221_e38_1696a_15512210.json,75221,256,Annual,189,"further exploration, further exploration","5.2 GEOPHYSICAL DATA Aeromagnetic data shows E38/1696 lies in a area of massive intrusive granitic bedrock. Anomalies in the north clearly indicate mafic intrusives, and to the south two northwest south east trending slithers have been interpreted as metamorphosed ultramafic rock. 5.4 FURTHER EXPLORATION Further exploration will begin with a soils programme over this area. It is also necessary to further investigate previous activities in this area. Subject to satisfactory results from this survey reconnaissance RAB drilling may be undertaken.",False,189,190,,,,,bedrock,,,"FURTHER EXPLORATION, Further exploration"
363,a075245_el52_1919_annualreport2006_14676274_82,a075245_el52_1919_annualreport2006_14676274.json,75245,108,Annual,82,encouraging,"The high vanadium values reported from Tchintaby Well are encouraging from a uranium exploration viewpoint, because these two elements tend to be associated in unconformity-related deposits.",True,82,82,,,vanadium,uranium,,,,encouraging
364,a075247_el52_1921_annualreport2006_14503025_78,a075247_el52_1921_annualreport2006_14503025.json,75247,107,Annual,78,"enriched, potential, mineralisation","The Jillawarra Formation (base metalsuranium) Baracus Pty Ltd 52/1919 Annual Report 13 Carbonaceous mudstones of the Jillawarra Formation are enriched in base metals, particularly lead and zinc, and have potential for stratiform or strata-bound base metal mineralisation.",True,78,78,Annual,,"lead, zinc","base metals, base metal",mudstones,"Jillawarra Formation, Jillawarra Formation",,"enriched, potential, mineralisation"
365,a075256_pinnacles combined exploration report 2006_15214637_52,a075256_pinnacles combined exploration report 2006_15214637.json,75256,203,Annual,52,potential,"It was concluded that the komatiitic ultramafics of the Pinnacles Project are essentially of Kambalda type. The olivine-cumulate rocks intersected in the Posex drilling and in Kanownas PND 2 and PND 3 together with PND 1, PN 176 and PN 177 are interpreted to be ortho- to mescocumulates. To the east of the main unit are several ultramafic flow units of reasonable thickness but these are less magnetic and lack both persistence and nickel sulphide discovery potential. Methodical exploration for nickel sulphide mineralisation has been carried out sporadically on the Pinnacles Project over the last 20 years. Geophysical surveys comprising ground magnetic surveys, MLEM surveys, a helicopter borne Hoistem electromagnetic survey over the whole project strike length and follow up MLEM have resulted in the identification of 18 conductive anomalies, seven of which were recommended for drilling.",False,52,53,the last 20 years,Kambalda,"olivine, nickel, sulphide, nickel, sulphide",,,,,"potential, mineralisation"
366,a075283_0051-2007-02_12774365_1024,a075283_0051-2007-02_12774365.json,75283,1453,Annual,1024,significant,"A clear triangular pattern, centered on the polarizable prisms location, is present in the IP pseudosection. There is almost no additional character in the IP pseudosection due to topographic effects. Even when topographic effects are not significant, smooth-model inversion reduces or removes many resistivity/IP pseudosection artifacts, improving the datas interpretability. Inverting the IP data shown in figure 16b creates the smooth-model section shown in figure 17a. Away from the ridge line low background IP phase values are recovered.",False,1024,1024,,,,,,,,significant
367,a075326_p24_3065_2006_a _11717856_232,a075326_p24_3065_2006_a _11717856.json,75326,470,Annual,232,potential,"The western anomaly was modelled by a set of shallow-dipping plates likely correlating to a graphitic shale unit at depths between 100 and 150m. DHEM surveying in 2006 has been focussed on the basal contact in the Vetters Bulge area. Offset transmitter loops were trialled to maximise coupling with potential offhole 41 conductors and when compared directly with the collar data, produced similar anomalies. Follow up DHEM targets were defined for HNIC-039. S EW HALCYON GROUP LTD Drawn : RESPOT Job Bardoc Prospect In-Loop EM Survey MODELLING RESULTS Line CA9 0 50 100 150 200 Scale 1:5000 SURVEY PARAMETERS Configuration : In-Loop Station Spacing : 50 m RECEIVER Receiver : SMARTEM Frequency : 0.5 Component : Z Rx Coil : Curtin Coil TRANSMITTER Transmitter : ZT-30 Loop : 200m, 2 turns Tx Moment : 80 000 turn-m Tx Current : 18.5-25.0 A Turn Off : 0.6 ms PLATE PARAMETERS Name X Y Z Length Depth Extent Dip Dip Dir.",False,232,232,2006,Bardoc,,,shale,,,potential
368,a075361_c69-2003_2007a_10819276_96,a075361_c69-2003_2007a_10819276.json,75361,236,Annual,96,"low grade, mineralization","Composite samples from GTAC20 to GTAC23 returned significant results of 10 metres @ 1.10ppm gold (GTAC20) and 10 metres @ 8.80ppm gold (GTAC22). Single metre split results included 6 metres @ 1.61ppm gold and 6 metres @ 18.5ppm gold from 4 metres depth down hole (GTAC22). Subsequent lines to the north (GTAC24 to GTAC31) intersected only low grade mineralization with scattered one metre intercepts of between 1 and 2ppm gold. GTAC32 returned composite results of 10 metre @ 1.67ppm gold with single splits returning 7 metres @ 2.72ppm gold. As with the drilling to the north, subsequent lines intersected only low grade mineralization with scattered one metre intercepts of between 1 and 2ppm gold.",False,96,98,,,"gold, gold, gold, gold, gold, gold, gold, gold",,,,,"significant, low grade, mineralization, low grade, mineralization"
369,a075365_widge_p154638_07a_16804060_40,a075365_widge_p154638_07a_16804060.json,75365,96,Annual,40,possible,"This programme of work proceeded over a period of some 3.5 years until late 1997 and comprised the drilling of 88 vertical aircore holes for a total of 6731 metres along east to west drill traverse lines spaced at irregular intervals. Towards the end of the programme, 5 inclined RC holes were drilled for a total of 645 metres to test further zones of elevated nickel values obtained from earlier aircore drilling but only one hole reached target because of difficulty in penetrating thick transported overburden. Owing to these drilling difficulties, continuation of this follow-up programme was abandoned and no down hole geophysical surveying was possible. Drill samples were selectively analysed for nickel, chromium, cobalt, zinc and gold at variable drill sample intervals based on geology. However, most mafic and ultramafic sequences were sampled over 2 or 1 metre intervals.",False,40,40,"some 3.5 years, late 1997",,"nickel, nickel, chromium, zinc, gold",,,,,possible
370,a075369_annual mineral exploration all 2006-7_15776777_9,a075369_annual mineral exploration all 2006-7_15776777.json,75369,1255,Annual,9,mineralization,"Aladdin-Caledonian shear). Recent mapping and a review of previous drill hole information have highlighted the potential for gold mineralization along northeast- to NNEtrending structures south of the Aladdin mine. The purpose of the drilling program is to test for gold mineralization: at the southern end of the NNE-trending Three Sisters dextral reverse fault; along northeast- to NNE-trending structures located between the Three Sisters and Aladdin- Caledonian shears; and on the Aladdin-Caledonian shear, south of the Aladdin open pit. During August to October 2006, Mercator Gold Australia completed 191 RAB holes for a total of 8,643m, in the area between the Aladdin gold mine and Lake Annean, as part of the Nannine project (Table 51 and Figure 60). Holes were spaced 30m apart and drilled at 60 toward the east.",False,9,10,August to October 2006,"Australia, Nannine","gold, gold, Gold, gold",,,,,"potential, mineralization, mineralization"
371,a075376_atr_2007_c296_1996_final_16721632_93,a075376_atr_2007_c296_1996_final_16721632.json,75376,132,Annual,93,extensive,The southern portion of the lease exhibits poor outcrop with an abundance of cover especially in the south west. Cover is underlain by a granodiorite-porphyry. To the north outcrop is extensive with a range of hills orientated north south. The Prince of Wales workings are situated on the crest of this hill line. The sequence strikes north - south and the axis of a major south plunging anticline is interpreted to extend through the lease.,False,93,93,,south west,,,"granodiorite, porphyry",,,extensive
372,a075383_e69_2092_2006a_16356505_50,a075383_e69_2092_2006a_16356505.json,75383,177,Annual,50,significant,It is interesting to note that the two western most samples showed a significant amount of ilmenite.,True,50,50,,,ilmenite,,,,,significant
373,a075419_mtgibson_2007a_17533115_3227,a075419_mtgibson_2007a_17533115.json,75419,4242,Annual,3227,"broad, patchy","A conceptual long section showing the multiple ore horizons is shown in Figure 4 hereafter. MtGibson Project- Combined Annual Report 2007 18/06/2007 12 Figure 4 Scuddles Conceptual Section showing multiple ore horizons (Oxiana, 2006) A detailed review of the zonation patterns is given below based on Ashley et.al (1988) and Whitford and Ashley (1992). A broad zonation was observed at Scuddles (Figure 5) as detailed below: Hanging Wall: Relatively unaltered, with only patchy, weak Na, Ca, Sr depletion, with generally feldspars, albite preserved. Mineralised Horizon: Cu, Pb, Zn, Ag, Au, S with Mn towards top of mineralised horizon, no Ba zonation observed. With As, Sb, Bi, Cd, Co, Mo, In, Se, Sn, Tl, W as trace elements Footwall and Mineralised Horizon: Na, Ca, Sr and locally K depletion (in mineralised zone) with enrichment of Fe, Mg and Mn, Co, CO2, F, resulting in strong chlorite alteration with carbonate, with destruction of most feldspars.",False,3227,3228,"2007, 2006, 1988, 1992, Mg",long,"feldspars, albite, chlorite, carbonate, feldspars",,,,,"broad, patchy, mineralised"
374,a075431_p_24_3065_ 2007_a_14578576_112,a075431_p_24_3065_ 2007_a_14578576.json,75431,341,Annual,112,"potential, mineralisation, high grade",Field investigations by Halcyon personnel found strongly laminated quartz or chert in RAB chips on the contact. A selected sample of the material returned +60g/t Au (A. Radonjic pers comm.) Halcyons programme was designed to test the continuity and grade of potential mineralisation around the original RAB intercept with the aim of identifying a small high-grade resource. The drillholes all intersected only fine grained ferruginized basalt with varying degrees of carbonate alteration. The results did not establish any three dimensional continuity to the original high grade Au discovery.,False,112,113,,,"quartz, carbonate",,"chert, basalt",,,"potential, mineralisation, high grade"
375,a075461_west musgrave annual report e69_2067_12693024_72,a075461_west musgrave annual report e69_2067_12693024.json,75461,99,Annual,72,significant,"The tenements covered rocks of the Jamieson Range troctolite intrusive, and the Pulgrave Cauldron within the Western Musgrave Block. Work completed compri and lag sampling, geophysical data interpretation and rock chip sampling. The soil sampling returned no significant results. The lag program gave a peak of 720 ppm Cu a 310 ppm Ni. The majority of the rock chip samples were collected from an outcropping portion of the troctolite intrusive.",False,72,72,,Musgrave Block,,,"troctolite, lag, lag, troctolite",,,significant
376,a075493_e47_1392_2007a_19033336_11,a075493_e47_1392_2007a_19033336.json,75493,12,Annual,11,exploration drilling,The drilling program for 2006 consisted of a total of 12 RC holes. A total of 12 RC drill holes were drilled during the reporting period. The tenement holder has plans to further carry out exploration drilling with the tenement with the target to find a resource.,False,11,11,2006,,,,,,,exploration drilling
377,a075513_caz_jil_c104-2006_text2007an_11291583_72,a075513_caz_jil_c104-2006_text2007an_11291583.json,75513,110,Annual,72,"mineralisation, mineralisation, high grade","Several significant structural features, historic Gold Mines, NiCu bearing ultramafic units, and more recently identified targets in the Zapata region and the Jillewarra Shear Zone lie within the project area. 4.3.1 Gold Mineralisation Gold mineralisation in the Mingah Range Greenstone Belt is hosted by narrow, high grade quartz-pyrite-pyrrhotite veins which are developed both parallel and discordant to enclosing rock units and are associated with peripheral stockworks hosted by carbonate altered basalts with minor intercalated shale horizons.",True,71,72,,,"Gold, Gold, Gold, quartz, pyrite, pyrrhotite, carbonate",,"basalts, shale",Greenstone Belt,,"significant, mineralisation, high grade"
378,a075529_red billabong combined annual report-2007_c12-2004_14278992_319,a075529_red billabong combined annual report-2007_c12-2004_14278992.json,75529,349,Annual,319,anomalous,"As the maglag sample collected at the same site, and the subsequent maglag (NSS306451453), panned concentrate (NSS306760-762) and -80# (SV, NSS305443-445) sampling failed to duplicate the result no further work for the area is planned. The sampling of the costeans and drill spoils in the historic drilling area at Station Creek (MO5570) returned samples elevated in Ni and Cr. No other anomalous areas were highlighted. Within the tenement areas, the most prospective search targets are considered to be; Polymetallic mineralization (zinc, copper, lead and silver) at Emull and Location 5 hosted by sheared and faulted Koongie Park Formation in a contact zone with the Emull Gabbro intrusion. High grade gold mineralization similar to Nicholsons Find.",False,319,319,,,"zinc, copper, lead, silver, gold",,,"Koongie Park Formation, Emull Gabbro",,"anomalous, prospective, mineralization, High grade, mineralization"
379,a075569_linden annual report 2007 with cover letter_14283819_10,a075569_linden annual report 2007 with cover letter_14283819.json,75569,48,Annual,10,prospective,Mount Burgess completed only limited and shallow RAB drilling to evaluate the gold-in-soil anomalies. The accuracy of positioning some of the drill holes is also open to question. The Linden project lies within a very prospective Archaean granite greenstone terrain of the Norseman Wiluna belt and is in close proximity to other deposits such as Red October (12 kilometres to the North) Sunrise Dam (20 kilometres to the North) and Butcher Well. The western portion of Exploration Licence 39/323 has not been tested by previous exploration. This area has thick soil cover and coincides with the interpreted Linden Fault Zone.,False,10,10,,"Linden, Norseman, Wiluna, Red October, Sunrise Dam, Butcher Well, Linden",gold,,granite greenstone,,Archaean,prospective
380,a075576_wd_a_2007_12592038_207,a075576_wd_a_2007_12592038.json,75576,340,Annual,207,mineralisation,3.3 Relationships Between Structural Geology and Gold Mineralisation NW-striking segment of the East Zone is located adjacent to a high strain zone defined by a NW-striking foliation. Gold mineralisation appears to be located along the SW margin of a folded NW-striking D1 high strain zone.,True,207,208,,,"Gold, Gold",,,,,mineralisation
381,a075599_doudi downs 2 annual report 2007_16861186_9,a075599_doudi downs 2 annual report 2007_16861186.json,75599,39,Annual,9,anomalous,Farmers also were reticent to allow access during this time due to the risk of unnecessary damage to their farm tracks prior to harvest time. Eventually some limited sampling was completed. A number of roadside samples were collected containing anomalous values of gold and copper and the areas deemed worthy of follow-up. The maximum gold value was 10ppb relative to a background of 1ppb. Results of the work carried out can be found in the appendices.,False,9,9,,,"gold, copper, gold",,,,,anomalous
382,a075664_2007 annual report_26mar2007_16608207_178,a075664_2007 annual report_26mar2007_16608207.json,75664,299,Annual,178,high grade,"In the Low Grade blocks those with a slope of regression of at least 0.85 were classified as Measured; blocks estimated with less than 32 composites were classified as Inferred; and the remaining blocks were classified as Indicated. In addition, blocks below 700mRL were also classified as Inferred. The High Grade blocks were classified as Measured due to the large number of composites, which produced a high quality estimate and a low coefficient of variance. After classifying according to these criteria, isolated groups of Measured were downgraded to Indicated after the block model was visually inspected. The central area of the deposit has been drilled to a 75m by 75m spacing, and blocks in this area were estimated to a sufficient confidence level for optimisation, detailed mine planning and scheduling but not selective mining at elevated cutoffs.",False,178,179,,,,,,,,"High Grade, optimisation"
383,a075664_2007 annual report_26mar2007_16608207_230,a075664_2007 annual report_26mar2007_16608207.json,75664,299,Annual,230,prospective,Magnetite is not common in the felsic units. City Resources believed the area was prospective for gold mineralisation as it was close the Bamboo Creek Shear Zone and North Pole mining centres. They completed programmes of: Bulk Stream Sediment sampling; Bulk Soil sampling; Rock chip sampling of fault systems; General geological reconnaissance of prospective areas; and Re-assaying of diamond drill pulps for gold. City Resources detected low grade gold anomalism in both rock chips and soil sampling programmes. These results were disappointing and City Resources allowed the exploration licence to lapse.,False,230,232,,Bamboo,"Magnetite, gold, diamond, gold, gold",,Sediment,,,"prospective, mineralisation, prospective, low grade, anomalism"
384,a075675_e39_907a_07_16285554_260,a075675_e39_907a_07_16285554.json,75675,271,Annual,260,further exploration,"Moving east, the relief rises and is reflective of underlying and outcropping massive intrusives, which are predominantly felsic granitoids. Historical exploration is minor and is poorly recorded. A small surface geochemistry programme gave maximum assay results of: Element Maximum Assay Ni 0.278 pct Co 118 ppm Mn 6,200 ppm Cu 995 ppm Cr 2,560 ppm Au 0.002 ppm Pt 17 ppb Pd 16 ppb It is recommended that further exploration begin with a supplementary infill soil sampling geochemistry programme. TABLE OF CONTENTS JASPER HILLS PROJECT . 1 EXECUTIVE SUMMARY.",False,260,260,,,JASPER,,granitoids,,,"rises, further exploration"
385,a075733_2007 annual report e46-504_10350022_9,a075733_2007 annual report e46-504_10350022.json,75733,51,Annual,9,trend of,"The vein swarms lie within and define a narrow, highly irregular belt or corridor, which closely follows the margins and crests of a steep-sided line of hills. For the stream samples suitable trap sites were selected and approximately 3kg of roughly sieved sample was collected for later drying and sizing by Genalysis Laboratory Services at their Perth laboratory. For the soil samples sites were selected on a rough grid pattern around a trend of quartz veining and approximately 3kg of roughly sieved sample was collected for later drying and sizing by Genalysis Laboratory Services at their Perth laboratory. The western Anomaly prospect which extends into Image Resources adjoining tenement had originally been identified in 2002 by soil sampling as a narrow, East West trending Au and As anomaly about 1.5km in length. Subsequent mapping indicated that the anomalous zone appeared to be related to swarms of small deformed quartz veins intruded into folded and cleaved shaly turbidites of the Archaean Mosquito Creek Formation.",False,9,10,2002,"Perth, Perth",quartz,,"quartz veins, turbidites",Mosquito Creek Formation,Archaean,"trend of, prospect, anomalous"
386,a075783_c163_2006_2007a_11946585_69,a075783_c163_2006_2007a_11946585.json,75783,78,Annual,69,gift,"Data Review and Validation Geology Review, validation and field inspections. 1.1 Location and Access 5 1.2 Tenement Details, Land Status and Usage 6 2.1 Regional Geology 7 2.2 Local Geology 8 Bacchus Gift 8 Newhaven 8 Newminster 8 3. GEOLOGICAL ACTIVITIES 11 3.1 Introduction 11 3.2 Field Reconnaissance 11 3.3 Data Review 11 3.4 Drillhole Planning and Work Approval 12 References 13 List of Figures Figure 1 Location Plan 5 Figure 2 Tenement and other Land Uses Plan 6 On the 27th July 2006 a program of works application was approved by the DOIR for three HQ diamond holes to be drilled at Newminster.",False,69,69,the 27th July 2006,"Newminster, Newminster",diamond,,,,,
387,a075793_coolgardie_combined_annual_2006_appendix5_13989295_379,a075793_coolgardie_combined_annual_2006_appendix5_13989295.json,75793,1396,Annual,379,"may indicate, mineralisation","Models of the sample correlogram can be used directly in Ordinary Kriging and Indicator Kriging. The various parameters of the variogram model, such as the nugget effect and ranges in different directions, describe properties of the statistical continuity of metal grades. For example, a variogram with high nugget may indicate that there is a high level of error in the sample grades being used to construct the variograms or that there is a high degree of variability in the grade over very short distances in the mineralisation. A different range in one direction compared to another is likely to be indicating that grade is more continuous in one direction than another. 5.2 Directional Controls on Gold Mineralisation Gold and indicator variograms were calculated and modelled for Domain 2, all sub-domains combined.",False,379,379,,,"Gold, Gold",,,,,"may indicate, mineralisation"
388,a075793_mount_combined_annual_2006_2007_15206558_273,a075793_mount_combined_annual_2006_2007_15206558.json,75793,474,Annual,273,exploration drilling,"This report is the Annual Report for The Mount Project (Combined Report C37/2002), outlining exploration activities for the period June 22, 2006 to June 21, 2007. Exploration activities for the reporting period involved a technical review, including a geological review and targeting for the entire project area. Additional exploration during the period included the development of an exploration drilling proposal for the German Lode. The Mount Project currently consists of 6 live tenements for a total of 1,024.7 hectares (ha) along with 4 tenements in application. The project is part of the Redemption Joint Venture (RJV), an unincorporated joint venture between Focus Minerals Ltd. (formerly Austminex Ltd.) and Matador Mining Pty Ltd. (Matador) formed during early 2005.",False,273,274,"the period June 22, 2006 to June 21, 2007, early 2005",,,Lode,,,,exploration drilling
389,a075836_c78_2004_pincher_2007a_11271964_76,a075836_c78_2004_pincher_2007a_11271964.json,75836,996,Annual,76,prospects,Numerous gold prospects have been identified.,True,76,76,,,gold,,,,,prospects
390,a075838_h50_annual_2007_11337472_472,a075838_h50_annual_2007_11337472.json,75838,510,Annual,472,optimisation,"This describes tenements that have the potential to generate new resources and discoveries, and range from true grass roots category through to brownfields category where deposits have already been found and more of similar style may be located. There is some natural overlap of function between the two teams. The resource development team has the principal role of advancing discoveries and loosely defined resources to a point where they can be presented to the mining department for pit design and optimisation to reserve status. Generally speaking, the team does not operate on growth tenements but overlap sometimes is necessary due to personnel shortages and in the interests of continuity. The surface drilling statistics for the year to June 30th 2007 may be seen in Table 2 18 where the drilling activity on each tenement is quantified along with the prospect name.",False,472,472,the year to June 30th 2007,,,,,,,"potential, optimisation, prospect"
391,a075850_hh_arpt_2007_18574618_10,a075850_hh_arpt_2007_18574618.json,75850,174,Annual,10,possible,Open file magnetic and gravity indicates the region contains a major terrane boundary between the Frazer Mobile Zone to the west and a possible Achaean Greenstone terrane to the east (see Figure 2).,True,10,10,,,,,Greenstone,,,possible
392,a075861_empire troy creek rpt e69-1486-07_11548875_178,a075861_empire troy creek rpt e69-1486-07_11548875.json,75861,254,Annual,178,"prospect, mineralisation","Position uncertain because of apparent projection confusion. Magnetic trend or minor magnetic unit. Proterozoic stratigraphy or drainage Prospect / mineralisation Stockdale detailed helimag survey Magnetic contact Inferred major fault or fracture zone. Hatching indicates dip direction Unconformity; in part from GSWA mapping. Inferred fold axis (antiformal or synformal) Inferred mylonite, fracture or alteration zone Inferred secondary fault or fracture zone Inferred non magnetic, granitic?",False,178,179,,,,,mylonite,,Proterozoic,"uncertain, mineralisation"
