event_id,filename,sentence_idx,sentence_text,n_trigger_words,trigger_words,event_text,ORE_DEPOSIT,ROCK,MINERAL,STRAT,LOCATION,TIMESCALE,event_label
a075173_thaduna c144_2005_2007a_17096612_5,a075173_thaduna c144_2005_2007a_17096612.json,5,an information memorandum was prepared for potential farm in partners with one party visiting the ground.,1,['potential'],"the project lies within the proterozoic yerrida basin proximal to the major goodin fault and is perceived to have base metal potential especially for fault controlled supergene copper amenable to sxew extraction. current exploration activities have comprised angle rab resampling, remediation of some may 2006 drillsites and another rab aircore drill program over parts of e52 1673 and e52 1674. an information memorandum was prepared for potential farm in partners with one party visiting the ground. however, it is now intended to sole risk the next phase of exploration.",['base metal'],[],['copper'],[],['yerrida basin'],['proterozoic'],0
a075173_thaduna c144_2005_2007a_17096612_11,a075173_thaduna c144_2005_2007a_17096612.json,11,off track vehicle access is possible over much of the area although hampered on occasion by thicker vegetation within creeks.,1,['possible'],access to the ground is via the wiluna north road that intersects the great northern highway about 85 km south of kumarina. station tracks (neds creek station) provide further reasonable access within the area. off track vehicle access is possible over much of the area although hampered on occasion by thicker vegetation within creeks. the tenements lie within the proterozoic yerrida basin proximal to the major goodin fault and are perceived to have base metal potential especially for fault controlled supergene copper amenable to sxew extraction.,['base metal'],[],['copper'],[],"['wiluna', 'yerrida basin']",['proterozoic'],0
a075173_thaduna c144_2005_2007a_17096612_12,a075173_thaduna c144_2005_2007a_17096612.json,12,the tenements lie within the proterozoic yerrida basin proximal to the major goodin fault and are perceived to have base metal potential especially for fault controlled supergene copper amenable to sxew extraction.,1,['potential'],"station tracks (neds creek station) provide further reasonable access within the area. off track vehicle access is possible over much of the area although hampered on occasion by thicker vegetation within creeks. the tenements lie within the proterozoic yerrida basin proximal to the major goodin fault and are perceived to have base metal potential especially for fault controlled supergene copper amenable to sxew extraction. the yerrida basin contains the magellan lead deposit, the earaheedy basin to the east and south has numerous lead zinc occurrences whilst the bryah basin to the west is host to significant gold and copper gold deposits.","['base metal', 'lead deposit', 'gold deposits']",[],"['copper', 'lead', 'zinc', 'gold', 'copper']",[],"['yerrida basin', 'yerrida basin', 'magellan', 'earaheedy basin', 'bryah basin']",['proterozoic'],0
a075173_thaduna c144_2005_2007a_17096612_15,a075173_thaduna c144_2005_2007a_17096612.json,15,the thaduna project therefore is situated centrally in a metallogenically enriched province.,1,['enriched'],"the yerrida basin contains the magellan lead deposit, the earaheedy basin to the east and south has numerous lead zinc occurrences whilst the bryah basin to the west is host to significant gold and copper gold deposits. the marymia (plutonic) gold deposits in archean greenstones are located north of thaduna. the thaduna project therefore is situated centrally in a metallogenically enriched province. figure 1 depicts the regional geological and metallogenic setting (based on the gswa 1:500k geology) whilst figure 2 depicts the thaduna copper occurrences, the tenements and exclusions therein on a landsat tm base.","['lead deposit', 'gold deposits', 'gold deposits']",['greenstones'],"['lead', 'zinc', 'gold', 'copper', 'copper']",[],"['yerrida basin', 'magellan', 'earaheedy basin', 'bryah basin']",['archean'],0
a075173_thaduna c144_2005_2007a_17096612_20,a075173_thaduna c144_2005_2007a_17096612.json,20,the rocks trend predominantly northeasterly and are folded into a broad southwesterly plunging synclinorium as is depicted on figure 3.,1,['broad'],"sipa has applied for an exemption for drop off for e52 1673 & 1674 3.0 geology the tenements are mostly underlain by palaeoproterozoic sediments belonging to the yerrida group with minor extension onto the archean marymia dome and the palaeoproterozoic earaheedy group. elements of the yerrida group present on the tenements are the juderina formation (predominantly arenites and argillites), the johnson cairn formation (predominantly argillites with some sedimentary carbonates) and the thaduna formation (lithic arenites and argillites of mafic provenance). the rocks trend predominantly northeasterly and are folded into a broad southwesterly plunging synclinorium as is depicted on figure 3. this deformation is part of the stanley fold belt that affects the northern margins of both the yerrida and earaheedy basins.",[],"['sediments', 'arenites', 'argillites', 'argillites', 'sedimentary carbonates', 'lithic arenites', 'argillites']",[],"['earaheedy group', 'juderina formation', 'johnson cairn formation', 'thaduna formation']",[],['archean'],0
a075173_thaduna c144_2005_2007a_17096612_28,a075173_thaduna c144_2005_2007a_17096612.json,28,primary copper sulphides are low grade where intersected to date.,1,['low grade'],"copper mineralization is present at a number of localities both on the tenements (rooney, riccilee) and on excluded ground (thaduna, green dragon) as depicted on figure 3. marston (1979, gswa mineral resources bulletin 13) reports that the higher grade copper occurs as oxide and supergene sulphide mineralization within easterly to north northwesterly trending faults which are characterised by graphitic and quartz gangue in addition to brecciated country rock. primary copper sulphides are low grade where intersected to date. the major deposit, thaduna, is controlled by the 340 thaduna fault with mineralisation developed over 600m length at an average width of 3m and a maximum width of 21m.",[],[],"['copper', 'copper', 'oxide', 'sulphide', 'quartz', 'copper', 'sulphides']",[],[],[],0
a075173_thaduna c144_2005_2007a_17096612_29,a075173_thaduna c144_2005_2007a_17096612.json,29,"the major deposit, thaduna, is controlled by the 340 thaduna fault with mineralisation developed over 600m length at an average width of 3m and a maximum width of 21m.",1,['mineralisation'],"marston (1979, gswa mineral resources bulletin 13) reports that the higher grade copper occurs as oxide and supergene sulphide mineralization within easterly to north northwesterly trending faults which are characterised by graphitic and quartz gangue in addition to brecciated country rock. primary copper sulphides are low grade where intersected to date. the major deposit, thaduna, is controlled by the 340 thaduna fault with mineralisation developed over 600m length at an average width of 3m and a maximum width of 21m. the known prospects constitute significant smoke.",[],[],"['copper', 'oxide', 'sulphide', 'quartz', 'copper', 'sulphides']",[],[],[],0
a075173_thaduna c144_2005_2007a_17096612_86,a075173_thaduna c144_2005_2007a_17096612.json,86,"given that the bedrock sampling is limited and still widespaced, the results are considered to enhance the potential for the existence of further copper lodes.",1,['potential'],"there is an anomalous value of 788 ppm cu (sample 272602) in a hole between rooney and green dragon. that locale is a bona fide follow up target as the existence of some sort of copper lode in the vicinity is strongly suggested. given that the bedrock sampling is limited and still widespaced, the results are considered to enhance the potential for the existence of further copper lodes. at rooney there are reasonable intersections west of the 2006 rab holes in thr181 & 182 beneath the mineralisation exposed in the ne trending costean east wall and previously chip sampled but with no mineralisation apparent in the west wall of that costean.","['lode', 'lodes']",['bedrock'],"['copper', 'copper']",[],[],[],0
a075173_thaduna c144_2005_2007a_17096612_87,a075173_thaduna c144_2005_2007a_17096612.json,87,at rooney there are reasonable intersections west of the 2006 rab holes in thr181 & 182 beneath the mineralisation exposed in the ne trending costean east wall and previously chip sampled but with no mineralisation apparent in the west wall of that costean.,2,"['mineralisation', 'mineralisation']","that locale is a bona fide follow up target as the existence of some sort of copper lode in the vicinity is strongly suggested. given that the bedrock sampling is limited and still widespaced, the results are considered to enhance the potential for the existence of further copper lodes. at rooney there are reasonable intersections west of the 2006 rab holes in thr181 & 182 beneath the mineralisation exposed in the ne trending costean east wall and previously chip sampled but with no mineralisation apparent in the west wall of that costean. holes thr183 & 184 have narrow copper intersections whilst holes thr185 & 186 are anomalous only.","['lode', 'lodes']",['bedrock'],"['copper', 'copper', 'copper']",[],[],[],0
a075173_thaduna c144_2005_2007a_17096612_91,a075173_thaduna c144_2005_2007a_17096612.json,91,"although apparently strike challenged and therefore with limited tonnage upside, rooney is significant in that it demonstrates that good copper grades can be developed over potential mineable widths.",1,['potential'],"sections depicting copper values and lithology are presented on figures 8, 9, 10 & 11. the 2007 rooney holes are similar to the 2006 holes in that the shallow intersections are associated with copper carbonates whilst the deeper intersections are presumed to derive from chalcocite associated with carbonaceous material. although apparently strike challenged and therefore with limited tonnage upside, rooney is significant in that it demonstrates that good copper grades can be developed over potential mineable widths. 6.0 conclusion work to date on the thaduna project has yielded both encouragement for the potential existence of further copper lodes obscured by alluvial wash or lag gravels and demonstrated that much of the terrain is doable in terms of depth of covers and hence exploration costs.",['lodes'],"['lag', 'gravels']","['copper', 'copper', 'carbonates', 'chalcocite', 'copper', 'copper']",[],[],[],0
a075173_thaduna c144_2005_2007a_17096612_92,a075173_thaduna c144_2005_2007a_17096612.json,92,6.0 conclusion work to date on the thaduna project has yielded both encouragement for the potential existence of further copper lodes obscured by alluvial wash or lag gravels and demonstrated that much of the terrain is doable in terms of depth of covers and hence exploration costs.,1,['potential'],"the 2007 rooney holes are similar to the 2006 holes in that the shallow intersections are associated with copper carbonates whilst the deeper intersections are presumed to derive from chalcocite associated with carbonaceous material. although apparently strike challenged and therefore with limited tonnage upside, rooney is significant in that it demonstrates that good copper grades can be developed over potential mineable widths. 6.0 conclusion work to date on the thaduna project has yielded both encouragement for the potential existence of further copper lodes obscured by alluvial wash or lag gravels and demonstrated that much of the terrain is doable in terms of depth of covers and hence exploration costs. it is planned to expand the bedrock sampling program but using a smaller vacuum or auger rig in the areas of shallow lag gravels.",['lodes'],"['lag', 'gravels', 'bedrock', 'lag', 'gravels']","['copper', 'carbonates', 'chalcocite', 'copper', 'copper']",[],[],[],0
a075173_thaduna c144_2005_2007a_17096612_100,a075173_thaduna c144_2005_2007a_17096612.json,100,"the yerrida basin contains the major magellan lead deposit, the earaheedy basin to the east and south has numerous lead zinc occurrences whilst the bryah basin to the west is host to significant gold and copper gold deposits the thaduna project is located in a metallogenically enriched province.",1,['enriched'],"the major target is proterozoic fault controlled copper under shallow cover. the project is located within the proterozoic yerrida basin proximal to the major goodin fault within the doolgunna graben (figure 2). the yerrida basin contains the major magellan lead deposit, the earaheedy basin to the east and south has numerous lead zinc occurrences whilst the bryah basin to the west is host to significant gold and copper gold deposits the thaduna project is located in a metallogenically enriched province. table 1 tenement details tenement holder grant expiry area commit.","['lead deposit', 'gold deposits']",[],"['copper', 'lead', 'zinc', 'gold', 'copper']",[],"['yerrida basin', 'yerrida basin', 'magellan', 'earaheedy basin', 'bryah basin']","['proterozoic', 'proterozoic']",0
a075173_thaduna c144_2005_2007a_17096612_109,a075173_thaduna c144_2005_2007a_17096612.json,109,the rocks trend predominantly northeasterly and are folded into a broad southwesterly plunging synclinorium (figure 3).,1,['broad'],"view of thaduna pit looking nw across stockpile view of green dragon pit looking ese note alteration (carbonaceous to kaolinitic) in mineralised zone 2 geology the tenements are mostly underlain by palaeoproterozoic sediments belonging to the yerrida group with minor extension onto the archean marymia dome and the palaeoproterozoic earaheedy group. elements of the yerrida group present on the tenements are the juderina formation (predominantly arenites and argillites), the johnson cairn formation (predominantly argillites with some sedimentary carbonates) and the thaduna formation (lithic arenites and argillites of mafic provenance). the rocks trend predominantly northeasterly and are folded into a broad southwesterly plunging synclinorium (figure 3). this deformation is part of the stanley fold belt that affects the northern margins of both the yerrida and earaheedy basins.",[],"['sediments', 'arenites', 'argillites', 'argillites', 'sedimentary carbonates', 'lithic arenites', 'argillites']",[],"['earaheedy group', 'juderina formation', 'johnson cairn formation', 'thaduna formation']",[],['archean'],0
a075173_thaduna c144_2005_2007a_17096612_115,a075173_thaduna c144_2005_2007a_17096612.json,115,primary copper sulphides are low grade where intersected to date.,1,['low grade'],"copper mineralization is present both on the tenements (rooney, ricci lee) and on excluded ground (thaduna, green dragon) as depicted on figure 3. marston (1979, gswa mineral resources bulletin 13) reports that the higher grade copper occurs as oxide and supergene sulphide mineralization within easterly to north northwesterly trending faults which are characterised by graphitic and quartz gangue in addition to brecciated country rock. primary copper sulphides are low grade where intersected to date. the major deposit, thaduna, is controlled by the 340 thaduna fault with mineralisation developed over 600m length at an average width of 3m and a maximum width of 21m.",[],[],"['copper', 'copper', 'oxide', 'sulphide', 'quartz', 'copper', 'sulphides']",[],[],[],0
a075173_thaduna c144_2005_2007a_17096612_116,a075173_thaduna c144_2005_2007a_17096612.json,116,"the major deposit, thaduna, is controlled by the 340 thaduna fault with mineralisation developed over 600m length at an average width of 3m and a maximum width of 21m.",1,['mineralisation'],"marston (1979, gswa mineral resources bulletin 13) reports that the higher grade copper occurs as oxide and supergene sulphide mineralization within easterly to north northwesterly trending faults which are characterised by graphitic and quartz gangue in addition to brecciated country rock. primary copper sulphides are low grade where intersected to date. the major deposit, thaduna, is controlled by the 340 thaduna fault with mineralisation developed over 600m length at an average width of 3m and a maximum width of 21m. the graphitic faults are reminiscent of the feeder fault at nifty and the basement fault at mount isa and offer some promise that airborne em might be a useful tool.",[],[],"['copper', 'oxide', 'sulphide', 'quartz', 'copper', 'sulphides']",[],['nifty'],[],0
a075173_thaduna c144_2005_2007a_17096612_118,a075173_thaduna c144_2005_2007a_17096612.json,118,strongly graphitic mineralisation (green dragon) mineralisation in fault quartz (thaduna) the goodin fault zone marks the approximate drainage divide that separates northwesterly drainage feeding the gascoyne river from southeasterly drainage that flows into the lake gregory playa.,2,"['mineralisation', 'mineralisation']","the major deposit, thaduna, is controlled by the 340 thaduna fault with mineralisation developed over 600m length at an average width of 3m and a maximum width of 21m. the graphitic faults are reminiscent of the feeder fault at nifty and the basement fault at mount isa and offer some promise that airborne em might be a useful tool. strongly graphitic mineralisation (green dragon) mineralisation in fault quartz (thaduna) the goodin fault zone marks the approximate drainage divide that separates northwesterly drainage feeding the gascoyne river from southeasterly drainage that flows into the lake gregory playa. residual, erosional and transported regoliths are present on the tenements.",[],['regoliths'],['quartz'],[],"['nifty', 'gascoyne', 'gregory']",[],0
a075173_thaduna c144_2005_2007a_17096612_147,a075173_thaduna c144_2005_2007a_17096612.json,147,"furthermore, the aeromagnetic survey has been unusually successful in that it provides extensive indications of faulting in areas of shallower cover and clearly demarcates the limits of palaeodrainages where alluviums are deeper, both very practical aids to ongoing exploration.",1,['extensive'],"the angle holes tested the known rooney lode previously tested only by costeans and an old timer shaft. significant results as noted, the reconnaissance bedrock drilling demonstrated that much of the bedrock obscuring regoliths are surprisingly thin such that systematic bedrock geochemistry is an economically feasible exploration method. furthermore, the aeromagnetic survey has been unusually successful in that it provides extensive indications of faulting in areas of shallower cover and clearly demarcates the limits of palaeodrainages where alluviums are deeper, both very practical aids to ongoing exploration. figure 5 shows some interpretation and the locations of the reconnaissance drill traverses on one aeromagnetic treatment.",['lode'],"['bedrock', 'bedrock', 'regoliths', 'bedrock', 'alluviums']",[],[],[],[],0
a075173_thaduna c144_2005_2007a_17096612_153,a075173_thaduna c144_2005_2007a_17096612.json,153,5 three angle holes tested the previously undrilled east west rooney lode where rock chip sampling (2005) of mineralisation exposed in a bulldozer slot had yielded an average of 2% cu over a true width interpreted to be in the order of 9 10 m. the angle rab tested to the east of that slot and east of the historical shaft on the prospect as shown on figure 8.,1,['mineralisation'],"anomalous bedrock values were returned at a number of localities but the spacing of the testing to date remains too widespaced to reliably rank any one area over another. nonetheless, areas for priority follow up exist for instance, around the site of the hole with multielement anomalism similar to that obtained from the rooney prospect and along strike of green dragon. 5 three angle holes tested the previously undrilled east west rooney lode where rock chip sampling (2005) of mineralisation exposed in a bulldozer slot had yielded an average of 2% cu over a true width interpreted to be in the order of 9 10 m. the angle rab tested to the east of that slot and east of the historical shaft on the prospect as shown on figure 8. the first hole attempted, thr091, hit a stope and was abandoned with the subsequent holes collared farther east.",['lode'],['bedrock'],[],[],[],[],0
a075173_thaduna c144_2005_2007a_17096612_158,a075173_thaduna c144_2005_2007a_17096612.json,158,"the strike extensions to this mineralisation, which is approximately 10 11m true width, has not been further tested.",1,['mineralisation'],"again, the lode material is carbonaceous. the intersections are associated with life in as, ag, mo and, to a lesser extent, sb and cd. the strike extensions to this mineralisation, which is approximately 10 11m true width, has not been further tested. the potentially economic grades and widths encountered in this drilling provide good support for the potential of the broader area.",['lode'],[],[],[],[],[],0
a075173_thaduna c144_2005_2007a_17096612_159,a075173_thaduna c144_2005_2007a_17096612.json,159,the potentially economic grades and widths encountered in this drilling provide good support for the potential of the broader area.,1,['potential'],"the intersections are associated with life in as, ag, mo and, to a lesser extent, sb and cd. the strike extensions to this mineralisation, which is approximately 10 11m true width, has not been further tested. the potentially economic grades and widths encountered in this drilling provide good support for the potential of the broader area. thr092 spoil, rooney old shaft and bulldozer slot in background (looking west) thr093 spoil note carbonaceous material in lode remaining potential the known prospects in the thaduna area thaduna, green dragon, ricci lee and rooney were all found by prospecting in a terrain where only around 20% of the regolith allows such direct detection of bedrock mineralisation.",['lode'],"['regolith', 'bedrock']",[],[],[],[],0
a075173_thaduna c144_2005_2007a_17096612_160,a075173_thaduna c144_2005_2007a_17096612.json,160,"thr092 spoil, rooney old shaft and bulldozer slot in background (looking west) thr093 spoil note carbonaceous material in lode remaining potential the known prospects in the thaduna area thaduna, green dragon, ricci lee and rooney were all found by prospecting in a terrain where only around 20% of the regolith allows such direct detection of bedrock mineralisation.",2,"['potential', 'mineralisation']","the strike extensions to this mineralisation, which is approximately 10 11m true width, has not been further tested. the potentially economic grades and widths encountered in this drilling provide good support for the potential of the broader area. thr092 spoil, rooney old shaft and bulldozer slot in background (looking west) thr093 spoil note carbonaceous material in lode remaining potential the known prospects in the thaduna area thaduna, green dragon, ricci lee and rooney were all found by prospecting in a terrain where only around 20% of the regolith allows such direct detection of bedrock mineralisation. they constitute significant metallogenic smoke with thaduna, for example, requiring an upgrade in size perhaps by a factor of only 2 to 4 to be economic and all the other occurrences having definite satellite potential.",['lode'],"['regolith', 'bedrock']",[],[],[],[],0
a075173_thaduna c144_2005_2007a_17096612_161,a075173_thaduna c144_2005_2007a_17096612.json,161,"they constitute significant metallogenic smoke with thaduna, for example, requiring an upgrade in size perhaps by a factor of only 2 to 4 to be economic and all the other occurrences having definite satellite potential.",1,['potential'],"the potentially economic grades and widths encountered in this drilling provide good support for the potential of the broader area. thr092 spoil, rooney old shaft and bulldozer slot in background (looking west) thr093 spoil note carbonaceous material in lode remaining potential the known prospects in the thaduna area thaduna, green dragon, ricci lee and rooney were all found by prospecting in a terrain where only around 20% of the regolith allows such direct detection of bedrock mineralisation. they constitute significant metallogenic smoke with thaduna, for example, requiring an upgrade in size perhaps by a factor of only 2 to 4 to be economic and all the other occurrences having definite satellite potential. minimal effective exploration away from the known prospects has occurred and that now completed shows that such exploration is doable in terms of cover depths over much of the current tenure.",['lode'],"['regolith', 'bedrock']",[],[],[],[],0
a075173_thaduna c144_2005_2007a_17096612_170,a075173_thaduna c144_2005_2007a_17096612.json,170,"from start of altered interval to end of altered interval intensity overall alteration intensity: w weakly altered m moderately altered s strongly altered u uncertain style overall style of alteration: pv pervasive pj patchy blotchy vn vein vs selvage ws wispy ds disseminated min1, min2 mineral qualifiers refer to the geological reference for codes; common alteration minerals are: cb carbonate calcareous ch chlorite ep epidote he hematite py pyrite qz quartz se sericite si silicified siliceous sulphide data (*sul*.txt) hole drill hole no.",1,['patchy'],"sample_tag same as sample except for lab repeats, when the sample no. will be suffixed rpt fraction fraction of the sample if appropriate qc_type analysis hierarchy: routine original analysis check lab check split analysis of sample split reject analysis of reject portion of sample standard analysis of standard lithological data (*geo*.txt) (refer to the geological reference for appropriate geological codes) hole drill hole no. from start of altered interval to end of altered interval intensity overall alteration intensity: w weakly altered m moderately altered s strongly altered u uncertain style overall style of alteration: pv pervasive pj patchy blotchy vn vein vs selvage ws wispy ds disseminated min1, min2 mineral qualifiers refer to the geological reference for codes; common alteration minerals are: cb carbonate calcareous ch chlorite ep epidote he hematite py pyrite qz quartz se sericite si silicified siliceous sulphide data (*sul*.txt) hole drill hole no. from start of measured interval to end of measured interval mag_sus magnetic susceptibility reading instrument name of instrument si_units measurement unit (eg 10p 5 as 10 to the power of 5) recovery rqd fracture data (*geot*.txt) hole drill hole no.",[],[],"['carbonate', 'chlorite', 'epidote', 'hematite', 'pyrite', 'quartz', 'sericite', 'sulphide']",[],[],[],0
a075511_2007 annual report - lackman rock_11235630_8,a075511_2007 annual report - lackman rock_11235630.json,8,the area has very poor access with extensive thick regrowth generated by a number of bush fires.,1,['extensive'],e63 974 was taken up on the basis of the interpretation of recently released detailed agso aeromagnetics. the area had never been the subject of exploration activity and the magnetic target was completely under cover. the area has very poor access with extensive thick regrowth generated by a number of bush fires. cover consists of ironstone pebbles and limonite nodules in sand or loam matrix.,['limonite'],"['ironstone', 'pebbles', 'nodules', 'sand']",[],[],[],[],0
a075511_2007 annual report - lackman rock_11235630_12,a075511_2007 annual report - lackman rock_11235630.json,12,the exploration target is a nnw sse linear magnetic feature under cover that is probably in contact with an extensive porphyritic granite which out crops to the east of the tenement.,1,['extensive'],bull dozed access had to be established as the area was completely in accessible by 4 wheel drive or motorbike. the only track with in the area was severely overgrown and that too required considerable rehabilitation over 20km from lake king road to become usable. the exploration target is a nnw sse linear magnetic feature under cover that is probably in contact with an extensive porphyritic granite which out crops to the east of the tenement. this project was one of several picked up on the basis of bullseye magnetic targets and was part of a larger drilling program to test all of them.,[],['granite'],[],[],['lake king'],[],0
a075551_e381310_ann_2007_verification report_15693033_8,a075551_e381310_ann_2007_verification report_15693033.json,8,"work completed during the reporting period comprised a project review, comprising data appraisal and geological compilation of the area to establish exploration potential.",1,['potential'],"exploration licence 38 1310 is accessed by gravel roads to burtville and from burtville access is via station tracks. exploration licence 38 1310 is located to the east north east of the historic mikado gold mine situated within mining lease 38 9. work completed during the reporting period comprised a project review, comprising data appraisal and geological compilation of the area to establish exploration potential.",[],['gravel'],['gold'],[],"['burtville', 'burtville']",[],0
a075627_2007 annual report e30-310 gnamma hole_12509764_0,a075627_2007 annual report e30-310 gnamma hole_12509764.json,0,"the gnamma hole tenement was acquired in order to test the potential of this remote, poorly outcropping interpreted greenstone which had not been investigated for gold and base metal mineralisation in recent times.",2,"['potential', 'mineralisation']","the gnamma hole tenement was acquired in order to test the potential of this remote, poorly outcropping interpreted greenstone which had not been investigated for gold and base metal mineralisation in recent times. during the reporting year, unusual weather conditions created by cyclonic and tropical storm events in the north west made access to the area very difficult.",['base metal'],['greenstone'],['gold'],[],[],[],0
a075627_2007 annual report e30-310 gnamma hole_12509764_18,a075627_2007 annual report e30-310 gnamma hole_12509764.json,18,no gold mineralisation ahs been recorded on the property.,1,['mineralisation'],"bedrock is covered by a variety of pleistocene to recent sediments consisting of yellow aeolian sands and paler alluvial to lacustrine sands, silts and clays. ironstone gravel nodules occur within yellow sands in the central part of the area. no gold mineralisation ahs been recorded on the property. 6.0 previous exploration field inspection indicates some previous exploration activity, probably prospectors, has occurred many years ago but no evidence of drilling was seen and no open file reporting is recorded.",[],"['bedrock', 'sediments', 'sands', 'sands', 'silts', 'clays', 'ironstone', 'gravel', 'nodules', 'sands']",['gold'],[],[],['pleistocene'],0
a075627_2007 annual report e30-310 gnamma hole_12509764_23,a075627_2007 annual report e30-310 gnamma hole_12509764.json,23,field reconnaissance was completed to verify the lack of previous exploration activities although very thick bush prevented extensive coverage.,1,['extensive'],"a considerable amount of clearing was required to gain access to and though the tenement. a search of open file records indicating previous exploration was carried out without result. field reconnaissance was completed to verify the lack of previous exploration activities although very thick bush prevented extensive coverage. further extensive clearing will need to be undertaken before further planned work such as ground magnetics, auger sampling and rab drilling can be carried out next field season.",[],[],[],[],[],[],0
a075627_2007 annual report e30-310 gnamma hole_12509764_24,a075627_2007 annual report e30-310 gnamma hole_12509764.json,24,"further extensive clearing will need to be undertaken before further planned work such as ground magnetics, auger sampling and rab drilling can be carried out next field season.",1,['extensive'],"a search of open file records indicating previous exploration was carried out without result. field reconnaissance was completed to verify the lack of previous exploration activities although very thick bush prevented extensive coverage. further extensive clearing will need to be undertaken before further planned work such as ground magnetics, auger sampling and rab drilling can be carried out next field season. geological field inspection of the project area targeted the central part of the tenement where very sparse low outcrop and aeromagnetic interpretation indicates the possibly of a small greenstone belt beneath sand plain cover which has had only rudimentary examination by prospectors in the past.",[],['sand'],[],['greenstone belt'],[],[],0
a075860_daltons e45-2186 & 2187 annual tech rep to mar 07_15101698_1,a075860_daltons e45-2186 & 2187 annual tech rep to mar 07_15101698.json,1,falconbridge (australia) pty ltd in a farm in arrangement to fund accelerated regional exploration for nickel sulphide mineralisation at the daltons project carried out a ground tem geophysical survey and diamond drilling around the east gossan area.,1,['mineralisation'],"giralia resources nl e 45 2186 and 2187 daltons project c 71 2003 m 11904 combined annual technical report for the 12 months ending 29 march 2007 distribution: submitted by: doir r m joyce giralia resources nl haoma mining nl summary during the year ending 29 march 2007 (the fifth year of grant of e 45 2186 and 2187 daltons project) further diamond drilling was conducted by giralia at the kingsway prospect. falconbridge (australia) pty ltd in a farm in arrangement to fund accelerated regional exploration for nickel sulphide mineralisation at the daltons project carried out a ground tem geophysical survey and diamond drilling around the east gossan area. just prior to the takeover of falconbridge by xstrata and their subsequent withdrawal from the jv, falconbridge carried out a major detailed (1,479 line kilometre, 150 metre line spaced) vtem airborne electromagnetic survey covering approximately 75% of the outcropping ultramafic units on the daltons property.",[],['gossan'],"['diamond', 'nickel', 'sulphide', 'diamond']",[],"['haoma', 'australia']",[],0
a075860_daltons e45-2186 & 2187 annual tech rep to mar 07_15101698_9,a075860_daltons e45-2186 & 2187 annual tech rep to mar 07_15101698.json,9,"in february 2006, agreement was reached with falconbridge (australia) pty ltd to fund accelerated regional exploration for nickel sulphide mineralisation at the daltons project.",1,['mineralisation'],"in november 2002 giralia resources nl entered a commodity specific joint venture with de beers and haoma. giralia has confirmed 75% interest in base metals and pge discoveries on the tenement, with haoma retaining rights to gold and tantalum following debeer's withdrawal. in february 2006, agreement was reached with falconbridge (australia) pty ltd to fund accelerated regional exploration for nickel sulphide mineralisation at the daltons project. falconbridge agreed to farm into e45 2186 and 2187 at daltons (excluding a 2.8 square kilometre area covering the kingsway prospect).","['base metals', 'pge']",[],"['gold', 'nickel', 'sulphide']",[],"['haoma', 'haoma', 'australia']",[],0
a075860_daltons e45-2186 & 2187 annual tech rep to mar 07_15101698_43,a075860_daltons e45-2186 & 2187 annual tech rep to mar 07_15101698.json,43,"in all, eleven of the thirteen holes were said to have ""intersected low grade disseminated sulphides at the serpentinite sediment contact"".",1,['low grade'],"some thirteen diamond drill holes were drilled over about 800m of strike and were mainly aimed at testing the footwall contact of the ultramafic body, by consultants clifford mcelroy & associates pty ltd in late 1971. two holes reportedly encountered massive sulphides at 263m and 314m down hole, and reportedly returned the following weighted averages: ddh 3 262.7m to 263.6m 0.9m @ 9.29% ni, 3.59% cu ddh 5 313.6m to 314.3m 0.7m @ 11.81% ni, 3.11% cu the high grade zone in ddh 5 was reportedly composed of mainly a nickel cobalt sulphide with a maximum grade of 0.55% co. ddh 3 & 5 was on the same section and intersected the contact at about 230m and 270m vertical depths respectively. in all, eleven of the thirteen holes were said to have ""intersected low grade disseminated sulphides at the serpentinite sediment contact"". concurrent with kingsway's work, pacminex, on adjoining ground, confirmed the nickel prospectivity of the daltons intrusive, drilling five shallow diamond drill holes, including one hole (pv4) collared around 100 metres west of the kingsway discovery gir jg reports e45 2186 2187 daltons annual technical report.lc page 4 that intersected 6m @ 0.43% ni, with violarite and pentlandite identified in petrographic studies of drill core.",[],"['serpentinite', 'sediment']","['diamond', 'sulphides', 'nickel', 'sulphide', 'sulphides', 'nickel', 'diamond', 'violarite', 'pentlandite']",[],[],[],0
a075860_daltons e45-2186 & 2187 annual tech rep to mar 07_15101698_47,a075860_daltons e45-2186 & 2187 annual tech rep to mar 07_15101698.json,47,"in the 1980s hancock and wright explored for chromite at pincunah hill (wamex item 1834), whilst pancontinental (wamex item 1972) sought copper zinc mineralisation in the felsic volcanic sequences that were later found to host the panorama deposits (sulphur springs) to the north.",1,['mineralisation'],"pacminex also drilled malachite rich gossans to the north west of the kingsway discovery (pv1 3 inclusive). these gossans were subsequently shown to be highly anomalous in pge (see below). in the 1980s hancock and wright explored for chromite at pincunah hill (wamex item 1834), whilst pancontinental (wamex item 1972) sought copper zinc mineralisation in the felsic volcanic sequences that were later found to host the panorama deposits (sulphur springs) to the north. from 1989 98 sipa resources, variously in joint venture with outokumpu, cra, ashling and troy resources, completed exploration around the panorama discovery for further vhms mineralisation, and explored the daltons nickel prospect and the nearby maui nickel prospect between 1994 and 1998 (wamex item 10412).","['pge', 'vhms']","['gossans', 'gossans']","['malachite', 'chromite', 'copper', 'zinc', 'sulphur', 'nickel', 'nickel']",[],[],[],0
