event_id,filename,sentence_idx,sentence_text,n_trigger_words,trigger_words_in_sentence,trigger_words_in_event,event_text,ORE_DEPOSIT,ROCK,MINERAL,STRAT,LOCATION,TIMESCALE,event_label,reviewed,Near Miss Event,Key trigger phrase
a077015_e46_532_2007s_12083068_9,a077015_e46_532_2007s_12083068.json,9,"in 2003 processing of aster imagery was undertaken by resource potentials pty ltd (geophysical consultants engaged by pmpl) to investigate the potential to identify alteration zones associated with manganese ore bodies around the woodie woodie mine, and then apply this regionally.",1,['potential'],['potential'],"the survey was carried out by united photo & graphic services pty ltd at a scale 1:40,000, flying height 21,100 feet above sea level (asl) in 14 runs north south. regional scale geological assessment using gswa published maps and information was also conducted over pmpl exploration tenements during the period, part of which included the surrendered portion of the tenement. in 2003 processing of aster imagery was undertaken by resource potentials pty ltd (geophysical consultants engaged by pmpl) to investigate the potential to identify alteration zones associated with manganese ore bodies around the woodie woodie mine, and then apply this regionally. the data was provided by the csiro who obtained the multi spectral data from nasa (figure 5).",['manganese ore'],[],[],[],['woodie woodie'],[],0,True,False,
a077015_e46_532_2007s_12083068_15,a077015_e46_532_2007s_12083068.json,15,"manganese mineralisation in the eastern pilbara is hosted by the jeerinah formation, the marra mamba iron formation, the carawine dolomite and parts of the manganese subgroup.",1,['mineralisation'],['mineralisation'],"the tenement is within folded fortescue and lower hamersley group rocks between the kallona and oakover synclines, curvilinear open folds with axes trending northeast to north. surface geology within the tenement is dominated by transported alluvium and colluvium of quarternary and tertiary ages, with limited outcrop of shale, mudstone, chert and thin bedded dolomite of the roy hill shale and warri members of the jeerinah formation in the upper parts of the fortescue group (williams, 1989). manganese mineralisation in the eastern pilbara is hosted by the jeerinah formation, the marra mamba iron formation, the carawine dolomite and parts of the manganese subgroup. the mafic and lesser felsic volcanic rocks that underlie the jeerinah formation and the carawine dolomite formed during a period of crustal extension probably associated with continental rifting.",[],"['alluvium', 'colluvium', 'shale', 'mudstone', 'chert', 'shale', 'felsic volcanic rocks']","['dolomite', 'manganese', 'manganese']","['hamersley group', 'jeerinah formation', 'fortescue group', 'jeerinah formation', 'marra mamba iron formation', 'carawine dolomite', 'jeerinah formation', 'carawine dolomite']","['roy hill', 'williams', 'pilbara']",['tertiary'],0,True,False,
a077015_e46_532_2007s_12083068_18,a077015_e46_532_2007s_12083068.json,18,status of ideas on the controls of mineralisation in the woodie woodie area.,1,['mineralisation'],['mineralisation'],"the mafic and lesser felsic volcanic rocks that underlie the jeerinah formation and the carawine dolomite formed during a period of crustal extension probably associated with continental rifting. the jeerinah formation and the carawine dolomite are interpreted as marine deposits, both were deposited on continental crust with the carawine dolomite containing both platformal and basinal depositional facies (from rothery and blake, 2004). status of ideas on the controls of mineralisation in the woodie woodie area. confidential internal company report, consolidated minerals pty ltd. williams, i. r., 1989.",[],['felsic volcanic rocks'],[],"['jeerinah formation', 'carawine dolomite', 'jeerinah formation', 'carawine dolomite', 'carawine dolomite']","['woodie woodie', 'williams']",[],0,True,False,
a077116_atr red hill iron - e08-1135_16161322_11,a077116_atr red hill iron - e08-1135_16161322.json,11,"holes generally intersected a broad sequence of mt mcgrath formation comprising of shales, siltstones, greywackes, phyllites, minor conglomerate beds and chert intercalations.",1,['broad'],['broad'],"a total of 31 rab holes were drilled for 851 metres with hole depths averaging 27.45 metres. all holes were drilled to blade refusal. holes generally intersected a broad sequence of mt mcgrath formation comprising of shales, siltstones, greywackes, phyllites, minor conglomerate beds and chert intercalations. the majority of the hematitc shales were found to be moderately to strongly carbonaceous at depth.",[],"['shales', 'siltstones', 'greywackes', 'phyllites', 'conglomerate', 'chert', 'shales']",[],['mt mcgrath formation'],[],[],0,True,False,
a077116_atr red hill iron - e08-1135_16161322_17,a077116_atr red hill iron - e08-1135_16161322.json,17,where possible all holes were composited over 5 metre intervals and submitted for assay.,1,['possible'],['possible'],no significant gold geochemistry was returned from the rab drilling however two holes bkw0010 and bsm0007 returned weak copper geochemistry up to 356ppm and 260ppm respectively. the weakly anomalous copper values in bkw0010 from 5 9 metres (boh) were hosted by a mixed sequence of shales greywackes and minor chert and values in bsm0007 from 5 15 metres were hosted by saprolitic sediments associated with high iron values of 24%. where possible all holes were composited over 5 metre intervals and submitted for assay.,[],"['mixed', 'shales', 'greywackes', 'chert', 'sediments']","['gold', 'copper', 'copper', 'iron']",[],[],[],0,True,False,
a077536_kunann2007_18499634_98,a077536_kunann2007_18499634.json,98,they are arranged into groups by rock type and alteration mineralisation features (table 6).,1,['mineralisation'],['mineralisation'],"internal report for placer dome kalgoorlie. appendix 1: photomicrographs a selection of colour photomicrographs is provided in the following pages. they are arranged into groups by rock type and alteration mineralisation features (table 6). phased total capital expenditure amounts to $53.5m over life of mine, representing $223 oz or $69 t (table 3).",[],[],[],[],['kalgoorlie'],[],0,True,False,
a077536_kunann2007_18499634_110,a077536_kunann2007_18499634.json,110,"relevant samples were taken from drill holes ghd07 11, ghd07 12 and snrc001d to represent rock types and mineralisation.",1,['mineralisation'],['mineralisation'],"these are provided in appendix 1. at the kalgoorlie (williams street) offices of barrick gold of australia, drill core was examined by the writer in the company of yuri dobrotin and other geologists including tim sanders, julie ann crockford, ned howard and naomi dowling. relevant samples were taken from drill holes ghd07 11, ghd07 12 and snrc001d to represent rock types and mineralisation. drill hole locations are shown in fig.",[],[],['gold'],[],"['kalgoorlie', 'williams', 'australia']",[],0,True,False,
a077536_kunann2007_18499634_114,a077536_kunann2007_18499634.json,114,"polished thin sections were considered appropriate for all samples, given the requirement to identify and comment on mineralisation and the fe ti oxide minerals including magnetite.",1,['mineralisation'],['mineralisation'],"the samples were despatched to mason geoscience in adelaide, and duplicate samples were submitted for geochemical analysis. at mason geoscience pty ltd, the sawn drill core samples were marked for section preparation, and thin sections were obtained from an external commercial laboratory. polished thin sections were considered appropriate for all samples, given the requirement to identify and comment on mineralisation and the fe ti oxide minerals including magnetite. conventional transmitted and reflected polarised light microscopy was used to prepare the combined petrographic and mineragraphic descriptions.",[],[],"['oxide', 'magnetite']",[],[],[],0,True,False,
a077536_kunann2007_18499634_128,a077536_kunann2007_18499634.json,128,"gold mineralisation has been identified in two samples: i) a single minute (micron sized) grain of bright whitish ?native gold (possibly ?electrum) is observed as an inclusion in pyrrhotite in sample ghd07 11, 196.3m, which is calcite sulphide fractured and medium intensity biotite sulphide calcite altered meta granophyre.",2,"['mineralisation', 'bright']","['mineralisation', 'bright', 'mineralisation']","the costs of key consumables and supply items are sourced from suppliers with an operating presence in the western australian goldfields, with pricing inclusive of site delivery. the usage of these consumables in physicals achievement is based on operations similar to raleigh. gold mineralisation has been identified in two samples: i) a single minute (micron sized) grain of bright whitish ?native gold (possibly ?electrum) is observed as an inclusion in pyrrhotite in sample ghd07 11, 196.3m, which is calcite sulphide fractured and medium intensity biotite sulphide calcite altered meta granophyre. client assays indicate that the interval 196 197m yields 4 ppm au, and is the commencement of significant sporadic mineralisation over the interval 196 250m.",[],['granophyre'],"['gold', 'native gold', 'electrum', 'pyrrhotite', 'calcite', 'sulphide', 'biotite', 'sulphide', 'calcite']",[],"['goldfields', 'raleigh']",[],0,True,False,
a077536_kunann2007_18499634_132,a077536_kunann2007_18499634.json,132,"the mineralisation is inferred to have formed at moderately elevated temperature from two observations: the association of the pyrrhotite with biotite, and the presence of small h2o co2 fluid inclusions in veinlet calcite (ie the fluid was not undergoing vapour phase separation, a common observation at elevated temperatures).",1,['mineralisation'],['mineralisation'],"thin fractures are sealed by calcite, pyrrhotite, biotite and chlorite, and pervasive alteration of the host granophyre has generated plagioclase + biotite + pyrrhotite (with trace ?electrum) + calcite + ilmenite + chlorite + chalcopyrite. the native gold is interpreted as having mason geoscience pty ltd report #3334 22 october 2007 64 barrick gold of australia formed in response to sulphidation of the host rock by invading mineralising hydrothermal fluid. the mineralisation is inferred to have formed at moderately elevated temperature from two observations: the association of the pyrrhotite with biotite, and the presence of small h2o co2 fluid inclusions in veinlet calcite (ie the fluid was not undergoing vapour phase separation, a common observation at elevated temperatures). ii) small grains of native gold are observed in sample ghd07 11, 239.3m, which is a quartz sulphidek feldspar veined and chlorite sulphide overprinted, quartz sulphide veined and biotite sulphidecalcite altered meta granophyre.",[],"['granophyre', 'host rock', 'granophyre']","['calcite', 'pyrrhotite', 'biotite', 'chlorite', 'plagioclase', 'biotite', 'pyrrhotite', 'electrum', 'calcite', 'ilmenite', 'chlorite', 'chalcopyrite', 'native gold', 'gold', 'hydrothermal', 'pyrrhotite', 'biotite', 'h2o', 'calcite', 'native gold', 'quartz', 'feldspar', 'chlorite', 'sulphide', 'quartz', 'sulphide', 'biotite']",[],['australia'],[],0,True,False,
a077536_kunann2007_18499634_140,a077536_kunann2007_18499634.json,140,it is possible that the cooler stage simply represents continued invasion of the system by cooling hydrothermal fluid from the higher temperature stage.,1,['possible'],"['possible', 'possible']",vapour phase separation has been suggested elsewhere as a useful mechanism to aid precipitation of native gold in veins with other vein forming minerals. the relationship between the higher and lower temperature mineralising events remains uncertain from the available data. it is possible that the cooler stage simply represents continued invasion of the system by cooling hydrothermal fluid from the higher temperature stage. a possible geochemical relationship between the two mineralising stages is indicated by particular assays (table 4).,[],[],"['native gold', 'hydrothermal']",[],[],[],0,True,False,
a077536_kunann2007_18499634_156,a077536_kunann2007_18499634.json,156,"the powder sill is one of a number of differentiated doleritic intrusions in the archaean greenstone belts of the yilgarn craton, and was the subject of an extensive field, petrographic, geochemical and geophysical study by cooke & roberts (1998).",1,['extensive'],['extensive'],"during a site visit by the writer to the kalgoorlie operations of barrick gold of australia in august 2007, samples of variably altered and mineralised dolerite were taken in the company of mr yuri dobrotin and other geologists. the dolerite samples were taken from part of the powder sill, a large doleritic intrusion located approximately 30 km northwest of kalgoorlie in the eastern goldfields province of the yilgarn craton. the powder sill is one of a number of differentiated doleritic intrusions in the archaean greenstone belts of the yilgarn craton, and was the subject of an extensive field, petrographic, geochemical and geophysical study by cooke & roberts (1998). the powder sill is considered to have a maximum thickness of approximately 2.5 km in the north but thins to the south, and has been folded into a synclinal structure underlying an area approximately 20 km x 7 km (fig.",[],"['dolerite', 'dolerite']",['gold'],['greenstone belts'],"['kalgoorlie', 'australia', 'kalgoorlie', 'goldfields', 'yilgarn craton', 'yilgarn craton']",['archaean'],0,True,False,
a077536_kunann2007_18499634_162,a077536_kunann2007_18499634.json,162,ii) to comment on the nature of mineralisation.,1,['mineralisation'],"['mineralisation', 'possible']","the location of present interest, the beverly hill prospect, lies to the southeast of wards prospect (fig. particular objectives of the present work are: i) to prepare a thin section and petrographic description of each sample. ii) to comment on the nature of mineralisation. iii) to comment on the implications of the petrology for the nature of the powder sill, including whether the rock types reflect folding or not in the beverly project location, and the implications of the presence of possible thin doleritic intrusions within the larger differentiated sill.",[],[],[],[],[],[],0,False,,
a077536_kunann2007_18499634_169,a077536_kunann2007_18499634.json,169,granophyre is bright green.,1,['bright'],['bright'],"1: powder sill (mostly green colours) and location of beverly hill prospect (image slightly modified from one provided by yuri dobrotin, barrick gold australia) fig. 2: interpreted geology of beverly hill prospect, with location of drill holes used in this study (image courtesy yuri dobrotin, barrick gold). granophyre is bright green. mason geoscience pty ltd report #3334 22 october 2007 9 barrick gold of australia.",[],['granophyre'],"['gold', 'gold', 'gold']",[],"['australia', 'australia']",[],0,False,,
a077536_kunann2007_18499634_227,a077536_kunann2007_18499634.json,227,"project geology along with pegasus to the north, hornet and rubicon share similar geological settings and mineralisation styles.",1,['mineralisation'],['mineralisation'],"they are spatially associated with the zuleika shear zone (zsz), which separates the coolgardie and ora banda domains of the kalgoorlie terrain. figure 1.5 kundana regional geology project geology along with pegasus to the north, hornet and rubicon share similar geological settings and mineralisation styles. although they exhibit relatively minor differences, the three deposits represent along strike continuations of the same geological features.",[],[],[],[],"['coolgardie', 'ora banda', 'kalgoorlie', 'kundana', 'hornet']",[],0,False,,
a077536_kunann2007_18499634_311,a077536_kunann2007_18499634.json,311,"in places, indistinct outlines of small clastic particles are identifiable, and these most likely represent felsic lithic fragments, but commonly there is no visible distinction between possible lithic fragments and possible fine matrix.",2,"['possible', 'possible']","['possible', 'possible']","clear angular crystal fragments of quartz ~0.1 0.4 mm in size are distributed uniformly through the rock, and a lesser amount of plagioclase crystal fragments have been replaced by optically continuous twinned albite. much of the rock is composed of a uniformly very fine grained felsic mosaic, composed mostly of albite. in places, indistinct outlines of small clastic particles are identifiable, and these most likely represent felsic lithic fragments, but commonly there is no visible distinction between possible lithic fragments and possible fine matrix. mason geoscience pty ltd report #3355 6 december 2007 26 barrick kanowna sericite is moderately abundant, forming small colourless flakes which tend to be concentrated in small patches and folia.",[],[],"['crystal', 'quartz', 'plagioclase', 'crystal', 'albite', 'albite', 'sericite']",[],['kanowna'],[],0,False,,
a077536_kunann2007_18499634_342,a077536_kunann2007_18499634.json,342,the bright pale yellow colour of the native gold suggests it has a moderately high fineness (ie significant ag content).,1,['bright'],['bright'],"one grain ~6 m in size occurs at a pyrrhotite arsenopyrite contact in a sulphide aggregate within the vein. another native gold grain occurs freely in the quartz vein, at the contact between quartz and carbonate grains. the bright pale yellow colour of the native gold suggests it has a moderately high fineness (ie significant ag content). sericite chlorite biotite sulphide altered meta lithic crystal arenite retains its framework supported arenaceous clastic sedimentary texture.",[],"['quartz vein', 'arenite']","['pyrrhotite', 'arsenopyrite', 'sulphide', 'native gold', 'quartz', 'carbonate', 'native gold', 'sericite', 'chlorite', 'biotite', 'sulphide', 'crystal']",[],[],[],0,False,,
a077536_kunann2007_18499634_432,a077536_kunann2007_18499634.json,432,the bright pale whitish colour of the ?native gold suggests it might approach ?electrum in composition (ie ag rich).,1,['bright'],['bright'],"much occurs intergrown with biotite, and many grains display a preferred orientation subparallel to the calcite filled fracture seal. a single tiny grain of ?native gold is observed as an inclusion within a pyrrhotite grain approximately 4 mm distant from the calcite filled fracture seal. the bright pale whitish colour of the ?native gold suggests it might approach ?electrum in composition (ie ag rich). calcite occurs in minor amount as small anhedral grains and granular aggregates, commonly intergrown with biotite in the biotite sulphide aggregates.",[],[],"['biotite', 'calcite', 'native gold', 'pyrrhotite', 'calcite', 'native gold', 'electrum', 'calcite', 'biotite', 'biotite', 'sulphide']",[],[],[],0,False,,
a077536_kunann2007_18499634_464,a077536_kunann2007_18499634.json,464,the bright golden yellow colour suggests it has a moderately high fineness.,1,['bright'],['bright'],"chlorite occurs in trace amount as small ragged aggregates irregularly scattered through the veins. native gold is present in significant amount as small inclusions ~2 8 m in size, concentrated in a growth zone near the pyrite crystal margins. the bright golden yellow colour suggests it has a moderately high fineness. pyrrhotite is observed as a single subhedral grain in sharp contact with a pyrite grain.",[],[],"['chlorite', 'native gold', 'pyrite', 'crystal', 'pyrrhotite', 'pyrite']",[],[],[],0,False,,
a077536_kunann2007_18499634_752,a077536_kunann2007_18499634.json,752,alb = albite; apa = apatite; bio = biotite; chl = chlorite; clz = clinozoisite (epidote group mineral); dol = dolomite; leu = leucoxene (very fine grained ti mineral); opq = opaque minerals (possible mineral in brackets); py = pyrite; qtz = quartz; rut = rutile; ser = sericite (fine grained white mica); sulp = sulphide minerals; tou = tourmaline; zir = zircon; ?min = uncertain mineral identification.,1,['possible'],['possible'],= uncertain mineral paragenesis. mason geoscience pty ltd report #3334 22 october 2007 7 barrick gold of australia alb = albite; apa = apatite; bio = biotite; chl = chlorite; clz = clinozoisite (epidote group mineral); dol = dolomite; leu = leucoxene (very fine grained ti mineral); opq = opaque minerals (possible mineral in brackets); py = pyrite; qtz = quartz; rut = rutile; ser = sericite (fine grained white mica); sulp = sulphide minerals; tou = tourmaline; zir = zircon; ?min = uncertain mineral identification. mason geoscience pty ltd report #3356 30 november 2007 4 barrick kanowna.,[],[],"['gold', 'albite', 'apatite', 'biotite', 'chlorite', 'clinozoisite', 'epidote', 'dolomite', 'leucoxene', 'pyrite', 'quartz', 'rutile', 'sericite', 'mica', 'sulphide', 'tourmaline', 'zircon']",[],"['australia', 'kanowna']",[],0,False,,
a077536_kunann2007_18499634_771,a077536_kunann2007_18499634.json,771,figure 2.1 kundana regional geology rubicon project underground feasibility study east kundana joint venture 02 geology.doc 2 kundanas structural history includes three main phases of deformation: a) nesw compression which formed the zsz and resulted in broad upright folding and the current positioning of lithologies.,1,['broad'],['broad'],"regional geology the kundana area lies within the kalgoorlie terrain, which is part of the wiluna norseman greenstone belt and comprises a sequence of basalts, komatiites, felsic volcanics and sediments, which have been mostly metamorphosed to greenschist facies kundana deposits are hosted by a sequence of sediments, volcaniclastics, mafic and ultramafic volcanic and intrusive rocks. they are spatially associated with the zuleika shear zone (zsz), which separates the coolgardie and ora banda domains of the kalgoorlie terrane. figure 2.1 kundana regional geology rubicon project underground feasibility study east kundana joint venture 02 geology.doc 2 kundanas structural history includes three main phases of deformation: a) nesw compression which formed the zsz and resulted in broad upright folding and the current positioning of lithologies. b) oblique movement along the zsz during which gold bearing quartz veins were emplaced in dilatant zones, predominantly on contacts between rock units.",[],"['basalts', 'komatiites', 'felsic volcanics', 'sediments', 'greenschist', 'sediments', 'intrusive rocks', 'quartz veins']",['gold'],['greenstone belt'],"['kundana', 'kalgoorlie', 'wiluna', 'norseman', 'kundana', 'coolgardie', 'ora banda', 'kalgoorlie terrane', 'kundana', 'kundana']",[],0,False,,
a077536_kunann2007_18499634_774,a077536_kunann2007_18499634.json,774,"introduction along with pegasus to the north, hornet and rubicon share similar geological settings and mineralisation styles.",1,['mineralisation'],"['mineralisation', 'mineralisation', 'mineralisation', 'mineralisation']","b) oblique movement along the zsz during which gold bearing quartz veins were emplaced in dilatant zones, predominantly on contacts between rock units. c) post mineralisation movement along ne trending brittle ductile faults which offset the stratigraphic sequence and mineralisation. introduction along with pegasus to the north, hornet and rubicon share similar geological settings and mineralisation styles. although they exhibit relatively minor differences, the three deposits represent along strike continuations of the k2 mineralisation.",[],['quartz veins'],['gold'],[],['hornet'],[],0,False,,
a077536_kunann2007_18499634_778,a077536_kunann2007_18499634.json,778,stratigraphy the stratigraphic sequence is comparable along the length of the k2 mineralisation.,1,['mineralisation'],"['mineralisation', 'mineralisation']","k2 mineralisation is primarily hosted by a laminated quartz vein associated with the centenary shale that generally marks the contact between victorious basalt and volcaniclastic sediments. since the hornet rubicon pegasus area is covered by several metres of alluvial sediment, understanding of the bedrock geology has been derived from drill hole logging and mapping of exposures in rubicon open pit all grid references in this section are for the local, startrek grid, which is, rotated 30.67o east of true north. stratigraphy the stratigraphic sequence is comparable along the length of the k2 mineralisation. at hornet and rubicon the sequence is overturned dipping at 75 to 85o to the west and as shown in figure 2.2, from west to east comprises: a) intermediate volcaniclastics dominantly volcanogenic sediments with andesitic tuffs, andesitic lavas, volcaniclastic conglomerates, and minor shale lenses.",[],"['quartz vein', 'volcaniclastic sediments', 'sediment', 'bedrock', 'sediments', 'tuffs', 'volcaniclastic conglomerates', 'shale']",[],"['centenary shale', 'victorious basalt']","['hornet', 'hornet']",[],0,False,,
a077536_kunann2007_18499634_785,a077536_kunann2007_18499634.json,785,"however at hornet, below 250 metres depth the shale bifurcates with k2 mineralisation following the western limb into the victorious basalt.",1,['mineralisation'],['mineralisation'],"the units width is highly variable, from absent to 15 metres. for most of its length from rubicon to arctic pit in the north, the centenary shale follows the contact between victorious basalt and intermediate volcaniclastics. however at hornet, below 250 metres depth the shale bifurcates with k2 mineralisation following the western limb into the victorious basalt. e) intermediate volcaniclastics similar to the western most unit.",[],['shale'],[],"['centenary shale', 'victorious basalt', 'victorious basalt']",['hornet'],[],0,False,,
a077536_kunann2007_18499634_790,a077536_kunann2007_18499634.json,790,the steeply east southeast dipping ductile shears cause flexures to the main k2 structure and influence the overall southerly plunge of higher grade zones of gold mineralisation.,1,['mineralisation'],['mineralisation'],"figure 2.2 hornet project area sub surface, geology rubicon project underground feasibility study east kundana joint venture 02 geology.doc 4 2.2.3. structure dominant structural features of the hornet rubicon deposits include ductile shears, offsetting brittle ductile faults and the northeast striking mary fault. the steeply east southeast dipping ductile shears cause flexures to the main k2 structure and influence the overall southerly plunge of higher grade zones of gold mineralisation. stretching lineations shown by plagioclase phenocrysts in rubicon pit indicate a dextral normal (i.e.",[],[],"['gold', 'plagioclase']",[],"['hornet', 'kundana', 'hornet']",[],0,False,,
a077536_kunann2007_18499634_795,a077536_kunann2007_18499634.json,795,mineralisation this feasibility study is based on mining only the main k2 mineralised zone which is generally associated with the victorious basalt volcaniclastic contact.,1,['mineralisation'],"['mineralisation', 'mineralisation', 'mineralisation']","later movement along the northeast striking brittle ductile white foil fault and two comparable unnamed structures at hornet offsets mineralised zones with apparent plan view displacements of up to 12 metres. at the southern end of hornet, mineralised zones are truncated by the sub vertical northeast striking mary fault. mineralisation this feasibility study is based on mining only the main k2 mineralised zone which is generally associated with the victorious basalt volcaniclastic contact. subsidiary mineralisation of limited economic interest includes the k2b lode at the western volcaniclastic bent tree basalt contact, the k2a lode at the bent tree victorious basalt contact and discontinuous brittle fracture quartz pyrite veins within and adjacent to the mary fault k2 mineralisation is primarily hosted by a laminated quartz vein associated with the centenary shale that generally marks the contact between victorious basalt and volcaniclastic sediments.","['lode', 'lode']","['quartz vein', 'volcaniclastic sediments']","['quartz', 'pyrite']","['victorious basalt', 'bent tree basalt', 'victorious basalt', 'centenary shale', 'victorious basalt']","['white foil', 'hornet', 'hornet']",[],0,False,,
a077536_kunann2007_18499634_803,a077536_kunann2007_18499634.json,803,the pegasus underground reserve has been evaluated on the k2 mineralisation from the pegasus underground resource model (pug1006) using the cut off grades as determined in the rubicon underground project feasibility cost model.,1,['mineralisation'],['mineralisation'],"to: e. spencer, w. feltus date: 8th february 2007 from: rob hutchison cc: m. fisher, r. henderson, m. rowley to: wilson feltus, steve rose, and dave richards date: 10th september 2007 from: steven wilson cc: subject: 2007 mid year pegasus mining reserve summary this is the first mining reserve that has been generated for the pegasus underground ore body. the pegasus underground reserve has been evaluated on the k2 mineralisation from the pegasus underground resource model (pug1006) using the cut off grades as determined in the rubicon underground project feasibility cost model. the resource model includes an indicated tonnes of 263,478 at a grade of 9.86g t for 83,524 contained ounces.",[],[],[],[],[],[],0,False,,
a077536_kunann2007_18499634_806,a077536_kunann2007_18499634.json,806,a comparison of the estimates for the k2 mineralisation between the pug1006 and pug 1104 resource models is tabulated in table 1.,1,['mineralisation'],['mineralisation'],"the resource model includes an indicated tonnes of 263,478 at a grade of 9.86g t for 83,524 contained ounces. previous pegasus resource models did not include any indicated material. a comparison of the estimates for the k2 mineralisation between the pug1006 and pug 1104 resource models is tabulated in table 1. the reserves were calculated at a gold price of $us575 oz, at an exchange rate of $us:$a1.30.",[],[],['gold'],[],[],[],0,False,,
a077536_kunann2007_18499634_816,a077536_kunann2007_18499634.json,816,ore drive design parameters once the portion of the k2 mineralisation that was to be considered for mining reserve was decided the ore drives were designed.,1,['mineralisation'],['mineralisation'],"to allow a crown pillar between the top of the fresh and the top of the underground workings it was decided that the maximum designed elevation should be 6275mrl, which is the top of the design stopes from the 6255mrl ore drive. this leaves a minimum crown pillar to oxide material of 12m. ore drive design parameters once the portion of the k2 mineralisation that was to be considered for mining reserve was decided the ore drives were designed. the process of designing the ore drives in mine 2 4d involves the designing of a fixed cross sectional string and the application of design definitions.",[],[],['oxide'],[],[],[],0,False,,
a077536_kunann2007_18499634_823,a077536_kunann2007_18499634.json,823,all ore drives have been considered as being mined to the north with the hanging wall of the k2 mineralisation located in the bottom left corner of the drive.,1,['mineralisation'],"['mineralisation', 'mineralisation', 'potential']","the ore drives fixed cross sectional strings are then attributed with ore body, cost area, lease, material, and level, northing. the design definition applied to the ore drive fixed cross sectional strings is 3.8m wide by 4.0m high semi arched profile. all ore drives have been considered as being mined to the north with the hanging wall of the k2 mineralisation located in the bottom left corner of the drive. continued page 3 stope design parameters the stope design has been completed on five metre slices of the k2 mineralisation along the north south mine axis, within the potential mining reserve area.",[],[],[],[],[],[],0,False,,
a077536_kunann2007_18499634_835,a077536_kunann2007_18499634.json,835,"the mine design for rubicon and hornet was based on a 20 metre stope strike length, however the final geotechnical report suggested some conditions of the mine would be more favourable to 15 metre stope strike spans.",1,['favourable'],['favourable'],"a stope is created by linking four consecutive complex solid strings. at five metre intervals this gives a design stope strike length of 15 metres. the mine design for rubicon and hornet was based on a 20 metre stope strike length, however the final geotechnical report suggested some conditions of the mine would be more favourable to 15 metre stope strike spans. in the absence of a geotechnical report for the pegasus underground, and in discussions with ronald lachenicht, barrick kanowna, regional geotechnical engineer, it was decided that the pegasus reserves would be completed on a 15 metres stope strike span.",[],[],[],[],"['hornet', 'kanowna']",[],0,False,,
a077536_kunann2007_18499634_856,a077536_kunann2007_18499634.json,856,the project is marginal with a potential value of up to $8m.,1,['potential'],['potential'],the production tonnes and grade of each considered gold price is exported to eps and copied to a separate worksheet of the pegasus reserves workbook. the total of the ore drive and stope production tonnes and grade represent the pegasus mid year reserves for 2007. the project is marginal with a potential value of up to $8m. the project could recover approximately 0.4mt at 8g t (90koz) over a relatively short life of 4 5 years.,[],[],['gold'],[],[],[],0,False,,
a077536_kunann2007_18499634_859,a077536_kunann2007_18499634.json,859,"there remains potential resource and reserve immediately adjacent to pope john, as extensions on strike, and in a number of projects such as moonbeam.",1,['potential'],['potential'],"the project could recover approximately 0.4mt at 8g t (90koz) over a relatively short life of 4 5 years. this is significantly less than the current life of mine plan which assumes a recovery 1.2mt at 8g t over 6 years. there remains potential resource and reserve immediately adjacent to pope john, as extensions on strike, and in a number of projects such as moonbeam. pope john underground remains a project of interest when considered with these adjacent resources.",[],[],[],[],['moonbeam'],[],0,False,,
a077536_kunann2007_18499634_863,a077536_kunann2007_18499634.json,863,"scoping work this memorandum is a brief scoping study on the pope john underground and includes; overview of resource geometry and geology, time frames and assumptions for pope john assumed in life of mine plans, unit costs assumed in a scoping, a brief economic assessment of the resource with a range of potential values of the current resource, issues to be addressed and resolved in pre feasibility studies, location pope john is located 1.6km east southeast of the kundana offices, 30km east of kalgoorlie boulder.",1,['potential'],['potential'],"introduction a resource model has been completed on the pope john underground project. pope john underground is currently a mature exploration project requiring a scoping level assessment to determine further exploration and resource development work. scoping work this memorandum is a brief scoping study on the pope john underground and includes; overview of resource geometry and geology, time frames and assumptions for pope john assumed in life of mine plans, unit costs assumed in a scoping, a brief economic assessment of the resource with a range of potential values of the current resource, issues to be addressed and resolved in pre feasibility studies, location pope john is located 1.6km east southeast of the kundana offices, 30km east of kalgoorlie boulder. the deposit is sometimes referred to as startrek north.",[],[],[],[],"['kundana', 'kalgoorlie', 'boulder']",[],0,False,,
a077536_kunann2007_18499634_872,a077536_kunann2007_18499634.json,872,"the 2007 budget schedule (prepared in august 2006) for regional development provides for a; scoping study and project approval for phase one drilling (to 40 x 80 nominal spacing) to be completed in february 2007, drilling to 40 x 80 nominal spacing in march, april, and may, a second scoping study to justify phase two drilling (40 x 40 nominal spacing) in july, further drilling to 40 x 40 nominal spacing and technical studies in august, september and october.",1,['further drilling'],['further drilling'],"table 1 tenement ownership tenement number ownership lease expiry date m16 309 gilt edged mining nl, rand exploration nl, tribune resources nl september 2022 m16 157 kundana gold pty limited september 2011 m16 72 kundana gold pty limited june 2009 m16 87 kundana gold pty limited june 2009 m16 97 kundana gold pty limited april 2010 lom assumptions the 2007 budget and life of mine plan assumed a pope john project in the t3 (optimistic) case. to achieve the t3 case, exploration and development work on pope john was included in 2007 budget. the 2007 budget schedule (prepared in august 2006) for regional development provides for a; scoping study and project approval for phase one drilling (to 40 x 80 nominal spacing) to be completed in february 2007, drilling to 40 x 80 nominal spacing in march, april, and may, a second scoping study to justify phase two drilling (40 x 40 nominal spacing) in july, further drilling to 40 x 40 nominal spacing and technical studies in august, september and october. pre feasibility study commencing in december 2007.",[],[],"['gold', 'gold', 'gold', 'gold']",[],"['kundana', 'kundana', 'kundana', 'kundana']",[],0,False,,
