event_id,filename,sentence_idx,sentence_text,n_trigger_words,trigger_words_in_sentence,trigger_words_in_event,event_text,ORE_DEPOSIT,ROCK,MINERAL,STRAT,LOCATION,TIMESCALE,event_label,reviewed,Near Miss Event,Key trigger phrase
a074161_c25_2006_2006a_final_070130_12722445_96,a074161_c25_2006_2006a_final_070130_12722445.json,96,"nickel and cobalt mineralisation are generally coincident at highway, although the cobalt envelope (>0.05%) is more extensive than that of nickel, particularly on the western side of south east zone and towards the top of the mineralised profile.",2,"['mineralisation', 'extensive']","['mineralisation', 'extensive']","in the mineralised zones earthy brown goethiti c clay within a finely networked chalcedonic silicified boxwork is common. the silicified saprolite frequently shows relict bedrock olivine cumulate textures. nickel and cobalt mineralisation are generally coincident at highway, although the cobalt envelope (>0.05%) is more extensive than that of nickel, particularly on the western side of south east zone and towards the top of the mineralised profile. this creates a situation where strongly anomalous cobalt (>0.05%) may occur with only background nickel (<0.5%).",[],"['clay', 'saprolite', 'bedrock']","['olivine', 'nickel', 'nickel', 'nickel']",[],[],[],0,True,False,
a074161_c25_2006_2006a_final_070130_12722445_103,a074161_c25_2006_2006a_final_070130_12722445.json,103,"clark (1970) considered that nickel concentrations in the laterite were patchy and generally too low to be economic, but that with probable future advances in the metallurgy of nickel silicates the area should be retained for its nickel laterite potential.",2,"['patchy', 'potential']","['patchy', 'potential']","between 1966 and 1975 cra carried out preliminary nickel laterite and nickel sulphide exploration on what is now the menzies south project (formerly the highway and the highway extended projects). cras work included: soil geochemistry aerial photography geological mapping magnetics surveys aerial and ground auger, percussion, rc and diamond drilling by 1970 cra had drilled twenty widely spaced reconnaissance holes, positioned to represent areas of about square mile each, covering a total area of approximately 3 square miles. clark (1970) considered that nickel concentrations in the laterite were patchy and generally too low to be economic, but that with probable future advances in the metallurgy of nickel silicates the area should be retained for its nickel laterite potential. high grade cobalt intersections were also referred to in cra reports although there are no details on record.",[],"['laterite', 'laterite', 'laterite']","['nickel', 'nickel', 'sulphide', 'diamond', 'nickel', 'nickel', 'silicates', 'nickel']",[],['menzies'],[],0,True,True,
a074161_c25_2006_2006a_final_070130_12722445_112,a074161_c25_2006_2006a_final_070130_12722445.json,112,on the western side of the ultramafic sequence a similar strike persistent anomaly is coincident with the western zone mineralisation located by cras drill hole 75yp15.,1,['mineralisation'],"['mineralisation', 'mineralisation']","the southern contact with the comet vale monzogranite is linear and interpreted as an east west fault. the adcumulate layer on the eastern side of the dunite is a represented as a strike persistent magnetic high, with dextral offsets on ne cross cutting faults, for the length of the project. on the western side of the ultramafic sequence a similar strike persistent anomaly is coincident with the western zone mineralisation located by cras drill hole 75yp15. cra used ground magnetics to target diamond drilling at the interpreted western basal contact of the main ultramafic unit with the aim on intersecting nickel sulphide mineralisation.",[],['dunite'],"['diamond', 'nickel', 'sulphide']",['comet vale monzogranite'],[],[],0,True,False,
a074161_c25_2006_2006a_final_070130_12722445_115,a074161_c25_2006_2006a_final_070130_12722445.json,115,in 1975 cra drilled three traverses across the duniti c sequence to test for sulphide mineralisation.,1,['mineralisation'],"['mineralisation', 'mineralisation']","cra used ground magnetics to target diamond drilling at the interpreted western basal contact of the main ultramafic unit with the aim on intersecting nickel sulphide mineralisation. four holes were completed with no significant intersections (turner 1974). in 1975 cra drilled three traverses across the duniti c sequence to test for sulphide mineralisation. none was located but lateritic nickel grading >0.75% nickel was intersected in all traverses, with up to 2% nickel on the southern line.",[],[],"['diamond', 'nickel', 'sulphide', 'sulphide', 'nickel', 'nickel', 'nickel']",[],[],[],0,True,False,
a074161_c25_2006_2006a_final_070130_12722445_118,a074161_c25_2006_2006a_final_070130_12722445.json,118,the cra intersections reflect a pervasive blanket of narrower high grade mineralisation across the prospect with thicker intersections corresponding with the higher grade zones located by gsrs 1999 drilling.,1,['mineralisation'],"['mineralisation', 'mineralisation']","none was located but lateritic nickel grading >0.75% nickel was intersected in all traverses, with up to 2% nickel on the southern line. chromium was reported to be concentrated in ferruginous saprolite with grades of up to 5.1%. the cra intersections reflect a pervasive blanket of narrower high grade mineralisation across the prospect with thicker intersections corresponding with the higher grade zones located by gsrs 1999 drilling. anomalous intersections in 75yp02 to 75yp04a lie within gsrs south east zone mineralisation.",[],['ferruginous saprolite'],"['nickel', 'nickel', 'nickel', 'chromium']",[],[],[],0,True,False,
a074161_c25_2006_2006a_final_070130_12722445_122,a074161_c25_2006_2006a_final_070130_12722445.json,122,mineralisation defined by 75yp34 to 75yp38a lies on the to the north on the highway extended project in an area where the lateritic profile is covered by a two to six metre veneer of transported sediments.,1,['mineralisation'],['mineralisation'],"mineralised intersections in 75yp11 and 75yp12 lie within the south central zone. hole 75yp16 intersects a western mineralised zone (south west zone) untested by gsrs drilling. mineralisation defined by 75yp34 to 75yp38a lies on the to the north on the highway extended project in an area where the lateritic profile is covered by a two to six metre veneer of transported sediments. inco australia limited partnership, menzies south project 2006 annual report page 11 of 28 .",[],['sediments'],[],[],"['south west', 'australia', 'menzies']",[],0,True,False,
a074161_c25_2006_2006a_final_070130_12722445_139,a074161_c25_2006_2006a_final_070130_12722445.json,139,"that is, there are only minor nickel laterite resources defined to the north of mla29 214, within the highway extended project area.",1,['minor nickel'],['minor nickel'],"4.1.1 mineral resource calculation summary utilising existing data and a minimum cut off grade of 0.5% ni, an independent resource calculation was completed by snowdens mining consultants (snowdens) in 2004. they completed a mineral resource estimate for the nickel laterite deposits in the menzies south project area using ordinary block kriging as classified under jorc code (1999) guidelines. that is, there are only minor nickel laterite resources defined to the north of mla29 214, within the highway extended project area. therefore, the main nickel laterite resource occurs to the south in the highway project area.",[],"['laterite', 'laterite', 'laterite']","['nickel', 'nickel', 'nickel']",[],['menzies'],[],0,True,False,
a074161_c25_2006_2006a_final_070130_12722445_224,a074161_c25_2006_2006a_final_070130_12722445.json,224,5.5 beneficiation a feature of the nickel laterite deposits developed over the walter william ultramafic formation is their potential to record a significant increase in their nickel grade through screen beneficiation processing.,1,['potential'],['potential'],"v. co, mn and cao tend to be marginally to notably higher grade in the dd samples than the rc samples. most of the grade differences are attributable to short range grade variation between holes drilled on the same section. 5.5 beneficiation a feature of the nickel laterite deposits developed over the walter william ultramafic formation is their potential to record a significant increase in their nickel grade through screen beneficiation processing. the ability of this nickel laterite ore to upgrade in this way is due to the high percentage of free silica present which is extracted from the ore through a process of scrubbing, screening and heavy mineral concentrating.",[],"['laterite', 'laterite']","['nickel', 'nickel', 'nickel', 'silica']",[],[],[],0,True,False,
a074161_c25_2006_2006a_final_070130_12722445_228,a074161_c25_2006_2006a_final_070130_12722445.json,228,"the 5 possible assay sample types are described in table 12 below: inco australia limited partnership, menzies south project 2006 annual report inco australia limited partnership, menzies south project 2006 annual report page 26 of 28 .",1,['possible'],['possible'],"in order to assess whether the ore intersected in the drilling could be beneficiated by screening, screen testing was conducted on 86 samples and the results compared and contrasted. for each geo 2 sample, there were up to 5 screen samples generated (if any material remained at each screen). the 5 possible assay sample types are described in table 12 below: inco australia limited partnership, menzies south project 2006 annual report inco australia limited partnership, menzies south project 2006 annual report page 26 of 28 . 6.0 conclusion and recommendations works completed during the reporting period included field reconnaissance, data validation, relogging and recoding of rc holes, cross section generation and interpretation, and the drilling and logging of nine diamond drill holes (ddh8010001, 1a, 2 4, 4a, 5 7) for a total of 421.9m.",[],[],['diamond'],[],"['australia', 'menzies', 'australia', 'menzies']",[],0,True,False,
a074161_c25_2006_2006a_final_070130_12722445_241,a074161_c25_2006_2006a_final_070130_12722445.json,241,this result demonstrates that there is potential to increase the grade of the material through fine screening which removes the coarse siliceous material.,1,['potential'],['potential'],analysis of screened samples of cus material indicated an upgrade from ~1.3% ni to 1.46% ni from the 500?m to the 75?m undersize fractions. only a small component (~14% weight) of cus material passes 75?m although this accounts for ~28% of the available nickel within this unit. this result demonstrates that there is potential to increase the grade of the material through fine screening which removes the coarse siliceous material. the optimal screen size for material types cls and cus appears to be 75?m.,[],[],['nickel'],[],[],[],0,True,False,
a074161_c25_2006_2006a_final_070130_12722445_262,a074161_c25_2006_2006a_final_070130_12722445.json,262,"gold mineralisation in the menzies kambalda region, eastern goldfields, western australia.",1,['mineralisation'],['mineralisation'],"inco kalgoorlie nickel project diamond drillhole twinning program highway project. yunndaga a reassessment cra exploration pty ltd. witt, w.k, 1993. gold mineralisation in the menzies kambalda region, eastern goldfields, western australia. gswa, perth.",[],[],"['nickel', 'diamond', 'gold']",[],"['kalgoorlie', 'yunndaga', 'menzies', 'kambalda', 'goldfields', 'western australia', 'perth']",[],0,True,False,
a074161_c25_2006_2006a_final_070130_12722445_309,a074161_c25_2006_2006a_final_070130_12722445.json,309,"the colours confirm a redox front between yellow dominant cuf and dark brown dominant clf, at which nickel mineralisation is preferentially precipitated.",1,['mineralisation'],['mineralisation'],"clf lower clay ferruginous the clf ore clay, as for cuf ore, has dark hues, typically being highly variegated dark brown, black and grey clays. apple green clay is pervasive, and siu remnants tend to be black. the colours confirm a redox front between yellow dominant cuf and dark brown dominant clf, at which nickel mineralisation is preferentially precipitated. cln lower clay nontronitic the clay is dominantly grey and apple green with lesser dark brown, and commonly balling.",[],"['clay', 'clay', 'clays', 'clay', 'clay', 'clay']",['nickel'],[],"['grey', 'grey']",[],0,True,False,
a074414_700-100-go-rep-0009_16221685_7,a074414_700-100-go-rep-0009_16221685.json,7,considering the extent of current exploration within the lease areas only limited potential exists to increase existing mineralisation.,2,"['potential', 'mineralisation']","['potential', 'mineralisation']",this report is submitted to fulfill the department of industry and resources (doir) annual reporting requirements for the 12 month period ending 31st december 2005. a review of technical services and newcrest exploration lease management strategies was undertaken during 2006. considering the extent of current exploration within the lease areas only limited potential exists to increase existing mineralisation. no mineral based exploration is recommended for the 2007 reporting period.,[],[],[],[],[],[],0,True,False,
a074414_700-100-go-rep-0009_16221685_26,a074414_700-100-go-rep-0009_16221685.json,26,"these sequences of low grade metasedimentary rocks are known as the yeneena supergroup, which unconformably on lap onto the palaeoproterozoic rudall complex to the southwest of telfer.",1,['low grade'],['low grade'],"the thomsons prospect is located within the mesoproterozoic to neoproterozoic yeneena basin. the yeneena basin consists of a succession of calcareous, pelitic and argillaceous siltstones, sandstones and carbonate cover sequence sediments. these sequences of low grade metasedimentary rocks are known as the yeneena supergroup, which unconformably on lap onto the palaeoproterozoic rudall complex to the southwest of telfer. the thomsons prospect has previously been stratigraphically assigned to a transitional location between the telfer member camp sandstone unit and the overlying puntapunta formation, although langsford (2000) considered that this correlation is tentative.",[],"['siltstones', 'sandstones', 'sediments', 'metasedimentary rocks', 'sandstone']",['carbonate'],"['yeneena supergroup', 'rudall complex', 'telfer member', 'puntapunta formation']","['yeneena basin', 'yeneena basin', 'southwest', 'telfer']","['mesoproterozoic', 'neoproterozoic']",0,True,False,
a074414_700-100-go-rep-0009_16221685_34,a074414_700-100-go-rep-0009_16221685.json,34,this stratigraphical setting is untested at telfer and potential for further mineralisation at depth is conjectural.,2,"['potential', 'mineralisation']","['potential', 'mineralisation']","the stratigraphic setting is difficult to determine because of the presence of regional scale fold parallel thrusting, however modeling suggests that it may be higher in the stratigraphy, i.e. upper punta punta formation, than previously thought. this stratigraphical setting is untested at telfer and potential for further mineralisation at depth is conjectural. 5.4 existing resource an oxide resource estimate was previously calculated in 1990 based on available drillhole data.",[],[],['oxide'],[],['telfer'],[],0,True,False,
a074414_700-100-go-rep-0009_16221685_39,a074414_700-100-go-rep-0009_16221685.json,39,5.5 resource potential the resource potential at thomsons prospect was reviewed during the 2006 reporting period and appears limited to down plunge extensions and down dip infill to known mineralisation.,3,"['potential', 'potential', 'mineralisation']","['potential', 'potential', 'mineralisation', 'mineralisation']",the indicated resource comprises the two stratabound t1rg and t2 reefs extending over a discontinuous strike length of 600m for the t2 and a continuous strike length of 350m for the t1rg. these ore zones extend vertically for between 85 to 90m. 5.5 resource potential the resource potential at thomsons prospect was reviewed during the 2006 reporting period and appears limited to down plunge extensions and down dip infill to known mineralisation. drilling shows that down dip extensions pinch out at depth while wide spaced drilling to the southeast shows that very shallow plunging stratabound gold and copper mineralisation continues for a further 900m southeast of the established resource.,[],[],"['gold', 'copper']",[],[],[],0,False,,
a074414_700-100-go-rep-0009_16221685_42,a074414_700-100-go-rep-0009_16221685.json,42,"potential at depth is unknown, with existing drilling showing isolated anomalous gold and copper values extending to approximately 100m below surface.",1,['potential'],"['mineralisation', 'potential']","drilling shows that down dip extensions pinch out at depth while wide spaced drilling to the southeast shows that very shallow plunging stratabound gold and copper mineralisation continues for a further 900m southeast of the established resource. these ore zones surface to the northwest and extension in this direction is limited. potential at depth is unknown, with existing drilling showing isolated anomalous gold and copper values extending to approximately 100m below surface. newcrest mining limited currently holds two (2) mining leases in the thomsons group; ml45 10 (thomsons) and ml45 253 (mckays).",[],['unknown'],"['gold', 'copper', 'gold', 'copper']",[],[],[],0,False,,
a074414_700-100-go-rep-0009_16221685_56,a074414_700-100-go-rep-0009_16221685.json,56,"the thomsons group tenements, lying northwest of the mine group tenements were included in an extensive telfer district to prospect scale review by the newcrest exploration and telfer technical services groups.",1,['extensive'],"['extensive', 'potential', 'mineralisation']","as part of the ongoing implementation of the telfer site environmental management system and the fulfillment of the requirements of ministerial condition 606 (western australian minister for the environment and heritage, ministerial statement 000606) for the telfer project, several environmental management plans specific to both telfer mine and near mine lease areas were implemented during the reporting period. no regional exploration or rehabilitation activity was carried out over the thomsons group tenements areas during the 2006 reporting period. the thomsons group tenements, lying northwest of the mine group tenements were included in an extensive telfer district to prospect scale review by the newcrest exploration and telfer technical services groups. the main aim of this review was to evaluate the geology, geophysics, structure and existing and potential mineralisation (gold copper other) with regard to mill feed requirements at the new telfer mill.",[],[],"['gold', 'copper']",[],"['telfer', 'telfer', 'telfer mine', 'telfer', 'telfer', 'telfer']",[],0,False,,
a074414_700-100-go-rep-0009_16221685_66,a074414_700-100-go-rep-0009_16221685.json,66,gold and copper mineralisation present at the thomsons prospect remains a potential ore source for the telfer project.,2,"['mineralisation', 'potential']","['mineralisation', 'potential', 'mineralisation']",exploration activity over the thomsons group tenements during the 2006 reporting period was included in an ongoing review of near mine tenements in conjunction with a telfer regional scale study. no mineral based exploration or mining activity apart from field visits was carried out on m45 10 & m45 253 during the reporting period 1 1 05 to 31 12 05. gold and copper mineralisation present at the thomsons prospect remains a potential ore source for the telfer project. this mineralisation was investigated in relation to high arsenic cobalt ores typical of telfer and metallurgical studies completed at telfer are apportioned to this tenement group.,['cobalt ores'],[],"['gold', 'copper', 'arsenic']",[],"['telfer', 'telfer', 'telfer', 'telfer']",[],0,False,,
a074414_700-100-go-rep-0009_16221685_75,a074414_700-100-go-rep-0009_16221685.json,75,the resource potential at the thomsons prospect is dependant on the outcome of these test results.,1,['potential'],['potential'],"microprobing of pyrite grains confirmed that, within these minerals arsenic and cobalt occurs in solid solution or as sub microscopic particles. this testwork is critical in understanding the mineral characteristics and deportment of arsenic and cobalt in relation to concentrates produced at the new telfer mill. the resource potential at the thomsons prospect is dependant on the outcome of these test results. site services and utilities 7.1 water supply no new water bores were drilled within the tenement areas during the 2005 reporting period.",[],[],"['pyrite', 'arsenic', 'arsenic']",[],['telfer'],[],0,False,,
a074552_e28_1515_2006a_11679294_0,a074552_e28_1515_2006a_11679294.json,0,5.1 surface geological mapping and rock chip sampling a 1:5000 mapping project was undertaken with the aim of identifying komatiitic rocks with the potential of nickel mineralization.,1,['potential'],['potential'],"5.1 surface geological mapping and rock chip sampling a 1:5000 mapping project was undertaken with the aim of identifying komatiitic rocks with the potential of nickel mineralization. traverses running east west at approximately 100m spacing was used to cover the area, where outcrop was observed, the area was then mapped in more detail.",[],[],['nickel'],[],[],[],0,False,,
a074552_e28_1515_2006a_11679294_33,a074552_e28_1515_2006a_11679294.json,33,"1.1 exploration activity surface mapping has been conducted during the reporting period to identify any potential nickel sulphide bearing host rocks on the lease, a total of 7 grab samples were taken (figure 1.1.1).",1,['potential'],['potential'],"abn 44 103 423 981 acra south project annual technical report (e28 1515) for the period 14th november 2005 to 13th november 2006 date: february 2007 author: barry gaunt distribution: department of industry and resources pioneer nickel limited library 2007 annual technical report acra south project 1 the tenement is located 3km nnw of lake yindarlgooda, south east of jubilee gift south and west of kurnalpi. 1.1 exploration activity surface mapping has been conducted during the reporting period to identify any potential nickel sulphide bearing host rocks on the lease, a total of 7 grab samples were taken (figure 1.1.1). the mapping was hampered by very limited outcrop.",[],['host rocks'],"['nickel', 'nickel', 'sulphide']",[],"['jubilee', 'kurnalpi']",[],0,False,,
a074621_ged garden gully m 15_675 ann 06_16930389_8,a074621_ged garden gully m 15_675 ann 06_16930389.json,8,"the tenement is considered prospective for archaean lode style gold mineralisation and includes the 12,000 ounce garden gully gold resource.",1,['mineralisation'],['mineralisation'],"exploration consisted of: prospecting and geological recconaisance a detailed review of the historical data for the project and regional area. confidential page 4 29 01 2007 confidential page 5 29 01 2007 1.0 introduction the garden gully mining lease m15 675 forms a 30 hectare block located approximately 1 km sse of coolgardie and 2 km north of the +1 million ounce tindals gold mine. the tenement is considered prospective for archaean lode style gold mineralisation and includes the 12,000 ounce garden gully gold resource. this report describes all exploration activities undertaken on m15 675 for the 12 month period ending november 9th, 2001.",['lode'],[],"['gold', 'gold', 'gold']",[],['coolgardie'],['archaean'],0,False,,
a074621_ged garden gully m 15_675 ann 06_16930389_23,a074621_ged garden gully m 15_675 ann 06_16930389.json,23,"structural deformation includes possible early thrust faulting, indicated by stratigraphic repetition across the northern part of the coolgardie belt.",1,['possible'],['possible'],"thin sedimentary units of dominantly chert and shale occur throughout the mafic ultramafic sequence. felsic volcanic, volcaniclastic and sedimentary rocks appear at the top of the succession. structural deformation includes possible early thrust faulting, indicated by stratigraphic repetition across the northern part of the coolgardie belt. major thrust planes have developed along the sedimentary sequences and are intruded in places by quartz feldspar porphyries north to ne trending folds in the region are possibly of d2 origin.",[],"['chert', 'shale', 'sedimentary rocks', 'sedimentary sequences']","['quartz', 'feldspar']",[],['coolgardie'],[],0,False,,
a074621_ged garden gully m 15_675 ann 06_16930389_26,a074621_ged garden gully m 15_675 ann 06_16930389.json,26,confidential page 6 29 01 2007 mineralisation in the coolgardie belt occurs in four main styles: along sheared contacts between felsic porphyry and ultramafic units (e.g.,1,['mineralisation'],['mineralisation'],"major thrust planes have developed along the sedimentary sequences and are intruded in places by quartz feldspar porphyries north to ne trending folds in the region are possibly of d2 origin. later structures likely include ne, nw and e trending shear zones. confidential page 6 29 01 2007 mineralisation in the coolgardie belt occurs in four main styles: along sheared contacts between felsic porphyry and ultramafic units (e.g. : tindals and rose hill), in gabbro hosted quartz vein sets, in fault bounded quartz vein sets, and in laminated quartz reefs within shear zones.",[],"['sedimentary sequences', 'porphyry', 'gabbro', 'quartz vein', 'quartz vein']","['quartz', 'feldspar', 'quartz']",[],['coolgardie'],[],0,False,,
a074621_ged garden gully m 15_675 ann 06_16930389_39,a074621_ged garden gully m 15_675 ann 06_16930389.json,39,"gold mineralisation is possibly associated with four structural settings: a shear zone in the porphyritic basalt, west of the diorite, quartz veining in the diorite associated on contact between porphyritic basalt and high magnesium basalt, the contact margin between diorite and high magnesium basalt, and quartz veining in the porphyritic basalt.",1,['mineralisation'],['mineralisation'],"the faults are possibly late stage, supported by evidence including displacement of the diorite porphyry to the east of the tenement. shearing has occurred along the contact margin between porphyritic basalt and high magnesium basalt. gold mineralisation is possibly associated with four structural settings: a shear zone in the porphyritic basalt, west of the diorite, quartz veining in the diorite associated on contact between porphyritic basalt and high magnesium basalt, the contact margin between diorite and high magnesium basalt, and quartz veining in the porphyritic basalt. the diorite porphyry and contact margin between porphyritic basalt and high magnesium basalt have been the focus for exploration and is traceable at surface by the presence of historical gold workings.",[],"['diorite', 'porphyry', 'basalt', 'basalt', 'basalt', 'diorite', 'diorite', 'basalt', 'basalt', 'diorite', 'basalt', 'basalt', 'diorite', 'porphyry', 'basalt', 'basalt']","['gold', 'quartz', 'quartz', 'gold']",[],[],[],0,False,,
a074621_ged garden gully m 15_675 ann 06_16930389_43,a074621_ged garden gully m 15_675 ann 06_16930389.json,43,confidential page 7 29 01 2007 5.0 exploration 5.1 2005 2006 exploration programme the tenement area is currently being actively explored through prospecting and data review: a. prospecting the tenement is currently being actively prospected for elluvial mineralisation.,1,['mineralisation'],['mineralisation'],"historical gold production is unknown. the garden gully gold deposit is positioned on the contact margin and has a strike length of 500m. confidential page 7 29 01 2007 5.0 exploration 5.1 2005 2006 exploration programme the tenement area is currently being actively explored through prospecting and data review: a. prospecting the tenement is currently being actively prospected for elluvial mineralisation. review of historical data a detailed review of the historical data, including the wamex dataset, has been undertaken as a part of the ongoing exploration programme.",['gold deposit'],['unknown'],['gold'],[],[],[],0,False,,
a074621_ged garden gully m 15_675 ann 06_16930389_46,a074621_ged garden gully m 15_675 ann 06_16930389.json,46,"6.0 conclusions & recommendations the garden gully tenement remains prospective for gold mineralisation, with an insitu resource and several zones of near surface, high grade mineralisation.",2,"['mineralisation', 'mineralisation']","['mineralisation', 'mineralisation']","review of historical data a detailed review of the historical data, including the wamex dataset, has been undertaken as a part of the ongoing exploration programme. the current resource shows a number of areas that require both infill & extensional drilling. 6.0 conclusions & recommendations the garden gully tenement remains prospective for gold mineralisation, with an insitu resource and several zones of near surface, high grade mineralisation. work continues evaluating these positions within the project area.",[],[],['gold'],[],[],[],0,False,,
a074651_e52-1728 (a74651)_15062138_18,a074651_e52-1728 (a74651)_15062138.json,18,"conclusions & recommendations appendices appendix 1 maps abstract this report covers a review of historic exploration, investigation of geological, geophysical and landsat etm 7 data and interpretation of mineral prospectivity, structural geology and potential exploration targets for lease e52 1728.",1,['potential'],"['potential', 'potential']","expenditure commitments 8. ongoing work 9. conclusions & recommendations appendices appendix 1 maps abstract this report covers a review of historic exploration, investigation of geological, geophysical and landsat etm 7 data and interpretation of mineral prospectivity, structural geology and potential exploration targets for lease e52 1728. an investigation should be carried out to explore the potential of processing ore through an already established plant in the area.",[],[],[],[],[],[],0,False,,
a074651_e52-1728 (a74651)_15062138_27,a074651_e52-1728 (a74651)_15062138.json,27,e52 1728 has been reviewed with respect to: a) historic exploration b) regional and local geology c) available geophysical data d) available landsat etm 7 and air photo data e) interpretation of structural geology f) potential exploration targets g) mining prospectivity.,1,['potential'],['potential'],"occurring within the narracoota volcanics, this anomaly could represent a sulphidic chert horizon at depth. no work has been completed to evaluate this anomaly. e52 1728 has been reviewed with respect to: a) historic exploration b) regional and local geology c) available geophysical data d) available landsat etm 7 and air photo data e) interpretation of structural geology f) potential exploration targets g) mining prospectivity. the principal results from this first stage of research will identify: a) structural targets b) a high level of prospectivity for gold and copper, and c) further mapping and sampling is justified.",[],['chert'],"['gold', 'copper']",['narracoota volcanics'],[],[],0,False,,
a074651_e52-1728 (a74651)_15062138_49,a074651_e52-1728 (a74651)_15062138.json,49,"however, this approach will not work when assessing mineralisation associated with the proterozoic basins where anomalies are often low order, discrete and structure related.",1,['mineralisation'],['mineralisation'],"this multifactorial and analytical approach is the only one likely to succeed in correct target identification. g) some larger companies such as homestake, dominion and sabminco were searching for large, high order geochemical soil signatures leading to millionounce sized deposits. however, this approach will not work when assessing mineralisation associated with the proterozoic basins where anomalies are often low order, discrete and structure related. the nearest gold prospects to lease e52 1728 are ravelstone & jubilee gold mines (7 km west) and peak hill gold mine (8 km southwest).",[],[],"['gold', 'gold', 'gold']",[],"['jubilee', 'peak hill', 'southwest']",['proterozoic'],0,False,,
a074651_e52-1728 (a74651)_15062138_59,a074651_e52-1728 (a74651)_15062138.json,59,"the potential of the area is well proven, but historic reports suggest that a thorough and integrated approach was not undertaken and efforts were usually ceased after initial work returned disappointing results.",1,['potential'],['potential'],"a low order gold anomaly up to 5ppb au against a background of 1 2ppb au, called the mudder east anomaly, has been identified adjacent to the northwest corner of the lease. this was identified by the regional soil and stream sediment sampling bleg (bulk leach extractible gold) programs of afmeco in the 1990s and was never followed up by drilling. the potential of the area is well proven, but historic reports suggest that a thorough and integrated approach was not undertaken and efforts were usually ceased after initial work returned disappointing results. much of the reason for these poor results is lack of sampling depth and poor choice of sampling horizon in transported rocks.",[],['sediment'],"['gold', 'gold']",[],[],[],0,False,,
a074793_ev_report_ann06_doir_13853956_2,a074793_ev_report_ann06_doir_13853956.json,2,"twelve iron ore exploration target areas (figure 12) were identified for follow up work within e77 1107 i and e77 1122 i, primarily from a regional scale spatial analysis primarily using imaged aeromagnetic data and the 2005 polaris regional structural interpretation.",1,['follow up work'],['follow up work'],"a summary of exploration activities undertaken during the 2006 reporting period is as follows: spatial iron ore target identification (twelve targets) reconnaissance geological mapping and rock chip sampling (70 samples). reconnaissance gravity surveying (746 stations) twelve iron ore exploration target areas (figure 12) were identified for follow up work within e77 1107 i and e77 1122 i, primarily from a regional scale spatial analysis primarily using imaged aeromagnetic data and the 2005 polaris regional structural interpretation. table 2 summarises the basis of the twelve iron ore targets.","['iron ore', 'iron ore', 'iron ore']",[],[],[],[],[],0,False,,
a074793_ev_report_ann06_doir_13853956_12,a074793_ev_report_ann06_doir_13853956.json,12,an extensive soil gold anomaly identified at montpellier was later tested by the drilling of two reconnaissance rab drill traverses that returned anomalous gold.,1,['extensive'],['extensive'],"the figure also shows the location of all gold and nickel prospects identified by savage. prior to work by mpi in 2003 previous exploration within e77 1107 i was apparently limited to firstly, reconnaissance soil sampling within the southwestern part of the licence, and secondly, prospect scale soil sampling over the montpellier gold prospect (figure 6). an extensive soil gold anomaly identified at montpellier was later tested by the drilling of two reconnaissance rab drill traverses that returned anomalous gold. reconnaissance soil sampling within the southwestern part of the licence identified several gold targets including sea snake, pit and shieldtails (figure 6).",[],[],"['gold', 'nickel', 'gold', 'gold', 'gold', 'gold']",[],[],[],0,False,,
a074793_ev_report_ann06_doir_13853956_16,a074793_ev_report_ann06_doir_13853956.json,16,previous gold exploration work within e77 1122 i included extensive reconnaissance soil sampling and semi detailed rab drilling along the inferred position of the die hardy evanston fault (figure 6).,1,['extensive'],['extensive'],"four gold prospects were identified by savage east and south of montpellier, one of which is broadbents (figure 6). following the granting of e77 1107 i in january 2003 mpi undertook reconnaissance soil sampling testing areas east and west of montpellier. previous gold exploration work within e77 1122 i included extensive reconnaissance soil sampling and semi detailed rab drilling along the inferred position of the die hardy evanston fault (figure 6). the rab drilling defined several gold bearing zones that require follow up exploration work by polaris.",[],[],"['gold', 'gold', 'gold']",[],[],[],0,False,,
a074793_ev_report_ann06_doir_13853956_19,a074793_ev_report_ann06_doir_13853956.json,19,iron ore exploration work within e77 1122 i by wmc (1961 1969) along the die hardy ranges identified extensive areas of bif with above average iron content (40 45% fe).,1,['extensive'],['extensive'],the rab drilling defined several gold bearing zones that require follow up exploration work by polaris. no exploration work was undertaken on e77 1122i by mpi because the licence was granted after formation of the polaris joint venture. iron ore exploration work within e77 1122 i by wmc (1961 1969) along the die hardy ranges identified extensive areas of bif with above average iron content (40 45% fe). one area returned iron values in excess of 60% fe.,['iron ore'],['bif'],"['gold', 'iron', 'iron']",[],[],[],0,False,,
a074793_ev_report_ann06_doir_13853956_24,a074793_ev_report_ann06_doir_13853956.json,24,an extensive soil gold anomaly at montpellier (figure 9) was later tested by a 51 hole reconnaissance rab drilling program (figure 10).,1,['extensive'],['extensive'],"exploration work undertaken within e77 1107 i focused on the northeastern part of the licence area, covering the montpellier and broadbents areas (figure 8). reconnaissance auger soil gold sampling was undertaken across both areas, with prospect scale auger soil sampling undertaken at the montpellier gold prospect. an extensive soil gold anomaly at montpellier (figure 9) was later tested by a 51 hole reconnaissance rab drilling program (figure 10). drilling results at montpellier, although generally disappointing, confirmed the presence of the widespread anomalous surface gold, and suggested the presence of several highly leached gold zones warranting further exploration work.",[],[],"['gold', 'gold', 'gold', 'surface gold', 'gold']",[],[],[],0,False,,
