,event_id,filename,anumber,sentence_count,report_type,sentence_idx,sentence_triggers,event_text,label,lower_idx,upper_idx,DATE,LOCATION,MINERAL,ORE_DEPOSIT,ROCK,STRAT,TIMESCALE,TRIGGER
237,a080921_xanadu_c123-1994_g880-19_a_2008_final_14439784_102,a080921_xanadu_c123-1994_g880-19_a_2008_final_14439784.json,80921,147,Annual,102,"mineralization, favourable","Gold mineralization at the Stynes prospect (M52/105) occurs within Mt McGrath Formation in silicified and pyritised sandstones and siltstones. Xanadu Annual Report 2008 The Duck Creek Dolomite and Mt McGrath Formation were deposited in a shelf environment, fluvial, deltaic to shallow marine while the overlying Ashburton Formation represents the clastic fill of a deep subsiding trough.",True,102,103,2008,,Gold,,"sandstones, siltstones","Mt McGrath Formation, Duck Creek Dolomite, Mt McGrath Formation, Ashburton Formation",,"mineralization, prospect"
238,a080941_08-044 e803465 annual report_8684482_15,a080941_08-044 e803465 annual report_8684482.json,80941,27,Annual,15,broad,"Tenement Area (blocks) Grant Expiry Commitment Rent Registered holder E80/3465 44 22.08.06 21.08.11 $44,000.00 $4,844.84 NADL 4.0 Geology The licence is located within the North Australian Craton, which is described as a stable block of deformed and metamorphosed Palaeoproterozoic age rocks. The Kimberley Basin forms the platform cover to the craton and consists of a succession of sedimentary and volcanics rocks of Proterozoic age. The terrain formed by the Kimberley Basin is rugged and is essentially a broad plateau dissected by strong jointing that has resulted in a well developed drainage system. The oldest unit that crops out within the licence is the Warton Sandstone which is a white quartz sandstone heavily dissected by jointing. The Carson Volcanics conformably underly the Warton Sandstone and may be exposed within the licence.",False,15,16,,"Kimberley Basin, Kimberley Basin",quartz,,sandstone,"Warton Sandstone, Carson Volcanics, Warton Sandstone",Proterozoic,broad
239,a080944_ssnw combine atr2008_9402510_319,a080944_ssnw combine atr2008_9402510.json,80944,843,Annual,319,"significant, potentially","KanownaBelle) No D2shear uk fv Ringlock Yes fv uk mv East Sampson Dam Yes mv uk fv LignumSwamp No fv uk mv Lignum Extended No mv uk BlackSwan Yes fv uk fv CessnaDam No unknown uk unknown 4.5.3 BalagundiSubdomain Extending northwards from the Balagundi Project area, the subdomain comprises bimodal tholeiitic and felsic volcanics and sedimentsboundedtothewestbytheMtMongerFaultandtotheeast bytheVictoryDamFault.Thedomainischaracterisedbytheabsence of ultramafic volcanic rocks. A series of coherent stratigraphic packages, bounded by either D1 or D2 structures, are defined, including the Red Bluff Gully package in the southwest, and the Lindsayspackage inthecentraleast.Otherpackagesarepresentbut havenotbeennamed. LithosXMineralExplorationConsultants 7/04/2008 PioneersSilverSwanNorthWestProject Page27 GeologicalInterpretation Thegeology isdominatedbyaseriesof interpretedD1thrustbound slicesofmaficvolcanics interbeddedwithasequenceofshales,felsic volcaniclasticsandstonesandprobably felsicvolcanics.Thesequence has been intruded by a significant volume of gabbro, potentially at several stratigraphic levels, ie, in both the mafic and sedimentary rocks.The little outcrop identified isdominatedby themafic rocks, with the sediments either generally under cover, lateritised or outcroppingasheavilyweatheredrocks.Duetothelackofstratiform magneticrocks (BIFandserpentinisedkomatiite) thesequence isnot wellmapped in the interpretation,with significantareasmappedas undifferentiatedBalagundiSequence. Dip and younging directions are poorly constrained; at Red Bluff GullyintheBalagundiProjectareathesequenceissteepeastdipping and east younging? ie, the stratigraphy comprises a basal basalt, intrudedbygabbro,overlainbyasequenceofshale,clasticsediments andvolcaniclastics,includingnarrowconglomerates,andiscappedby athicksequenceoffelsicrocks.",False,319,319,,"Balagundi, southwest",,,"unknown, unknown, felsic volcanics, ultramafic volcanic rocks, gabbro, sedimentary rocks, sediments, basalt",,,"significant, potentially"
240,a081003_e51-1034_2008p_15200259_101,a081003_e51-1034_2008p_15200259.json,81003,116,Partial Surrender,101,anomalous,"From the 679 samples identified as cover sequence samples, 11 pulps could not be found, resulting in a data set of 668 samples. 340 of the samples recovered were within the relinquished area. The results of this work were that no anomalous samples were identified. 58 Aircore holes and 38 RAB holes were drilled in May/June 2006 and August 2008 on the relinquished portion of E51/1034 as part of a larger program over four prospects, Lute, Banjo, Viola and Recon. Grab samples of equal size were collected from each 1 meter sample pile.",False,101,101,"May/June 2006, August 2008",,,,,,,"anomalous, prospects"
241,a081037_capricorn surrender 2009_11505790_119,a081037_capricorn surrender 2009_11505790.json,81037,258,Final Surrender,119,"anomalous, prospects","All of the tenements were acquired 100% in the name of Aurora Resources Pty Ltd, a wholly owned subsidiary of Aurora Minerals Limited.",True,119,119,,,,,,,,
242,a081043_e29_568_ar_2008_18145870_13,a081043_e29_568_ar_2008_18145870.json,81043,99,Annual,13,proposed,"Such mineralisation may occur in channels, platforms and chemical deltas, usually concentrating near the water table. Playa lakes, such as Lake Maitland located 180 kilometres north-northeast, also host uranium mineralisation in near-surface gypsiferous and calcareous clays. Uranium deposits either within valley calcrete or playa clays may be partially exposed at surface or completely hidden beneath transported cover.",True,13,15,,,,"uranium, Uranium deposits","clays, calcrete, clays",,,"mineralisation, mineralisation"
243,a081100_e47_1184_2008a_17968799_40,a081100_e47_1184_2008a_17968799.json,81100,153,Annual,40,further drilling,"The favourable lithological and structural controls on mineralisation include the extensions of the Mallina and Mt Wohler shear zones, with their numerous splay faults. This mineralisation strikes into the Aurox Indee Southwest project which is located both to the south and west of the Range River project.",True,40,41,,"Mallina, Southwest",,,,,,"favourable, mineralisation, mineralisation"
244,a081102_glen_ayle_project_final_report_2008_e37_1963_1964_15419456_100,a081102_glen_ayle_project_final_report_2008_e37_1963_1964_15419456.json,81102,135,Final Surrender,100,potential,"The forward modelling technique used assumes the perceived geological source, calculates the theoretical magnetic field surrounding this source and compares it with the observed magnetic field. The shape, location and properties of the modelled source can then be adjusted to improve the fit between the theoretical and observed fields. Potential field modelling of this sort does not generate a unique solution. Parameters such as susceptibility, depth to top and thickness can be combined in many ways (within certain ranges) to produce very similar theoretical responses. The Glen Ayle Project areas are located within the Capricorn Orogenic Zone which lies between the Pilbara and Yilgarn Cratons.",False,100,100,,"Capricorn, Pilbara",,,,,,Potential
245,a081103_c462006a2008_10474324_2635,a081103_c462006a2008_10474324.json,81103,2842,Annual,2635,"significantly, more drilling","In addition to this Great Western has a greater proportion of extreme values than Wonder North, leading to a higher nugget effect and greater variance. See Table 22 for a comparison.",True,2635,2636,,,,,,,,
246,a081125_e08_1407_2008v_16493829_13,a081125_e08_1407_2008v_16493829.json,81125,14,Annual,13,prospect,Aerial photography LANDSAT SPOT MSS Radar Other (specify) Aeromagnetics Radiometrics Electromagnetics Gravity Digital terrain modelling Other (specify) Regional Reconnaissance Prospect Underground Costean,False,11,13,,,,,,,,
247,a081130_c9_2009_2008a_16432838_129,a081130_c9_2009_2008a_16432838.json,81130,380,Annual,129,"prospect, prospect",Values ranged up to 127 ppb Gold were returned from quartz chips from old RAB drilling. The general area of the Project has had quite an extensive exploration history.,True,129,130,,,"Gold, quartz",,,,,extensive
248,a081133_c198_2007_text_2008a_15349268_260,a081133_c198_2007_text_2008a_15349268.json,81133,476,Annual,260,significantly,"There are a substantial number of additional constraints and relationships on the database to keep the integrity of the database at a high standard. At some stage in the coming six or so months, it is recommended that the FerrAus Database be audited by Senior Staff at Maxwell GeoServices in order to check that no major relationships/constraints etc. have been dropped or significantly altered. A couple of further recommendations are below: Ensure all Alpha records are less than 90 degrees in tblDHStructureOrient Ensure all Beta records are between 0 and 360 degrees in tblDHStructureOrient Ensure all Recovery_Pct values in tblDHCoreRecovery are all reasonable values. The constraint was changed to allow up to 2000% in order for all data to be loaded through.",False,259,261,the coming six or so months,,,,,,,"substantial, significantly"
249,a081145_e39_592_2008a_15263276_18,a081145_e39_592_2008a_15263276.json,81145,65,Annual,18,may indicate,It is possible that the 0.69g/t gold assay in LCAC007 is a chemically or alluvially transported value near the base of the lake sediment. If this is the case a primary source may be in the vicinity. The interval is anomalously low in base metals which may point to a quartz sand facies and the shallow depth of basement there may indicate a local resistate structure. Hole LCAC018 with the highest value in the program (0.87g/t Au) was collared 400m from adjacent holes on the traverse. This leaves scope for infill drilling and reinterpretation of the program.,False,18,20,,,"gold, quartz",base metals,"sediment, sand",,,"possible, may indicate"
250,a081152_c123_2000_2008_annual_report_15007577_30,a081152_c123_2000_2008_annual_report_15007577.json,81152,301,Annual,30,detailed feasibility,"Tests were completed on fresh core samples to determine the physical characteristics of the ore, and to establish characteristics for comminution and bulk-handling. - All major logistical and supply factors were considered in the Feasibility Study, and costs were estimated to a maximum financial deviation of 25%. Changes in market conditions and the collapse of the nickel price toward the end of 2008 have prompted a re-assessment of the project, which is currently underway, prior to continuing with Detailed Feasibility Studies. Work proposed for 2009 will largely involve sterilisation drilling, refinement of the geological and mineralisation models, additional metallurgical testing and investigations into groundwater sources to supply the project. All work to date has been carried out in close consultation with the Ngaanyatjarra Council and the Traditional Owners of the region, and Metals X remains committed to building on the co-operative relationships developed over the past 4 years.",False,30,30,"the end of 2008, 2009, the past 4 years",,nickel,,,,,"proposed, mineralisation"
251,a081167_tpp_2008a_17647010_295,a081167_tpp_2008a_17647010.json,81167,450,Annual,295,mineralisation,"Anomalous gold results were reported (max 974ppb Au) , with poor repeatability (nugget effect), south of the Bamboo Creek Road which may be associated with a brittle-stock work type system developed within mafic ultramafic sequence of rocks which warrants further investigation. No evidence of significant Mo anomalism was reported from the limited testing of the SW-NE trending regional structure which transects the SE portion of the project. This apparently deep crustal structure remains an excellent exploration target for buried intrusive bodies and brittle stock work type mineralisation and remains relatively untested. No significant results were reported from the reconnaissance survey conducted south of Duesenberg. 7.2 STREAM SEDIMENT SURVEY Upon preliminary review the potential for obvious gold and base metal mineralisation appears limited however low level anomalism (Au, Mo, As, Sb, Cu) spatially associated with granite margins may indicate the potential for brittle stock work type mineralisation and buried intrusives will require further investigation.",False,294,296,,Bamboo,"gold, gold",base metal,"SEDIMENT, granite",,,"Anomalous, significant, anomalism, mineralisation, significant, potential, mineralisation, anomalism, may indicate, potential, mineralisation"
252,a081171_e630954_doir_submitted_2008_18008898_33,a081171_e630954_doir_submitted_2008_18008898.json,81171,51,Annual,33,"mineralisation, possible, mineralisation, mineralisation","The Fraser ELs are deeply weathered much like the Yilgarn Craton, and is covered by a veneer of Eocene terrestrial marine sediments. Pedogenic carbonate is extensively developed in soils overlying both Archaean and Proterozoic basement and Tertiary sediments. 4.3 Style of Mineralisation Possible mineral styles include: Page 5 of 7 K:\CRS_GEOLOGY\NG_Geology\Administration\Field\Tenements\DMP_Reports\AnnualReports_Submitted\Submitted 2008_2009\E630954_DoIR Submitted_2008_2009\E630954_DoIR Submitted_2008_2009.doc Yilgarn greenstone gold, nickel mineralisation Broken Hill Type lead-zinc, VMS polymetallic Tropicana style gold mineralisation Report period for each tenement is listed in Table 1 The tenements are centred approximately 130km southeast of the township of Norseman and are accessed via dirt roads and tracks (Figure 2). Note that much of the contents of this report are taken from Mattinson (2008).",False,33,33,2008,"Fraser, Yilgarn Craton, Broken Hill, Tropicana, Norseman","carbonate, gold, nickel, lead, zinc, gold",VMS,"marine sediments, sediments, greenstone",,"Eocene, Archaean, Proterozoic, Tertiary","Possible, mineralisation, mineralisation"
253,a081178_e59_1128 surrender report_17019568_43,a081178_e59_1128 surrender report_17019568.json,81178,46,Final Surrender,43,prospectivity,It was applied for over much of the previous tenements E59/655 and MLAs 537 and 538 which regional JV partner Equigold held until 2002. EQG had purchased the tenements from WMC and began to follow up a number of airmagnetics targets when the tenement was relinquished with the closure of the Dalgaranga Treatment facility and subsequent cessation of mining at Western Queen. AXG believed there was still prospectivity for base metals and gold. E59/1128 was ultimately included in combined reporting group C394/1994 and any work done and subsequent results included in this report. PDF created with pdfFactory trial version www.pdffactory.com,False,43,43,2002,,gold,base metals,,,,prospectivity
254,a081229_c117_1997_2009a_15776919_913,a081229_c117_1997_2009a_15776919.json,81229,13502,Annual,913,prospect,"Abbreviations used in this report: Project area is used to refer to the entire area including the Craiggiemore tenements and Haul Rd. HR refers to the Haul Rd from Barnicoat to Craiggiemore. CM refers to the Craiggiemore prospect area. Western Botanical was commissioned by MBS Environmental Pty Ltd to conduct a botanical survey of the Craiggiemore Project Area and associated Haul Road alignment. The objectives of this survey were to: Identify, map and describe vegetation units within the project area; Compile a comprehensive flora inventory of the project area; Assess the impact of the proposed clearing on flora with conservation significance.",False,913,914,,,,,,,,"prospect, proposed, significance"
255,a081229_c117_1997_2009a_15776919_12486,a081229_c117_1997_2009a_15776919.json,81229,13502,Annual,12486,"potential, potential","NAPP is a calculation based on the MPA, SO4_S (sulphate sulphur) and ANC so that value also uses the same incorrect assumption. However, with care and geological understanding, NAPP is suitable for conservative prediction of potential acid generation. NAPP over-estimates potential acidity as it does not allow for sulphur in non-acid producing sulphide minerals or in barite Due to the lack of reliability of the MPA calculation, the analysis concept and the ratio concept are commonly used to classify the acid formation potential of waste rock: 1. The analysis concept. Where Tot_S is less than 0.30%S, ARD is unlikely to occur.",False,12486,12486,,,"sulphur, sulphur, sulphide, barite",,,,,"potential, potential, potential"
256,a081239_c225_2008_2008a_16978816_35,a081239_c225_2008_2008a_16978816.json,81239,249,Annual,35,"discovered, mineralisation","A Resource estimation of 125 Million Tonnes of Iron mineralisation was reported from the Firetail prospect region (E47/1447), and an additional 220 Million Tonnes of Iron mineralisation was estimated from the Valley of the Kings prospect region (E47/1334).",True,35,35,,,"Iron, Iron",,,,,"mineralisation, prospect, mineralisation, prospect"
257,a081387_c230_1998_2008a_11852739_130,a081387_c230_1998_2008a_11852739.json,81387,252,Annual,130,extensive,"This work suggested that gold in the BIF is intimately associated with sulphide (principally pyrrhotite) alteration in structurally prepared zones. AngloGold completed reverse circulation (RC), aircore, diamond and RAB drilling, principally around the Melville deposit, aiming to follow-up mineralised intersections and defining the extent of the mineralisation. Extensive geological mapping, soil sampling, rock chip sampling and an EM survey were also completed. Further exploration included composite soil sampling, rock chip sampling, RAB, aircore, RC and diamond drilling as well as down-hole geophysical surveys, geological mapping and petrology. This work ultimately defined a resource at Melville.",False,130,130,,,"gold, sulphide, pyrrhotite, diamond, diamond",,BIF,,,"mineralisation, Extensive, Further exploration"
258,a081413_e45_2340_2008a_16149107_0,a081413_e45_2340_2008a_16149107.json,81413,79,Annual,0,prospect,A recently completed extensive study by the Geological Survey of Western Australia (GSWA) resulted into a much more detailed geological understanding of the East Pilbara. During the reporting period further field work was carried out and several rock chip samples were collected and sent off for analysis.,True,0,1,,"Western Australia, East Pilbara",,,,,,extensive
259,a081481_hardey_a_2008_11542384_76,a081481_hardey_a_2008_11542384.json,81481,793,Annual,76,"potential, mineralisation","The latter is associated with economic grades of uranium outside the tenement areas. The review by IBML concluded that the majority of the areas under application are mostly topographically higher than the level of calcrete development and cover regions of relatively fresh or shallowly weathered outcropping Palaeoproterozoic gneisses and schists. They therefore concluded that the tenements have little potential for calcrete style uranium mineralisation. The Fugro airborne gamma-ray spectrometric data shows Uranium only anomalies (low K and Th) in the far north and eastern portion of E09/1215 (Fig.10). The DEM data and geological map (Williams et al., 1983) indicate that these areas are likely to be dissected Cainozoic deposits flanking the Gascoyne River-Mount James Creek drainage systems.",False,76,76,1983,"gamma, Williams, Gascoyne",,"uranium, uranium, Uranium","calcrete, schists, calcrete",,Cainozoic,"potential, mineralisation"
260,a081481_hardey_a_2008_11542384_426,a081481_hardey_a_2008_11542384.json,81481,793,Annual,426,mineralisation,"Past exploration reports of work completed within the region should be reviewed and data compiled in the context of aerial photography and satellite imagery to determine the next step. The immediate target is for uraniferous calcretes within ELA 590/1211, but a strategy should also be developed for the acquisition of additional tenements for similar styles of mineralization as well as for hard rock sources of the above secondary mineralisation. IBML is not aware of any uranium mineralisation within Skytones Gifford Creek or Yinnietharra tenements. Furthermore, the field visit did not identify any significant potential host sequences. However, given that uranium is known to occur within the immediate environs of Skytones tenements, IBML suggests that a quick review of past exploration data be competed along with a review of satellite imagery as well as aerial photography to identify potential target sequences prior to an decision to withdraw.",False,426,427,,,,"uranium, uranium",calcretes,,,"mineralization, mineralisation, mineralisation, significant, potential, potential"
261,a081531_c43_2003_2008a_16145201_345,a081531_c43_2003_2008a_16145201.json,81531,1005,Annual,345,bright,"Soil sampling on the Yandeyarra Project area. Orthophoto of the Yandeyarra Project area showing location of mineral occurrences and prospects. Quartz carbonate vein with bright green mica, Princess May gold mine. Bright green (?sericite-altered) chert, near Arizona prospect. Gold-bearing vein in amphibolite east of John Bull gold deposit.",False,345,347,,,"Quartz, carbonate, mica, gold, sericite, Gold",gold deposit,"chert, amphibolite",,,"prospects, bright, Bright, prospect"
262,a081571_partial surrender report_e47_1392_11675056_22,a081571_partial surrender report_e47_1392_11675056.json,81571,41,Partial Surrender,22,"potential, significant, mineralisation",E47/1392 is located about 30 km north and northwest of Newman in the East Pilbara Mineral Field.,True,22,22,,"Newman, East Pilbara",,,,,,
263,a081602_c122_2007_2008a_11903764_814,a081602_c122_2007_2008a_11903764.json,81602,1537,Annual,814,proposed,"Feral animal control - mainly goats and foxes. Jeeaila River Downs vegetation complexes. East of Mount Augustus (proposed Nature Reserve) (B.Barton pers. i, iii, v, vi, vii, ix Habitat protection through reserves - more reservation needed of high priority areas. Habitat protection on state lands (pastoral leases).",False,814,814,,,,,,,,proposed
264,a081675_c109_1998_2008a_11605525_178,a081675_c109_1998_2008a_11605525.json,81675,274,Annual,178,proposed,"Secondly, the felsic wedge extends away from the footwall contact and converges with the BSD flow to the north and down dip. This coupled with the increase of width and grade of the BSD flow to the north of the current deep drilling is also a strong indicator that a massive sulphide environment is forming in this area. Proposed drilling in this area was designed to define the lithostratigraphy to the south of the current drilling and has been put on hold due to this reinterpretation. Sectional interpretations have identified three project areas within the Gosling/BSD corridor. The Gosling deeps project that is targeted with the current diamond drilling program.",False,178,179,,,"sulphide, diamond",,,,,Proposed
265,a081707_c133_2006_2009a_11801502_5761,a081707_c133_2006_2009a_11801502.json,81707,7599,Annual,5761,possible,"18/11/1993 36 A mid-slope berm being incorporated in the outer slopes of the tailings dam embankment to intercept surface run-off and reduce erosion. 18/11/1993 37 The tailings facility being checked on a routine daily basis by site personnel. 18/11/1993 38 A minimum of six groundwater monitoring bores being established as soon as possible downstream at strategic locations (between the tailings storage facility and skull creek). Monitoring to commence as soon as possible, with a complete groundwater chemistry analysis being submitted, to establish background data. Monitoring also being undertaken at the closet WAWA bore, situated in Skull Creek.",False,5761,5761,"18/11/1993 36, daily, 18/11/1993",,,,,,,"possible, possible"
266,a081764_rr_e52_1555_2009a_16002095_214,a081764_rr_e52_1555_2009a_16002095.json,81764,249,Annual,214,discovered,"This district lies directly to the north of the Robinson Ranges. With exploration and subsequent mining, the Peak Hill district Page 10 of 30 March 2009 became the second most profitable Proterozoic region (behind the Telfer Dome) for gold production in Western Australia. Mines such as Peak Hill, Horseshoe Lights, Fortnum and Plutonic were all discovered during the early 1980s early 1990s. Much of the tenure in the area was very tightly held during this period by precious metals and base metal exploration and mining companies. This situation continues today, although most gold mines (beside Plutonic) have been exhausted and current tenement holders are largely new floats (with large Exploration Lease holdings) with interests in the remnant gold and base metal resources in the region.",False,214,215,"10 of 30 March 2009, the early 1980s early 1990s, today","Peak Hill, Telfer, Western Australia, Peak Hill, Horseshoe","gold, gold, gold","precious metals, base metal, base metal",,Robinson Ranges,Proterozoic,discovered
267,a081766_jh_c150_2006_2008a_11217397_206,a081766_jh_c150_2006_2008a_11217397.json,81766,595,Annual,206,rise,"Further drilling at Matthew Ridge is required to investigate south west extensions of the existing mineralisation at depth. Deep RC percussion drilling was utilised to investigate the extent of magnetite-talc ultramafic schist and the altered BIF adjacent to the interbedded ultramafic schists and to commence definition of a BFO-style magnetite Resource to depth. Diamond drilling is required to help understand the relationship between the hematite enrichment zone and the host rocks and the nature of the alteration that gives rise to the magnetite talc magnesite schist and this will be undertaken during 2009. The Taylor Range Prospects T7, T8 and T10 required further limited drilling during 2008 to close off the hematite enrichment zones at the ends of the lenses. For T8, the mineralisation shallows and thickens, considerably upgrading the tonnage that may eventually be defined for the deposit.",False,206,206,"2009, 2008",south west,"magnetite, talc, magnetite, Diamond, hematite, magnetite, talc, magnesite, hematite",,"schist, BIF, schists, host rocks, schist",,,"Further drilling, mineralisation, rise, mineralisation"
268,a081811_ashburton se area 2008 annual report_15585693_8,a081811_ashburton se area 2008 annual report_15585693.json,81811,30,Annual,8,"substantial, exploration potential, potential",This Joint Venture is the most recent evolution of agreements originally entered into between NOL and Sipa commencing in mid-1998 whereby NOL could (and did) earn 80% in Sipas Ashburton tenements.,True,8,8,mid-1998,,,,,,,
269,a081867_st_annrpt_2009_11372786_107,a081867_st_annrpt_2009_11372786.json,81867,128,Final Surrender,107,"significant, anomalous, anomalous",Figure 1: Stone Tank Location Plan .1 Figure 2: Historical Exploration by Newmont 1989-91Plan .3 Figure 3: Stone Tank GSWA Geology Plan .4 Figure 4: Stone Tank SRTM Plan.5 Figure 5: Stone Tank Radiometric Images .6 Figure 6: Stone Tank Gravity Images .6 Figure 7: Stone Tank Magnetic Image.7 Figure 8: Outcropping calcrete photographs.8 Figure 9: Powdery and colloform textured calcrete photographs .9 Figure 10: Carnotite in calcrete photographs.9,True,107,107,,,Carnotite,,"calcrete, calcrete, calcrete",,,
270,a081881_c232_2007 annual mineral exploration report 2008_16924915_154,a081881_c232_2007 annual mineral exploration report 2008_16924915.json,81881,267,Annual,154,prospect,"At the Royal Blue Prospect a total of 3 angled holes were drilled for 163 metres with peak intersections of 12 metres @ 30 ppb Au, from 4 metres, in RBRB002 and 12 metres @ 30 ppb Au, from surface, in RBRB003 (Mottram, 2007a). All RAB holes were drilled by Kennedy Drilling Contractors, of Perth with two to five metre composite, and one metre, scoop samples, approximately 2 to 3 kilograms in weight, collected and submitted for analysis of Au, Ag, As, Bi, Co, Cu, Fe, Mn, Mo, Ni, Pb, Sb, W and Zn (Mottram, 2007a). RC drilling was conducted over the Royal Blue Prospect, also situated within E59/1023. A total of 2 angled holes were drilled by Kennedy Drilling Contractors, of Perth, for 199 metres. Three and four metre composite spear samples, approximately 2 to 3 kilograms in weight, were collected and submitted for analysis of Au, Ag, As, Bi, Cu, Fe, Mn, Mo, Ni, Pb, Sb and Zn.",False,154,155,,"Perth, Perth",,,,,,
271,a081890_file verification list_12419589_4,a081890_file verification list_12419589.json,81890,6,Annual,4,prospect,Drill sample Stream sediment Soil Rock chip Laterite Water Biogeochemistry Isotope Whole Rock Mineral analysis Other (specify) Radiometrics Magnetics Gravity Digital terrain modelling Electromagnetics SP/AP/EP IP AMT Resistivity Complex resistivity Seismic reflection Seismic refraction Well logging Geophysical interpretation Other (specify) Regional Reconnaissance Prospect Underground Costean Aeromagnetics Radiometrics Electromagnetics Gravity Digital terrain modelling Other (specify),False,4,5,,,,,"sediment, Laterite",,,
272,a081989_p46_1431_2009s_12313929_63,a081989_p46_1431_2009s_12313929.json,81989,64,Final Surrender,63,supports,"Mapping by company geologists in 2005 show that the mafic-ultramafic rocks in most cases appear to be juxtaposed against sedimentary rock units by faults. It is proposed here that there may be only one sedimentary formation within the Mosquito Creek Belt, and that the thin units of mafic-ultramafic rocks may represent fault-imbricated slices of a volcanic basin floor upon which the sedimentary rock were deposited (probably as a prograding submarine fan system). This mapping also supports an interpretation that the Mosquito Creek Formation can be subdivided into two parts; the upper part characterised by interlayered shale, siltstone and thinly bedded, fine to mediumgrained sandstone, and the lower part containing a greater abundance of 1 to 10 mthick coarse-grained sandstone and conglomerate beds (interlayered with shale, siltstone and fine to medium-grained sandstone).",False,63,64,2005,,,,"sedimentary rock, sedimentary rock, shale, siltstone, sandstone, sandstone, conglomerate, shale, siltstone, sandstone",Mosquito Creek Formation,,"proposed, supports"
273,a082001_c057_2008_2008a_17219162_246,a082001_c057_2008_2008a_17219162.json,82001,644,Annual,246,mineralisation,"Red Brook Pit : Well structured omni-directional variogram obtained. No direction as the lodes vary between three vein sets. 8.3 Red Flag Red Flag North : High relative nugget (~75%) omni-directional variogram, reflects the poor geological knowledge on controls of mineralisation in this area. Red Flag South : Very High relative nugget (~90%) omni-directional variogram, reflects the poor geological knowledge on controls of mineralisation in this area. Resource Report December 2008 49 of 111 9 BLOCK MODEL Estimation of the resource was competed using Surpac v6.1.1 software.",False,246,246,December 2008 49,,,lodes,,,,"mineralisation, mineralisation"
274,a082015_gw_c312006_09a_11304209_95,a082015_gw_c312006_09a_11304209.json,82015,206,Annual,95,"prospect, prospect",No further drilling was carried out at Mt Davis. It was noted that further drilling would require significant access preparation owing to the high relief terrain. 4.5.2 Grattan Well Prospect Further RAB and RC drilling was carried out at the Grattan Well prospect in the vicinity of earlier drilling. The highest RAB intersection was 3.10g/t gold over 15m from 29m and the highest RC intersection was 1.66g/t gold over 6m from 37m. This work combined with earlier drilling investigations showed that mineralisation has a strike extent of about 200m at the Grattan Well prospect and that tonnage potential is limited.,False,95,95,37,,"gold, gold",,,,,"further drilling, further drilling, significant, prospect, mineralisation, prospect, potential"
275,a082060_c125_2004_2009a_16484018_101,a082060_c125_2004_2009a_16484018.json,82060,103,Annual,101,prospect,This report discusses the iron ore exploration activities of Fortescue Metals Group Ltd (FMG) carried out within its Central Chichester Ranges Project (combined reporting group C125/2004) over the period 17 February 2008 to 16 February 2009. The project consists of 107 tenements (see Figure 1). The Christmas Creek along with the Cloudbreak Prospect comprise the central group of tenements within the Central Chichester Project. The following sections discuss the activities carried out at Christmas Creek throughout the reporting period.,False,101,101,the period 17 February 2008 to 16 February 2009,"Christmas Creek, Christmas Creek",,iron ore,,,,
276,a082098_ab_c52-2007_2008p_11295582_185,a082098_ab_c52-2007_2008p_11295582.json,82098,306,Partial Surrender,185,prospect,"Gossans similar to Mt Elephant would also have the potential to host a small resource of DSO hematite ore. Further exploration for channel iron deposits and DSO hematite within the minor Ashburton Formation BIFs is considered warranted, along with further review of the copper-gold potential of the Project area. The following recommendations for further work are made: A helicopter EM survey flown over the entire project area to help map the thickness of alluvial material and directly target for concealed channel iron deposits.",True,185,186,,,"hematite, hematite, copper, gold","DSO, channel iron deposits, DSO, channel iron deposits","Gossans, BIFs",Ashburton Formation,,"potential, Further exploration, potential"
277,a082209_mrn_39_400 expreport2_17402723_220,a082209_mrn_39_400 expreport2_17402723.json,82209,257,Annual,220,"mineralization, prospect, may indicate, substantial",The Eulaminna (or Anaconda) Mine is located to the west of the southern tenement group and the mine host rocks extend into the southwest portion of M39/372. Copper production from these mines is outlined in the table below.,True,220,221,,"Eulaminna, southwest",Copper,,host rocks,,,
278,a082234_c74_2006_2008a__11411810_967,a082234_c74_2006_2008a__11411810.json,82234,2913,Annual,967,potential,3.7 Limitation of Survey The EPA (2004) lists a number of possible limitations and constraints that may impinge on the adequacy of flora and vegetation surveys. These are replicated in Table 8 below with an assessment relating to the current survey undertaken by OES. MegaUranium Limited Vegetation and Flora Survey of the Lake Maitland Project Area 26 Table 8 Summary of Potential Flora and Vegetation Survey Constraints Aspect Constraint? Comment Regarding Current Survey Competency/experience of consultants No The senior botanist on this project has 8 years experience in vegetation surveys in the goldfields region. Scope No The scope was clearly defined and realistically achievable within the designated timeframe.,False,967,967,"2004, 8 years, 2004, 8 years","goldfields, goldfields",,,,,,"possible, possible"
279,a082234_c74_2006_2008a__11411810_967,a082234_c74_2006_2008a__11411810.json,82234,2913,Annual,967,potential,3.7 Limitation of Survey The EPA (2004) lists a number of possible limitations and constraints that may impinge on the adequacy of flora and vegetation surveys. These are replicated in Table 8 below with an assessment relating to the current survey undertaken by OES. MegaUranium Limited Vegetation and Flora Survey of the Lake Maitland Project Area 26 Table 8 Summary of Potential Flora and Vegetation Survey Constraints Aspect Constraint? Comment Regarding Current Survey Competency/experience of consultants No The senior botanist on this project has 8 years experience in vegetation surveys in the goldfields region. Scope No The scope was clearly defined and realistically achievable within the designated timeframe.,False,967,967,"2004, 8 years, 2004, 8 years","goldfields, goldfields",,,,,,"possible, possible"
