,event_id,filename,anumber,sentence_count,report_type,sentence_idx,sentence_triggers,event_text,label,lower_idx,upper_idx,DATE,LOCATION,MINERAL,ORE_DEPOSIT,ROCK,STRAT,TIMESCALE,TRIGGER
194,a105894_a105894_v1_report_176,a105894_a105894_v1_report.json,105894,225,Final Surrender,176,mineralisation,"The companies predominantly explored the area for uranium mineralisation, with other exploration conducted for phosphate and diamonds. E08/2165 During 1966, the Electrolytic Zinc Co. of Australasia Limited (EZC) held a Temporary Reserve (TR70/3174) covering the southern part of the current E08/2165 licence area and extending westwards to the Exmouth Gulf. EZC were targeting phosphate mineralisation within Permian and Cretaceous sediments. The results of the drilling indicated that the reserves were devoid of any economic concentrations of phosphate. The only area identified with any 7.",False,176,176,1966,Exmouth,"phosphate, diamonds, Zinc, phosphate, phosphate",uranium,sediments,,"Permian, Cretaceous","mineralisation, mineralisation"
195,a106287_pad_mer_15_vol 2_2260,a106287_pad_mer_15_vol 2.json,106287,2365,Annual,2260,significant,"Copies of the relevant licenses are presented in Appendix B; the current Groundwater Operating Strategy is presented in Appendix C. 25 March 2015 Annual Groundwater Monitoring Summary January 2014 to December 2014 Paddington Operations Vegetation cover and leaf litter cover across the landform was low as a result of grazing pressure, with goats sighted on the landform during monitoring. No perennial vegetation was growing within the vegetation monitoring quadrat on the northern face of the landform in 2014, resulting in a significant reduction in species diversity and plant density since 2011. Current species diversity levels are the lowest of all the waste landforms monitored in 2014. One introduced species was recorded on the landform in 2014; Carthamnus lanatus.",False,2260,2260,"March 2015, January 2014 to December 2014, 2014, 2011, 2014, 2014",Paddington,,,,,,significant
196,a106549_jh_2015a_203,a106549_jh_2015a.json,106549,1596,Annual,203,mineralisation,"NICKEL-SULPHIDE A regional geological study by CRA Exploration Pty. Limited (CRA) during the late 1960s to early 1970s Nickel Boom (Tuite 1970) determined that the Jaurdi Ultramafic Belt correlates with the ultramafic stratigraphy hosting the Miriam-Bouchers nickel-sulphide prospect and the high grade Nepean Nickel Mine located south of Coolgardie which would suggest that the Jaurdi Ultramafic Belt is also conceptually prospective for komatiitie-hosted nickel-sulphide mineralisation. No nickel-sulphide mineralisation has been identified anywhere within the Jaurdi Hills Project to date and the only sulphides encountered in PMLJH001 were sub-metre intersections of barren pyrrhotite, pyrite and minor chalcopyrite veining in association with inter-flow black shale horizons. Refer to Figure 2 for a geology map of the Dunnsville Nickel Prospect and Appendix 6 for a crosssection of PMLJH001. Photos of the sulphides encountered in PMLJH001 are shown in Figure 9.",False,203,203,"the late 1960s, 1970","Coolgardie, Dunnsville","NICKEL, SULPHIDE, Nickel, Tuite, nickel, sulphide, Nickel, nickel, sulphide, nickel, sulphide, sulphides, pyrrhotite, pyrite, chalcopyrite, Nickel, sulphides",,black shale,,,"prospect, high grade, prospective, mineralisation, mineralisation"
197,a106549_jh_2015a_350,a106549_jh_2015a.json,106549,1596,Annual,350,"prospect, mineralisation","No other XRF results of significance were returned from the program. JAURDI HILLS 2015 ANNUAL TECHNICAL REPORT Report No. PML-JH-2-2015 23 5.7 Moving Loop EM Survey A high power, deep-penetrating B-field moving-loop electromagnetic (MLEM) survey was conducted at the Dunnsville Nickel Prospect by Gap Geophysics from the 14th to the 29th of November 2014 for the purpose of testing for conductivity responses indicative of nickel-sulphide mineralisation. Parmelia engaged Core Geophysics to analyse the data and model any bedrock conductors identified. The survey area was divided between the Southern and Northern high priority targets located within Prospecting Licences P16/2438, 2441, 2443 and 2657 and was mostly carried out in an in-loop configuration using a three-component Fluxgate receiver sensor, SMARTem receiver and Gap Geopak MLTX-200 transmitter operating at 100 amps (A) current and a very low base frequency of 0.25 Hertz (Hz).",False,350,350,the 14th to the 29th of November 2014,Dunnsville,"Nickel, nickel, sulphide",,bedrock,,,"significance, mineralisation"
198,a106600_e53-1603_partial surrender report_139,a106600_e53-1603_partial surrender report.json,106600,342,Partial Surrender,139,extensive,"It is worth noting that the requirements for heritage monitors was not mentioned in this area during the heritage clearance. Numerous registered aboriginal heritage sites and exclusion zones are recorded on the southern parts of the E53/1603 & E53/1604 tenements and are largely associated with creeklines, clay pans and open washout areas. Incredulously, these areas have been the subject of extensive historical drilling for uranium (as seen in Figure 11) in the past yet are now off limits. Drilling on E53/1603 highlighted the importance of drilling traverses across suspected palaeochannel locations rather than single holes within the interpreted centre of the channels. Five holes were drilled as a West to East traverse in order to locate the centre of the palaeovalley (Figure 13).",False,139,139,,,,uranium,clay,,,extensive
199,a107293_figure 10 petrography images_335,a107293_figure 10 petrography images.json,107293,347,Final Surrender,335,low grade,"These grains include altered FeTi oxide (now represented by aggregates of leucoxene-rutile up to 0.5 mm across), altered (metamict) ?monazite in grains up to 0.6 mm across, zircon and cassiterite (each up to 0.3 mm across) and rare tourmaline (Figs 59, 60). The detrital components in the rock are partly surrounded by a subordinate fine grained recrystallised matrix, mostly composed of quartz, but also including minor sericite and considerable later-imposed hematite and goethite (Fig. b) Alteration and structure: Mild deformation and probable low grade metamorphic effects were imposed, leading to strain phenomena being observed in single quartz grains and recrystallisation of the fine grained matrix to form a locally weakly foliated and granular quartz-rich aggregae, in places with minor sericite. Original detrital FeTi oxide grains were replaced by leucoxene-rutile and there appears to have been metamictisation of former detrital ?monazite, with this phase being subsequently impregnated by hematite and goethite and in places showing the development of adjacent radial cracking (Figs 59, 60). The matrix and some of the sandstone/siltstone lithic clasts show considerable impregnation by fine grained hematite and local goethite, and the rock has been cut by several thin veins containing the same phases.",False,335,335,"60, 60",,"oxide, leucoxene, rutile, monazite, zircon, cassiterite, tourmaline, quartz, sericite, hematite, goethite, quartz, quartz, sericite, oxide, leucoxene, rutile, monazite, hematite, goethite, hematite, goethite",,"sandstone, siltstone",,,low grade
200,a108408_a108408_v1_report_222,a108408_a108408_v1_report.json,108408,224,Final Surrender,222,mineralisation,"A very low impact (Niton) surface geochemical programme was planned to test this contact from the Emily Ann mine in the North to a location 9km south of the Windy Hill camp. Test work indicated that Niton analysis of the 36 micron fraction of samples would be sufficient to show up and near-surface mineralisation. Test work was conducted over the Maggie Hays mineralisation. Due to falling nickel prices and the Operations being put back into a Care & Maintenance position, this programme was put on hold.",False,222,222,,Maggie Hays,nickel,,,,,"mineralisation, mineralisation"
201,a109309_a109309_v1_report_62,a109309_a109309_v1_report.json,109309,166,Final Surrender,62,broad,"Modern gold exploration commenced during the mid-1980s. CSR Ltd. (CSR) and Placer Exploration Ltd. (Placer) undertook a broad regional exploration program, between 1986 and 1992, over the Mount Dimer shear zone and the Yendilberin Hills. Work completed included regional stream sediment sampling, rock chip sampling, broad spaced soil sampling, air photo interpretation and geological mapping. A number of aeromagnetic and radiometric surveys were flown over selected parts of the licence area (Hall 1987). This work identified a zone of gold anomalism at the Mt.",False,62,62,"the mid-1980s, between 1986 and 1992, 1987",,"gold, gold",,sediment,,,"broad, broad, anomalism"
202,a109483_toke_e52_3110_final_surrender_report_43,a109483_toke_e52_3110_final_surrender_report.json,109483,56,Final Surrender,43,potential,"The significance of the NNW trending faults as a control on the DeGrussa and Monty mineralisation has been reinforced by newer information and understanding of the regional geology Conclusion: Although the licence area had been subjected to gold exploration, the only work undertaken following the DeGrussa base meat discovery has been a VTEM survey flown by Lodestar when holding the area as E52/2403. The significance of a likely deep penetrating terrain boundary structure controlling the DeGrussa and Monty mineralisation adds exploration interest to the licence area. Introduction E52/3110, being located immediately NW of the DeGrussa copper mine with the added potential for gold in the Mary Mia inlier was the reason for acquiring the licence. NNW trending fault structures are considered to be important controls on the base metal mineralisation. Regional geophysics suggests that a major NNW trending linear passes through the DeGrussa - Monty area.",False,43,43,,"DeGrussa, DeGrussa, DeGrussa, DeGrussa, DeGrussa","gold, copper, gold",base metal,,,,"significance, mineralisation, significance, mineralisation, potential, mineralisation"
203,a109995_a109995_v1_report_84,a109995_a109995_v1_report.json,109995,88,Partial Surrender,84,prospecting,"All tenements were explored as part of the Gascoyne Project and similar work was done on all 3 tenements. There was no field work done on the surrendered ground other than reconnaissance evaluation of the ground, assessment of access and prospectivity for base metals. The work on the retained ground consisted of geochemical sampling, mapping, prospecting, desktop studies, digitisation of historical data and data generated during years 1 to 6. Ground reconnaissance shown the surrendered areas to be much less prospective than expected from Aster image interpretation. From then on the work concentrated on the other areas defined as more prospective.",False,84,84,years 1 to 6,Gascoyne,,base metals,,,,"prospectivity, prospective, prospective"
204,a071633_27600 morrissey_9355974_51,a071633_27600 morrissey_9355974.json,71633,92,Final Surrender,51,extensive,"The target horizon considered prospective for Broken Hill Style lead-zinc mineralisation was the Lower Proterozoic Morrissey Metamorphics. This unit consists of schist, phyllite, quartzite, micaceous quartzite and thick sequences of quartzo-feldspathic paragneiss. The Morrissey Metamorphics is a metamorphosed sequence of shale, siltstone, sandstone, greywacke, arkose and conglomerate, with extensive migmatite development. Small amphibolite and calc-silicate bodies derived from basalt and carbonate sediments respectively also occur within the sequence. The Morrissey Metamorphics were intruded by early stage gneissic granitoids during or just after peak metamorphism.",False,51,51,,Broken Hill,"lead, zinc, silicate",,"schist, phyllite, quartzite, quartzite, paragneiss, shale, siltstone, sandstone, greywacke, arkose, conglomerate, migmatite, amphibolite, basalt, carbonate sediments, granitoids","Morrissey Metamorphics, Morrissey Metamorphics, Morrissey Metamorphics",Proterozoic,"prospective, mineralisation, extensive"
205,a071966_c28_2004_2005a_16260784_94,a071966_c28_2004_2005a_16260784.json,71966,535,Annual,94,mineralization,"The mineralisation appears to thin and dissipate into unmineralised BIF towards the east. Westward the mineralisation becomes obscured by hematite rich scree cover but then surfaces again one kilometer further west on the adjoining Hamersley Iron tenement. Southern Lens Exposure of mineralization in the southern lens is slightly better but still generally poor, again obscured in part by hematitic scree and canga. Mineralisation was mapped over an east-west strike length of about two kilometers with outcropping sections intermittently forming small prominent ridges 20 to 40 meters in thickness and dipping southward at 30-40 degrees. The southern mineralised lens may represent a northern limb of another parallel syncline, similar to the structural setting of the northern lens.",False,94,94,,Hamersley,"hematite, Iron",,BIF,,,"mineralisation, mineralisation, mineralization"
206,a071977_kurnalpi 2005_19331320_138,a071977_kurnalpi 2005_19331320.json,71977,171,Annual,138,mineralization,Newcrest drilling has confirmed that gold mineralization in the Brilliant Prospect area is associated with brittle fracturing of basaltic to doleritic dykes with the Town Dam Shear. Gold mineralization is associated with large widths of quartz-suphide veining and their associated alteration selvedges within the basaltic to doleritic units. The basaltic doleritic units provide an excellent geochemical and rheological host for the gold mineralization.,True,137,139,,,"gold, Gold, quartz, gold",,"basaltic, basaltic, basaltic",,,"has confirmed, mineralization, mineralization, mineralization"
207,a072020_goldenvalley_ann_05_11276734_61,a072020_goldenvalley_ann_05_11276734.json,72020,294,Annual,61,prospects,"Face and stockpile sampling was completed by PDAP staff. Drillhole locations are shown in Figure 7. 4.4.1 RB and AC Drilling AC and RB holes were drilled at the Six Mile North, Golden Valley, and Finnimont prospects (Figure 7). Holes were drilled at various azimuths and dips (see Appendix 2 for drill data). Twelve AC holes were drilled at Six Mile North (M27/157).",False,61,61,,,,,,,,prospects
208,a072063_nor_ki_06_2_12113137_215,a072063_nor_ki_06_2_12113137.json,72063,273,Annual,215,proposed,"and MCGOLDRICK, P.J., 1995, Geology of the Archaean Kalgoorlie Terrane an Explanatory Note Western Australia Geological Survey, Report 48, 26p. Mineral Potential of the Archaean Pilbara and Yilgarn Cratons, Western Australia. Qtz vein in KIRB178 Cullen's Target Areas (Proposed RAB drilling) 1. Windy Hill North 2. Windy Hill South 3.",False,215,215,1995,"Kalgoorlie Terrane, Western Australia, Pilbara, Western Australia",,,,,"Archaean, Archaean","Potential, Proposed"
209,a072080_alb_2006_s_9382589_37,a072080_alb_2006_s_9382589.json,72080,72,Final Surrender,37,anomalous,Sample locations are given in Figure 4. Field checking confirmed an insitu residual profile with shallow cover over most of the area. Anomalous Cu Jubilee Mines NL-Technical Report TR: 744 and Zn may be representative of slivers of Kathleen Valley Gabbro within the gneiss rather than ultramafic lithologies. Soil sampling was conducted in a number of campaigns; nominally samples were collected on a 800 by 200m spacing with sample sites located via DGPS. Minor in-fill sampling was carried out on 2 lines on 100m centres.,False,37,37,,Jubilee,,,gneiss,Kathleen Valley Gabbro,,Anomalous
210,a072089_kun_ann_05_17468294_560,a072089_kun_ann_05_17468294.json,72089,944,Annual,560,presence of,"Comparison of the numbers will have to consider the nugget effect, which can be significant. Logging of the DH CFDD009b also clarified the rocktype of the interval. The original CFDD009 logging shows the presence of the sediment unit (Fig.1; SV unit), which most likely was a result of confusion due to poor core quality. The same unit was clearly logged as breccia in the 2005 hole (Fig. Log and assaying results of 2001 CFDD009 drillhole.",False,560,561,"2005, 2001",,,,"sediment, breccia",,,"significant, presence of"
211,a072098_golders dust suppression report _15332833_491,a072098_golders dust suppression report _15332833.json,72098,874,Annual,491,"potential, indicate the presence","F05 RL2 DATE: 27/9/05 DATE: 19/1/06 REPORT OF BOREHOLE: DS15 DRILL RIG: GDE DRILLER: GDE LOGGED: MR-S CHECKED: CMC This report of borehole must be read in conjunction with accompanying notes and abbreviations. It has been prepared for hydrogeological purposes only, without attempt to assess geotechnical properties or possible contamination. Any reference to geotechnical properties or potential contamination are for information only and do not necessarily indicate the presence or absence of the properties stated. CLIENT: PROJECT: LOCATION: JOB NO: Troy Resources NL Dewatering-Dust Suppression Sandstone 04641475 COORDS: 736940 m E 6887352 m N 50 MGA94 SURFACE RL: m DATUM: AHD71 INCLINATION: -90 HOLE DIA: mm HOLE DEPTH: 50.00 m Golder Associates APPENDIX B HYDRAULIC TEST DATA Troy Resources Job No. of samples 9 Aug 2005 This final report for the ALSE work order reference EP0500734 supersedes any previous reports with this reference.",False,491,491,Aug 2005,,,,Sandstone,,,"possible, potential, indicate the presence"
212,a072100_c121-1993a05_310306_15153508_66,a072100_c121-1993a05_310306_15153508.json,72100,249,Annual,66,mineralised,"These holes intersected zones of low-grade to medium-grade gold mineralisation over narrow intervals. The bulk of the known gold mineralisation at the Empire Prospect is contained within a subhorizontal layer of lateritic gravels, typically 1.5-4m thick, but locally up to 8m thick (Table 7). At lower cut-off of 0.5g/t Au, the mineralised gravels extend over an area of 600m x 75-400m. The gravels are developed over saprolite (25-70m deep) derived from bedrock basalt and dolerite. Minor gold mineralisation associated with quartz veining has been recorded in saprolite exposed on the pit floor.",False,66,66,,,"gold, gold, gold, quartz",,"gravels, gravels, gravels, saprolite, bedrock, basalt, dolerite, saprolite",,,"low-grade, medium-grade, mineralisation, mineralisation, mineralisation"
213,a072158_c15_2006_2005a_15133097_63,a072158_c15_2006_2005a_15133097.json,72158,186,Annual,63,mineralisation,"At depth, the gold appears to be associated with epidote alteration in the footwall basalts. Esmeralda Exploration drilled a total of 23 RC holes at the Cashman mine and delineated a reserve of 46,500 tonnes at approximately +2 g/t to 50 metres of which approximately 8,000 tonnes have been mined to date and remains stockpiled on site (I9497, A50995). Copper mineralisation at The Copper Shaft (Cashman) is also thought to be a gossan after a volcanogenic exhalative sulphide deposit and is not considered to be a repeat of the Cashman structure (I9497, A50995). The Mikhaburra Mine was observed to be related to be related to vein quartz which strikes subparrallel (140o) to Cashman but dips in the opposite direction, to the south at 55o to 70o (I9497, A50995). Hard rock production from the Ruby Well Mine is reported total 4,120 ounces of gold from 7,500 tonnes of ore from a series of small shafts and pits set in gold bearing quartz reefs (I5886, A29591).",False,63,63,,,"gold, epidote, Copper, Copper, sulphide, quartz, Ruby, gold, gold, quartz",,"basalts, gossan",,,"delineated, mineralisation"
214,a072170_pr_pkin06_agivaluation_jan2006 (final)_15198850_74,a072170_pr_pkin06_agivaluation_jan2006 (final)_15198850.json,72170,292,Annual,74,significant,Assessment of the exploration data indicates that numerous significant geological and geochemical targets have been identified.,True,74,74,,,,,,,,significant
215,a072171_2005 everlasting annual rpt_12941703_188,a072171_2005 everlasting annual rpt_12941703.json,72171,384,Annual,188,mineralisation,"During 2001 modelling using kriging estimation methods and a 1.0g/t Au lower cut off for the deposits estimated a global resource of 1,338,000oz at 1.82g/t. In 2002 Snowdens completed a scoping study that showed a 1.8Mtpa (4,932tpd) CIL operation at an A$550/oz gold price would generate a cash flow of A$20M that would not pay back the original capital investment required to establish the infrastructure. Independent Geological Report Kinross Properties for AGI Draft _ Australian Gold Investments- Independent Appraisal Page 6 of 27 During 2003 metallurgical testwork focussed on surface to 50m deep mineralisation likely to be processed through a CIL plant for the Mt Henry and Selene deposits. This study showed that the Mt Henry oxide gave good gold recoveries of 95% and low processing costs. Mining costs were reduced for this zone and optimisations were run with the new data at A$550/oz.",False,188,189,"2001, 2002, 2003",,"gold, Gold, oxide, gold",,,,,"mineralisation, optimisations"
216,a072178_eureka annual report 2005-2006_14675181_50,a072178_eureka annual report 2005-2006_14675181.json,72178,68,Annual,50,"underground resource, underground resource",Limited drilling below the underground resource has returns low assay grades compared to the open pit and underground resource drilling. This infers supergene enrichment of gold values may be present in the vertical zone covering the open pit and underground resources.,True,50,51,,,gold,,,,,"underground resource, underground resource, underground resources"
217,a072211_r109_2006_17334113_253,a072211_r109_2006_17334113.json,72211,331,Annual,253,presence of,"In summary, the Egerton transitional and fresh ore types are moderately hard, free milling ores containing a significant gravity gold component. Conventional treatment of these ore types would require crushing and grinding to nominally 75 microns and subsequent processing by gravity concentration and cyanidation (CIL). Failure to include a gravity concentration step in the process route would likely result in loss of recovery due to the presence of slow leaching coarse gold. NGM Resources Limited Stage 1 - Egerton Project Egerton Stage 1 Report Final 11 3.0 GRAVATTM AMENABILITY METALLURGICAL RESULTS The Bemex GraVatTM process incorporates gravity recovery and cyanidation of gravity tailings via vat leaching. The process is a low capital, low operating cost processing method, ideally suited to small and/or low throughput operations.",False,253,254,,,"gold, gold",,,,,"significant, presence of"
218,a072211_r109_2006_17334113_327,a072211_r109_2006_17334113.json,72211,331,Annual,327,has confirmed,"The processing cost includes: all processing labour costs; all reagents including lime, cyanide, LPG, carbon and elution costs etc. ; grinding media; all Front End Loader costs for feeding the crusher; crusher wear liners and consumables; milling wear liners and consumables; vat leach consumables; lubricants; light vehicle costs; and processing power generation. NGM Resources Limited Stage 1 - Egerton Project Egerton Stage 1 Report Final 19 5.0 STAGE 2 GRAVATTM REQUIREMENTS The Stage 1 testwork has confirmed that the Egerton deposit is amenable to the GraVatTM flowsheet and as such should be assessed in more detail. Detailed design testwork is required to quantify and optimise the process design criteria and confirm the potential cashflow from both the gravity and vat leach streams. Bemex propose to investigate the response and recoveries, for gravity, vat leach and intensive leach achievable at the identified optimal grind.",False,327,327,,,lime,,,,,"has confirmed, optimise, potential, propose"
219,a072234_c160_1997 a03_18507715_15,a072234_c160_1997 a03_18507715.json,72234,142,Annual,15,anomalous,"A mineralised high level epithermal field (~20 km2 mapped) has been recognised in late Archaean to Fortescue Group rocks via collective geological, structural, geochemical features. This field was emplaced into part of the Warrawoona rocks, although principally into and syn the Mt Roe Basalt and lessor into the overlying Hardey Formation volcanosediments with evidence of minor reactivation well up into the Kylena Formation. Geochemically the system is variably anomalous in Au-Ag-As-Hg-Sb-W-Mo-Se and lessor Cu-Pb. Hydrothermal mineralisation in veins and breccias is dominated by silica (multiple textures including dominantly chalcedonic/opaline, micro crystalline quartz, banded colloform silica and quartz pseudomorphing platy calcite), extensive chlorite, sericite, some kaolin and carbonate alteration with significant sulphide in breccia veins (mainly pyrite, possibly arsenical pyrite). Geochemical data has been processed by Carras Mining to determine assay relationships between samples thereby allowing sample grouping (based on geochemical features) and then assessment of anomalism within those individual groups.",False,15,15,,,"Hydrothermal, silica, opaline, crystalline quartz, silica, quartz, calcite, chlorite, sericite, kaolin, carbonate, sulphide, pyrite, pyrite",,"Basalt, breccias, breccia","Fortescue Group, Hardey Formation, Kylena Formation",Archaean,"anomalous, mineralisation, extensive, significant, possibly, anomalism"
220,a072234_c160_1997 a03_18507715_29,a072234_c160_1997 a03_18507715.json,72234,142,Annual,29,anomalous,"If a large data set that covers a variety of rock types (and may include variations in sampling techniques) is not split in some manner, then very high value (or values) will obscure any more subtle responses from other areas - say a very poorly exposed system with weak leakage compared to something that is readily seen and sampled. Page 5 Mathematical techniques such as used by Carras Mining do not initially require knowledge of specific field conditions and therefore can be applied to large data sets successfully. As the targets/anomalous groups show then application of field data (or need to collect more field data) becomes more critical. This has the ability to make more subtle targets visible/discreet and therefore they can then be more effectively explored. There are some cautions with some of the smaller or apparently ""unusual"" groups that can appear in any set (sometimes a function of too few samples etc) and also with elements that tend to only occur at around detection levels.",False,29,29,,,,,,,,anomalous
221,a072253_jinda_2006_9838465_134,a072253_jinda_2006_9838465.json,72253,499,Annual,134,possible,"For massive magnetite resources, the analytic signal amplitude magnetite hot-spot plot is probably the most useful product, providing a clear picture of areas which may be direct shipping or magnetite beneficiation targets. A number of hot-spots have been picked as targets. Magnetic interpretation of possible residual hematite deposits is indirect. The hematite ores have much lower magnetization than the host BIFs but the magnetic signal from underlying unoxidized BIF overprints the magnetic low due to the hematite deposit. This produces a subtle reduction in magnetic amplitude signal instead of a clear magnetic low.",False,134,134,,,"magnetite, magnetite, magnetite, hematite, hematite, hematite",,"BIFs, BIF",,,possible
222,a072262_bhp383165_2006a_14910125_6,a072262_bhp383165_2006a_14910125.json,72262,29,Annual,6,proposed,"Field checking of geochemical sample sites and proposed drill sites was carried out in January 2006 in preparation for drilling however wet weather and heritage concerns lead to the program being postponed. Ground disturbance approval was given by the Department of Industry Resources however the Department of Indigenous Affairs has requested a heritage survey be completed prior to commencement of any ground disturbing activities as there are registered Aboriginal sites in this area. The proposed holes CH7 and CH8 are shown on Figure 3. Prospecting Licence P38/3165 forms part of the Ben Hur project, located 50 kilometres north of Laverton. The licence covers an area of 75.15 hectares extending in a narrow L shaped corridor 3.8 kilometres south to north and 1.7 kilometres east to west infilling gaps remaining between graticular exploration licence applications.",False,6,7,January 2006,Laverton,lead,,,,,"proposed, proposed"
223,a072284_gvjv_19-2005_2006a_12505377_258,a072284_gvjv_19-2005_2006a_12505377.json,72284,654,Annual,258,"prospecting, prospect","Denig, W., 1999: Trough Well, Bullfinch North Data Review, Polaris Metals NL Report No 1999-7 (unpublished). Golden Valley Joint Venture Project Combined Annual Report 2006 Polaris Metals NL Page 13 Dreverman, P., 2004 (July): 2003 Annual Report for Bullfinch North Project, E77/1010, Western Areas NL Report No E77/1010_2003A (unpublished). Evans, W. J., 1985: Annual Report on Prospecting Licence 77/206, Golden Valley Prospect, Jackson SH50-12, Western Australia, CRA Exploration Pty Ltd Report No 13613 (unpublished). Keats, W., 1991: Geology and Gold Mines of the Bullfinch-Parker Range Region, Southern Cross Province, Geological survey of Western Australia, Report No 28. Mathews, L. R., 2005: Lake Deborah Gravity Survey, Resource Potentials Report No 5009 (unpublished).",False,258,258,"1999, 2004, July, 2003, 1985, 1991, 2005","Bullfinch, Bullfinch, Jackson, Western Australia, Bullfinch, Southern Cross, Western Australia",Gold,,,,,
224,a072285_c67_2003_2006a_12640575_590,a072285_c67_2003_2006a_12640575.json,72285,738,Annual,590,significant,The resource will deliver U production at highest environmental and social standards. Acceptable to all consumer nations. Significant existing data and infrastructure (real past expenditure >A$25 M). Located only ~250 km by air from Kalgoorlie (320 km by road). Key Features of the Narnoo Project Many Growth Options 1.,False,590,590,,Kalgoorlie,,,,,,Significant
225,a072294_c268_1994_2006a_12967917_133,a072294_c268_1994_2006a_12967917.json,72294,178,Annual,133,prospect,Drilling over this area is generally sparse (?400m line spacing) and although some areas have closer spaced drilling (100m x 50m) this area has been tested by shallow holes (?25m depth). An area east of the Marriots Prospect where surface sampling has defined coincident copper and nickel anomalism up to 0.115% Ni and 170ppm Cu. The Mt Newman Prospect. Anomalism at the Mt Newman Prospect has been defined over about 250m strike length and is associated with the steeply dipping western contact of a north trending ultramafic unit. Anomalism is generally defined in the weathered zone and tends to be patchy in fresh rock.,False,133,133,,"Newman, Newman","copper, nickel",,,,,"anomalism, Anomalism, patchy"
226,a072295_red2005 ann3  doc (2)_13874469_173,a072295_red2005 ann3  doc (2)_13874469.json,72295,190,Annual,173,mineralised,"Metallurgical tests completed by Newmont in 1980 on 21 drill core samples indicated gold recoveries for oxidised mineralisation (+1.0g/t Au) ranging from 62.9% to 97.4%, the average being 80%. Several samples from various parts of the deposit over a strike length of 350m returned recoveries of over 90%. The western mineralised zone, centred on section 29125E, has lower gold recoveries. These samples are close to the transition-fresh rock interface. In the same drill hole an interval from 99.4m to 102.7m was logged as massive sulphide (arsenopyrite and tetrahedrite) with numerous cavities lined with scorodite.",False,173,174,1980,,"gold, gold, sulphide, arsenopyrite, tetrahedrite, scorodite",,,,,"mineralisation, mineralised"
227,a072301_c51_2003_2005a_12689345_42,a072301_c51_2003_2005a_12689345.json,72301,142,Annual,42,"mineralisation, delineate","The use of DHEM did not detect any off hole conductors within or near the drill hole. 4.2.2 Bardoc Nickel Target # 10 One RC hole, HNIC034, was targeted at the continuation of the ultramafic unit drilled intensely by the Scotia Nickel Mine owners immediately on the north side of the lease boundary for nickel sulphides in the early 1990s. The drill hole failed to intersect any nickel mineralisation but did however delineate a promising Base Metal zone within a black shale horizon. No DHEM survey was carried out on the drill hole as access was blocked immediately below the surface. The location remains an area of interest for Base Metal exploration and will be further investigated in the coming year 4.3 Geophysical Activities 4.3.1 Ground EM Surveys The ground EM Surveys were conducted by GPX Services.",False,42,43,"the early 1990s, the coming year",Bardoc,"Nickel, Nickel, nickel, sulphides, nickel","Base Metal, Base Metal",black shale,,,"mineralisation, delineate"
228,a072364_emu_lake_2005_annual_report_11900899_340,a072364_emu_lake_2005_annual_report_11900899.json,72364,777,Annual,340,correlations,"NWB060123_North EWE soils.doc 6 Results: Data Manipulation and Evaluation A summary of the element statistics are presented in Table 1 (below). Raw element plots over the North EWE Lease are presented in Appendix 6. Elements were transformed after assessment to assess element correlations (Table 2), enable outliers to be identified and perform multi variant statistics (MVS). A number of elements (Ag, Cd, S, Sb, Tl & W) were excluded from MVS due to there low concentration and contrast (values below dl). A number of techniques were then used to maximize the information gained from this quality aqua regia data to identify anomalous areas including: Identifying outliers through Z scores (data transformed) Identifying outliers through key breaks in data (normal probability plot) Element ratios (Ni:Cr, Cu:Zn, Kambalda Ratio) Principal Component Analysis (PCA) Minimum Volume Ellipse algorithme (Cr-Cu-Ni).",False,340,340,,Kambalda,,,,,,"correlations, anomalous"
229,a072369_wilthorpe annual report report 2006 vol 2_16888478_70,a072369_wilthorpe annual report report 2006 vol 2_16888478.json,72369,75,Annual,70,mineralisation,"All diamond core trays were photographed prior to sampling. Digital photos are available in the Meteoric database. INTERPRETATION AND CONCLUSIONS Structural measurements of diamond drill core indicated that stringer quartz veins that host gold mineralisation strike generally in an east north east direction and are sub vertical. That interpretation suggests that targets exist in that structural direction and it appears from the limited drilling in the north south plane that several sets of quartz veins can be correlated between adjacent drill holes. S, Q Z Sm te ?",False,70,71,,,"diamond, diamond, gold",,"quartz veins, quartz veins",,,mineralisation
