,event_id,filename,anumber,sentence_count,report_type,sentence_idx,sentence_triggers,event_text,label,lower_idx,upper_idx,DATE,LOCATION,MINERAL,ORE_DEPOSIT,ROCK,STRAT,TIMESCALE,TRIGGER
519,a093608_c125_2007 annual report_2012_16534171_390,a093608_c125_2007 annual report_2012_16534171.json,93608,416,Annual,390,"mineralisation, potential","Geochemistry indicates that a separate mineral system may be present in the northern portion of the Mt Mansbridge inlier (Area 1B) where the younger Palaeoproterozoic Pargee Formation sandstones seem to be in structural contact with magnetic Killi-Killi Formation. Here the Cu, Ni, Ag, Mg, (REE), (Au) and (Mo) values in the MMI survey show some preferential enrichment and may be a pointer to base metal mineralisation. Uranium mineralisation was discovered in the Gardner Range area in the 1960s.",True,389,391,"Mg, Mg, the 1960s",,,"base metal, base metal, Uranium","sandstone, sandstone, sediment, sandstones, sandstones",,Mesoproterozoic,"possibly, significant, may indicate, mineralisation, potential, mineralisation, mineralisation, mineralisation, discovered"
520,a093691_c274-2008_2011s_12195115_135,a093691_c274-2008_2011s_12195115.json,93691,136,Final Surrender,135,mineralisation,"Gold in the Sundat pit is hosted by quartz/carbonate (ankerite) flooded breccia up to 10m wide and dipping at moderately to the north?east. It is sub?parallel to the regional foliation within a sequence of variably sheared and deformed weathered basic metavolcanics, intrusive dolerites, and meta?sediments. Northerly strike extensions and additional occurrences of this style of mineralisation lie within tenements.",False,135,135,,,"Gold, quartz, carbonate, ankerite",,"breccia, dolerites",,,mineralisation
521,a093773_e31_921_2011a_10997082_159,a093773_e31_921_2011a_10997082.json,93773,297,Annual,159,prospect,"In 1996 -6+2mm sieved soil sampling at Porphyry North was in filled at 100m by 20m spacing with best results being returned from North, West and East gold workings. Limited rock chip sampling at Porphyry North returned some anomalous assays including one sample with 84.5g/t Au from a 090o striking quartz vein at the East gold workings.",True,159,160,1996 -6+,,"gold, gold",,"Porphyry, Porphyry, quartz vein",,,anomalous
522,a093792_e52_2284_2011_2012_a_11050090_46,a093792_e52_2284_2011_2012_a_11050090.json,93792,59,Final Surrender,46,anomalous,"It also sits on the edge of the structurally complex Sylvania Inlier. Work within this period was confined to reviewing the assays generated from the stream sediment program. After conducting a review of the data generated within E52/2284 it was determined that no anomalous values were identified in the Fortescue Group terrain. The plots below show Cu, Ni and Zn plotted as a ratio against the calculated background levels. Gold values returned were all at or below detection level.",False,46,46,,,Gold,,sediment,Fortescue Group,,anomalous
523,a093812_c187_2010_2012a_11126454_70,a093812_c187_2010_2012a_11126454.json,93812,184,Annual,70,significant,"Comprehensive reviews of historical data highlighted a zone of anomalous nickel and copper in the Christchurch Dam area (located at the centre of the northern portion of E28/1383), which was confirmed by Heron using a Niton XRF survey. Herons field mapping of the Christchurch Dam area revealed targets that were drilled with three angled diamond holes were drilled for a total of 419.5 m. EM surveys were conducted to pick up sulphide stringers. Diamond hole ADDD0002 intercepted massive sulphide stringers between 60 and 65 m depth with a maximum assay result of 0.12 m @ 0.97% Ni, 0.23% Cu and 1,207 ppb Pt+Pd from 62.49 to 62.61 m. Trace disseminated sulphides were encountered in ADDD0001 and ADDD0003 but did not return significant results. A representative cross-section for the Christchurch Dam prospect is provided in Figure 9. Petrographical analysis of diamond core samples showed that the majority of the sulphides were remobilised except in minor basaltic dykes which contain possible former primary magmatic Fe NiCu sulphides.",False,70,70,ADDD0001,,"nickel, copper, diamond, sulphide, Diamond, sulphide, sulphides, diamond, sulphides, sulphides",,basaltic,,,"anomalous, significant, prospect, possible"
524,a093804_c420_1995_a_ 2011-12_11959988_82,a093804_c420_1995_a_ 2011-12_11959988.json,93804,185,Annual,82,follow up work,"Review of geophysical targets across the project area. o An update and review of the Blina drilling and sampling database for the project area was undertaken during the period. Existing spread sheet data was compiled into an Access database, and plotted in conjunction with the existing geophysical targets generated from airborne geophysical surveys using the MapInfo GIS system to prioritise targets for follow-up work. Soil Sampling o MMI Sampling was carried out over 18 geophysical and hyperspectral remote sensing anomalies comprising a total of 1102 samples. o 300g soil samples were taken 20-25cm below surface, using a plastic scoop.",False,82,82,,,,,plastic,,,
525,a093887_rb_e80-2612_2012a_12532117_257,a093887_rb_e80-2612_2012a_12532117.json,93887,279,Annual,257,mineralisation,"8.0 CONCLUSIONS AND RECOMMENDATIONS The revised geological model for the Emull Prospect implies the possibility of repeated mineralised positions to the south, within the Emull Gabbro, and to the north, within the Tickalara Metamorphics. These positions should be tested by drilling. Interruptions to the continuity of mineralisation across existing drill lines can be explained by 030 and 070 trending faults. Infill drilling could be designed to check this problem. 9.0 REFERENCES DUNCAN, R.K., Springvale-Toby-Foal Creek Project - Report on geological setting and exploration potential for platinum group metals and nickel-copper-cobalt sulphide deposits in some mafic-ultramafic intrusive complexes, East Kimberley Region, WA.",False,257,258,,Kimberley,"platinum, nickel, copper, sulphide",,,"Emull Gabbro, Tickalara Metamorphics",,"mineralisation, could be, exploration potential"
526,a093914_k_e39_1221_2012fs_12045612_27,a093914_k_e39_1221_2012fs_12045612.json,93914,47,Final Surrender,27,"confirmed the presence, favourable, mineralisation",Wide spaced aircore drilling confirmed the presence of a palaeochannel containing favourable sediments known to host uranium mineralisation in the Ponton uranium deposit located 40km downstream of E39/1221.,True,27,27,,,,"uranium, uranium deposit",sediments,,,"confirmed the presence, favourable, mineralisation"
527,a093910_coyote deeps diamond hole final report_11842747_18,a093910_coyote deeps diamond hole final report_11842747.json,93910,148,Co-Funded Drilling,18,"potential, mineralised",Drilling identified a previously unknown zone of gold mineralization within the Coyote anticline. Coarse gold in quartz veins was identified and returned an intercept of 6.1 metres grading 2.84g/t Au from 487.9 metres. Conclusions: A series of daughter wedges utilising this as a parent hole are being considered to test the potential of this new mineralised zone. Table of Contents 1.0 Summary . 6 5.0 Drill Hole Objective and Justification .,False,17,19,6 5.0,,"gold, gold",,"unknown, quartz veins",,,"mineralization, potential, mineralised"
528,a094059_new verification list_el80-3550_2012s_16799739_3,a094059_new verification list_el80-3550_2012s_16799739.json,94059,6,Final Surrender,3,supported,"Geology: The tenement occurs within the East Kimberley Halls Creek Mobile Zone (Orogen), with the dominant package being the Whitewater Volcanics. Main rock types include greywacke, siltstone, rhyodacite, tuff, sandstone, siltstone, dolerite and gabbro. Work done: IKONOS and ALOS image interpretation; ASTER purchase and image interpretation; airborne magnetic-radiometric image interpretation; helicopter + 4WD supported field reconnaissance; 30 rock chips; SkyTEM survey (2) and data processing / image generation & interpretation; geological review. Conclusions: Work carried out has not generated targets or increased the prospectivity for either gold or uranium. It is therefore recommended that the tenement be relinquished.",False,3,4,,"Kimberley, Halls Creek, Kimberley, Halls Creek","gold, gold","uranium, uranium","greywacke, siltstone, rhyodacite, tuff, sandstone, siltstone, dolerite, gabbro, greywacke, siltstone, rhyodacite, tuff, sandstone, siltstone, dolerite, gabbro","Whitewater Volcanics, Whitewater Volcanics",,"supported, prospectivity, supported, prospectivity"
529,a094059_new verification list_el80-3550_2012s_16799739_3,a094059_new verification list_el80-3550_2012s_16799739.json,94059,6,Final Surrender,3,supported,"Geology: The tenement occurs within the East Kimberley Halls Creek Mobile Zone (Orogen), with the dominant package being the Whitewater Volcanics. Main rock types include greywacke, siltstone, rhyodacite, tuff, sandstone, siltstone, dolerite and gabbro. Work done: IKONOS and ALOS image interpretation; ASTER purchase and image interpretation; airborne magnetic-radiometric image interpretation; helicopter + 4WD supported field reconnaissance; 30 rock chips; SkyTEM survey (2) and data processing / image generation & interpretation; geological review. Conclusions: Work carried out has not generated targets or increased the prospectivity for either gold or uranium. It is therefore recommended that the tenement be relinquished.",False,3,3,,"Kimberley, Halls Creek, Kimberley, Halls Creek","gold, gold","uranium, uranium","greywacke, siltstone, rhyodacite, tuff, sandstone, siltstone, dolerite, gabbro, greywacke, siltstone, rhyodacite, tuff, sandstone, siltstone, dolerite, gabbro","Whitewater Volcanics, Whitewater Volcanics",,"supported, prospectivity, supported, prospectivity"
530,a094093_pvp_c76-2001_2012a_17975047_177,a094093_pvp_c76-2001_2012a_17975047.json,94093,232,Annual,177,"exploration drilling, discovered","The strongly magnetic targets were defined as being magnetite-bearing BIF and were incompletely inspected during the 2006-07 reconnaissance. In preparation for reconnaissance RC drilling, an Aboriginal Heritage survey was undertaken across a zone of high amplitude aeromagnetic in May 2007.Anthropologist consultant Mr R OConnor, of R & E OConnor Pty Ltd, was engaged to conduct the survey across the project area which included E29/453-I (Figure 6).Although one member of the Wongatha survey team recalled his uncle showing him a water-source in the northern portion of E29/435-I, the best efforts of the survey team could not locate this water-source. It was recommended that exploration drilling could proceed, and if the water-source was discovered that it be left untouched and any artefact material left in situ. Exploration activities completed by Polaris during the 2010-2011 reporting period was a desktop iron targeting exercise comprising analysis of historical regional geochemistry data, interpretations of geology and geophysical data, and a literature review. Collectively, the desktop studies aided in the Polaris Central Yilgarn-wide iron target generation for the Perrinvale Polaris project tenements.",False,176,178,"2006-07, May 2007.Anthropologist, 2010-2011",,"magnetite, iron, iron",,BIF,,,"exploration drilling, discovered"
531,a094141_e09_1649 lyons river final report_11580567_36,a094141_e09_1649 lyons river final report_11580567.json,94141,41,Final Surrender,36,potential,"During the reporting period, Regalpoint commissioned SnowdenMining Industry Consultants to prepare a Competent Persons Report on the Mineral Assets of Regalpoint Resources Ltd as part of Regalpoints IPO ahead of its successful admission to the ASX during May 2011. In addition, data compilation and interpretation includinggeophysicshasbeen collatedandvalidatedbyCSAGlobal intoaGISenvironment. 6 CONCLUSION Work during the reporting period on Lyons River included GIS compilation and interpretation, airborne EM survey to identify potential palaeochannels and their subsidiaries,fieldreconnaissanceanddrilltargeting. Acquisition of E09/1649was based on the potential for palaeochannel/sandstone uraniummineralisationwithinthesouthernCarnarvonBasin.Initialexplorationwith data reviewandairborneEMprogram identifiedPermianpalaeochannelsdraining the Gascoyne Complex. However following an inspection of the target locations mostly in current day drainages and a 2012 portfolio review, the economic prospectivityofE029/1649wasconsidered lowerthanotherprojectsandtitlewas subsequentlysurrenderedon21June2012.",False,36,36,"May 2011, current day, 2012, subsequentlysurrenderedon21June2012",,,,sandstone,Gascoyne Complex,,"potential, potential"
532,a094193_wc_e38_2457_2012a_12735060_11,a094193_wc_e38_2457_2012a_12735060.json,94193,108,Annual,11,"extensive, presence of, potential",If funding is forthcoming then further exploration should include additional geophysical surveys of the untested areas together with infill soil geochemistry and Aircore drilling.,True,11,11,,,,,,,,further exploration
533,a094213_e09_1340_2012a verification report_11709919_21,a094213_e09_1340_2012a verification report_11709919.json,94213,33,Annual,21,prospect,A total of 130 AC holes for 1251 metres were drilled within the period. Results: The mineralised zone remains open to the north and south. 50 holes within the Red Hill Well prospect returned results over 100ppm U3O8. The uranium mineralisation is near surface with all the significant intercepts residing at less than 10 metres depth. Further drilling is planned.,False,21,21,,,,uranium,,,,"prospect, mineralisation, significant, Further drilling"
534,a094373_e63 1052_1054 s 2012_11232216_28,a094373_e63 1052_1054 s 2012_11232216.json,94373,67,Final Surrender,28,extensive,"Gold anomalism was historically interpreted to be controlled by a northwest striking structural corridor hosted by felsic volcaniclastic rocks. Avoca completed extensive drilling over this prospect in 2009 and 2010 and defined a resource of 691kt @ 2.31 g/t Au for approximately 51k oz Au. Page 4 Page 5 6.0 EXPLORATION COMPLETED 6.1 Open File Data Search and Compilation Alacer has completed an extensive open file search and historical data compilation exercise over its entire tenement holding, including tenements E63/1052, E63/1053 and E63/1054. This has involved the integration of historical digital drilling data into the Alacer database, data entry of drilling information from hard copy logs, integration and compilation of geophysical datasets with existing Alacer data and compilation of geological mapping from historical reports. As relevant data is released through the Department of Mining and Petroleum WAMEX database it is incorporated into the Alacer database using standard templates.",False,28,28,"2009, 2010",,Gold,,felsic volcaniclastic rocks,,,"anomalism, extensive, prospect, extensive"
535,a094534_e29_536_2012s_11271507_235,a094534_e29_536_2012s_11271507.json,94534,402,Final Surrender,235,prospects,"The Deposit Assay Tables folder lists sub-directories for three main KNP prospects; Goongarrie South, Highway and Siberia North (Figure 2). However, the Goongarrie South and Siberia North sub-folders were emptydata was provided only for the Highway prospect. Relevant data for these prospects may be requested in later characterisation work as part of Stage 2 of the project. This review is broadly structured in relation to the previous characterisation approach applied to various prospects within the KNP. Firstly, examination is made of individual",False,235,235,,"Goongarrie, Siberia, Goongarrie, Siberia",,,,,,"prospects, prospect, prospects, prospects"
536,a094570_gswa_2012_e15_1165_bonnie_vale_17856548_4,a094570_gswa_2012_e15_1165_bonnie_vale_17856548.json,94570,113,Annual,4,mineralisation,"Location: The Bonnie Vale North project is located 25 kilometres southwest from Kalgoorlie and just north of the historic Bonnie Vale mining centre, in the Coolgardie Goldfield of Western Australia. Access within the tenement is provided by the unsealed but well maintained Coolgardie North road and by the gravel Jaurdi Hills Road. Geology: E15/1165 lies within the Archaean Kalgoorlie Terrane, immediately west of the regional Kunanalling Shear Zone which is associated with gold mineralisation along its 120 kilometre length. A belt of mafic and ultramafic rocks trends northeasterly through the central project area, between granites to the west and felsic volcanics to the east. A small granite intrusion in the northeast sector adjoins the Kunanalling Shear Zone.",False,4,4,,"Bonnie Vale, southwest, Kalgoorlie, Bonnie Vale, Coolgardie, Western Australia, Coolgardie, Kalgoorlie Terrane, Kunanalling, Kunanalling",gold,,"gravel, granites, felsic volcanics, granite",,Archaean,mineralisation
537,a094702_skirmishhill_ar_c133-2008_july2012_15102943_499,a094702_skirmishhill_ar_c133-2008_july2012_15102943.json,94702,626,Annual,499,prospect,"However, in the absence of contextual data i.e. confirmed records of either species in the vicinity and the uncertainty attached to some early identifications in the NT a precautionary approach has been advocated whereby a 50 m buffer has been applied to all active burrow records in accordance with the permit conditions (see Figure 2). Yours sincerely, Biota Environmental Sciences Pty Ltd Roy Teale Zoologist Skirmish Hill Prospect NVCP Targeted Fauna Survey Cube:Current:707 (Musgraves Clearing Permit Fauna):Documents:Skirmish Hill:Skirmish Fauna.docx 7 References Masters, P. (2008). Crest-tailed Mulgara Dasycercus cristicauda. in The Mammals of Australia pp 49 50.",False,499,499,2008,Australia,,,,,,
538,a094749_dragon_rocks e70_3495_2012s_15523539_10,a094749_dragon_rocks e70_3495_2012s_15523539.json,94749,39,Final Surrender,10,prospective,Dragon Rocks E70/3495 Ground magnetic traverses 6. The results werent sufficiently encouraging to warrant further exploration on E70/3495 and the tenement was surrendered on 18 June 2012. The Dragon Rocks tenement was acquired on the basis that it covered major magnetic anomalies prospective for weathered banded iron-formation (BIF) close to railway infrastructure in a lightly explored part of the state. The anomalies were identified from a government regional aeromagnetic survey completed in 2005. Regional mapping in the specific area of Dragon Rocks has identified small outcrops of coarse-grained banded gneisses and recrystallised granite (Fig.,False,9,10,"18 June 2012, 2005",,iron,,"BIF, granite",,,"further exploration, prospective"
539,a094759_aztec co funded drilling report_final_12834213_46,a094759_aztec co funded drilling report_final_12834213.json,94759,75,Co-Funded Drilling,46,"significant, mineralisation","Work carried out on the project as part of the co-funded drilling includes 1 drill hole for an aggregate of 942.9m meters. Location: The Aztec Dome project is located on the Widgiemooltha SH51-14 1:250,000 Lake Lefroy 3235 1:100,000 map sheets, located approximately 20km east of Kambalda. Geology: The Aztec dome is interpreted to represent a mafic and ultra-mafic sequence of rocks that are analogous to the suite of rock present in the Kambalda dome Work done: 1 Diamond drill hole with RC pre-collar Results: No significant nickel mineralisation noted, Conclusion: The Aztec dome likely represents a syncline Project Name: Aztec Dome The drill hole has been comprehensively logged for lithology, alteration, veining, & structure.",False,46,46,,"Widgiemooltha, Kambalda, Kambalda","Diamond, nickel",,,,,"significant, mineralisation"
540,a094847_2012 windidda c84_2010 annual report_18461471_8,a094847_2012 windidda c84_2010 annual report_18461471.json,94847,97,Annual,8,prospects,"The drill cuttings were routinely collected over one metre intervals and a total of 124 composite samples (over intervals up to 4m) were submitted to Ultra Trace Laboratories for geochemical analysis. : Projection Revised: Dwg No. Stanley Mn Project Windidda & Dome Prospects August 2012 Page 11 Results were reported for Ag, As, Ba, Co, Cr, Cu, Fe, Mn, Ni, Pb, S, Sr, Zn, Al2O3, CaO, K2O and MgO (Appendix 1). Location: The tenement area is part of AusQuests Stanley Mn Project. It is located in the eastern Earaheedy Basin on the Stanley and Kingston 1:250,000 map sheets.",False,8,8,"August 2012, August 2012","Earaheedy Basin, Earaheedy Basin",,,,,,
541,a094847_2012 windidda c84_2010 annual report_18461471_8,a094847_2012 windidda c84_2010 annual report_18461471.json,94847,97,Annual,8,prospects,"The drill cuttings were routinely collected over one metre intervals and a total of 124 composite samples (over intervals up to 4m) were submitted to Ultra Trace Laboratories for geochemical analysis. : Projection Revised: Dwg No. Stanley Mn Project Windidda & Dome Prospects August 2012 Page 11 Results were reported for Ag, As, Ba, Co, Cr, Cu, Fe, Mn, Ni, Pb, S, Sr, Zn, Al2O3, CaO, K2O and MgO (Appendix 1). Location: The tenement area is part of AusQuests Stanley Mn Project. It is located in the eastern Earaheedy Basin on the Stanley and Kingston 1:250,000 map sheets.",False,8,8,"August 2012, August 2012","Earaheedy Basin, Earaheedy Basin",,,,,,
542,a094855_e77_3697_2012s_11001551_3,a094855_e77_3697_2012s_11001551.json,94855,55,Final Surrender,3,"prospectivity, mineralisation","August 2010 This Annual Report summarises all exploration activities conducted by Gondwana within the surrendered tenement P77/3697 for the period ending 13th July 2012. The tenement is located within the Southern Cross Granite-Greenstone Terrane, in the southern portion of the Yilgarn Mineral Field south of the Marvel Loch Township. No recent work was undertaken in the tenement, except for assessment of the regional aeromagnetic data indicating the tenement has low prospectivity for gold mineralisation. 1.0 Introduction.4 2.0 Access and Locality.5 3.0 Regional Geology.6 4.0 Work Conducted.11 5.0 Discussion.12 Gondwana Resources explores a portfolio of prospective tenements in the Southern Cross Greenstone Belt, south of St Barbaras Marvel Loch Gold Operations and 80km north of Western Areas Forrestania Nickel Operations. The Southern Cross area is a well recognised regional gold mining centre with excellent established infrastructure.",False,3,3,"August 2010, the period ending 13th July 2012","Southern Cross, Marvel Loch, Southern Cross, Marvel Loch, Forrestania, Southern Cross","gold, Gold, Nickel, gold",,"Granite, Greenstone",Greenstone Belt,,"prospectivity, mineralisation, prospective"
543,a094873_yalgoo_eis_f_2012_12670379_36,a094873_yalgoo_eis_f_2012_12670379.json,94873,179,Co-Funded Drilling,36,trend of,"The D3 folds are open to isoclinal folds and are in places overturned. These events have been followed by longitudinal faulting and associated quartz veining. There is a general trend of thickening of the BIF units towards the north, and also around D3 fold hinges. A major N-S lineament, the Salt Creek Fault, passes through the eastern part of the Gullewa Greenstone Belt. Secondary northeast trending shears splay off the western side of the Salt Creek Fault and may control gold mineralisation in the belt.",False,36,37,,"Salt Creek, Gullewa, Salt Creek","quartz, gold",,BIF,Greenstone Belt,,"trend of, mineralisation"
544,a094950_pad_mer_12_vol_4_12724916_21,a094950_pad_mer_12_vol_4_12724916.json,94950,423,Annual,21,significant,47 TABLE 12 MAORI KING DUPLICATE VERSUS ORIGINAL ASSAY RESULTS. 50 TABLE 13 GREEN GUMS RC DRILL HOLE LOCATIONS . 52 TABLE 14 GREEN GUMS RC DRILLING SIGNIFICANT INTERSECTIONS . 55 TABLE 15 GREEN GUMS DUPLICATE VERSUS ORIGINAL ASSAY RESULTS. 58 TABLE 16 TWILIGHT NORTH RC DRILL HOLE LOCATIONS .,False,21,21,,,,,,,,SIGNIFICANT
545,a095319_gswa_2012_c233_2008_breakaway_dam_13581114_50,a095319_gswa_2012_c233_2008_breakaway_dam_13581114.json,95319,96,Annual,50,yet to be tested,"Down hole geophysical surveying of these holes BDD001-003 by Amex identified eight DHTEM bedrock conductors of interest in close proximity to these drill holes, at depths from 45-100m below surface. The three strongest and largest of these have been interpreted as having copper sulphides as the conductor source and have yet to be drilled. Ground magnetics and moving loop electromagnetic (MLEM) surveying had also defined additional targets over several kilometres of strike extent which have yet to be tested. The Alexandria Bore greenstone further to the south was also prospected in the early days, as shown by the presence of old workings. However, the first recorded modern exploration was conducted by Le Nickel (Australia) Exploration Pty Ltd in 1971 who completed mapping and sampling of gossans and rock-chips.",False,50,50,"BDD001-003, the early days, 1971",Australia,"copper, sulphides, Nickel",,"bedrock, greenstone, gossans",,,"yet to be tested, prospected, presence of"
546,a095338_e 3846  3847 4306 lewis project combined annual report 2012_14172216_74,a095338_e 3846  3847 4306 lewis project combined annual report 2012_14172216.json,95338,116,Annual,74,mineralisation,"Further prospects on E80/1518 are Mt Tom, Schultz West and Dune. A detailed discussion of Hutchs Find is found in section 6.0. On E80/1594, 1593 and 1595 reconnaissance RAB drilling tested anomalous outcrop zones.",True,73,75,1593,,,,,,,"prospects, anomalous"
547,a095450_e47_2461_mt satarist_peawah_2012 annual_report_20121005_14866661_108,a095450_e47_2461_mt satarist_peawah_2012 annual_report_20121005_14866661.json,95450,116,Annual,108,future exploration,This report summarizes the exploration activity undertaken on tenement E47/2461. Activities for the year comprised data review and a detailed airborne magnetic survey and radiometrics.,True,108,109,the year,,,,,,,
548,a095625_srw_c114_2012_2012a_10249870_209,a095625_srw_c114_2012_2012a_10249870.json,95625,460,Annual,209,exploration potential,"Once the recent auger sampling is completed at Skeleton Rocks the data should be processed and interpreted by Nigel Brand. Any significant nickel anomalies should be followed up with surface EM surveys. There appears to be no real exploration potential within the southern part of the Lucy Rocks area, these areas should be considered for relinquishment. The Skeleton Rocks West Project regionally is located at the southern extension of the Westonia Greenstone Belt, a discontinuous, NW-trending greenstone belt that stretches approximately 100km from Dicks Reward in the northwest towards Edwards Find in the southeast, where the belt almost joins with the Southern Cross Greenstone Belt (Gee, 1982) (Figure 2). The Westonia greenstone belt generally comprises a mix of amphibolite, felsic metasediments, felsic and mafic gneiss, ultramafics, and localised iron formations.",False,209,209,1982,"Westonia, Southern Cross, Westonia",nickel,,"amphibolite, mafic gneiss, iron formations","Greenstone Belt, greenstone belt, Greenstone Belt, greenstone belt",,"significant, exploration potential"
549,a095665_e77_1336_2012p_14756873_51,a095665_e77_1336_2012p_14756873.json,95665,74,Partial Surrender,51,favourable,"The purpose of the drilling was to confirm the location of the palaeochannel as indicated by the gravity survey and then determine the stratigraphy and oxidation state of the sediments contained within it to provide a vector to those regions that contain sediments suitable to host uranium mineralisation. All holes were shallow, with depths ranging from 14- 24m, and the sediments intersected consisted of units of sand and sand clays with lesser amounts of gravel with the fill overlying a granite basement. The sediments were all oxidized with the extent of oxidation ranging from very weakly to strong, which is favourable for the uranium to remain dissolved in the ground water rather than for it to precipitate to form mineral deposits. Downhole gamma surveying was conducted on 2 aircore holes. The holes were cased with 50mm PVC casing as deep as possible before the hole became blocked and then the survey conducted to the depth of casing.",False,51,52,,gamma,,"uranium, uranium","sediments, sediments, sediments, sand, sand, clays, gravel, granite, sediments",,,"mineralisation, favourable, possible"
550,a095760_sr_e69-2378_2012_12811082_105,a095760_sr_e69-2378_2012_12811082.json,95760,1526,Final Surrender,105,possibly,"Unfortunately, despite very careful examination of the Spectrem EM profile data, no good bedrock conductors were detected in the Roquefort area within E69/2378. Zone R1: This is a low priority zone which appears to be due to a lithological conductor dipping at a relatively shallow angle southwards (parallel to the geological strike direction) and is not due to a massive - 12- Anglo American Exploration (Australia) Pty Ltd Surrender Report E69/2378. 28th August 2008 to 3rd August 2012. sulphide body but may be due to a thick carbonaceous rich member or possibly weakly disseminated sulphides in a thick member. The regolith cover averaging perhaps around 30m in thickness appears to overlie this lithological conductor along its 3km strike length. 5.7 Rock Chip Sampling In 2009, a total of 10 rock chip samples were collected within the tenement.",False,105,105,"28th August 2008 to 3rd August 2012, 2009",Australia,"American, sulphide, sulphides",,"bedrock, regolith",,,possibly
551,a095864_final surrender report e09_1840 &1841_16494651_48,a095864_final surrender report e09_1840 &1841_16494651.json,95864,69,Final Surrender,48,"delineated, significant","4.4 Diamonds From 1984 to 1996, BHP Minerals Pty Ltd and a number of other companies carried out exploration for diamonds in the basin including the project area. The activities included aerial and ground magnetic surveys followed by heavy mineral and stream sediment sampling and limited diamond drilling. Though some indicator mineral anomalies were delineated, further trenching and drilling did not return significant results. The target areas were considered of low prospectivity for diamond mineralisation and no furt her work was recommended. The project area is considered to be of low prospectivity for diamonds.",False,48,48,1984 to 1996,,"Diamonds, diamonds, diamond, diamond, diamonds",,sediment,,,"delineated, significant, prospectivity, mineralisation, prospectivity"
552,a095939_e70_3887_2012p_16220698_2,a095939_e70_3887_2012p_16220698.json,95939,48,Partial Surrender,2,prospective,"Partial Surrender Report for Exploration Licence E70/3887 Yilgarn Mineral Fields FOR THE PERIOD 1st October 2010 TO THE 7TH SEPTEMBER 2012 Prepared by: S Miller Date : 6 December 2012 Distribution: DMP Quasar Resources Mindax - Library Mindax Energy Pty Ltd Page 2 of 7 Summary Exploration Licence E70/3887 is situated within the Wheatbelt, Western Australia and forms part of the Mukinbudin Project along within 11 other tenements. Mindax has formed a joint venture partnership with Quasar Resources (affiliate of Heathgate Resources) to explore these palaeochannels for sandstone hosted roll front uranium deposits with the Mukinbudin Project being a potential trap site within this palaeodrainage for the accumulation of uranium mineralisation. Forty seven graticular blocks from licence E70/3887 were relinquished on the 7th September 2012 as part of a voluntary relinquishment designed to reduce Mindaxs tenement holdings to contain only the most prospective parts of the project area. This report details all work completed to date on the relinquished portion of the tenement. The work has been completed on the relinquished area includes: Regional gravity surveying consisting of 6 traverses One detailed, infill gravity survey grid.",False,2,3,"THE PERIOD 1st October 2010, 6 December 2012, the 7th September 2012","Wheatbelt, Western Australia, Mukinbudin, Mukinbudin",,"uranium deposits, uranium",sandstone,,,"potential, mineralisation, prospective"
553,a096028_sr_e69-2236_2012_11112214_1890,a096028_sr_e69-2236_2012_11112214.json,96028,3698,Final Surrender,1890,broader,"Complications of Anomaly Interpretation In the grading process, small, discrete conductors were given a better grade than larger bodies, which were assumed to be lithological. Lithological conductors are generally formational (i.e. composed of a particular stratigraphic unit), with extended strike lengths, broader anomalies, and moderate to large electromagnetic responses. Often their conductivity is due to graphitic content rather than economic mineralisation. However the conclusion should not be drawn that larger conductors are definitely not mineralised.",False,1890,1892,,,,,,,,"broader, economic mineralisation"
554,a096164_dalgaranga e59_1644_2011a_16089875_450,a096164_dalgaranga e59_1644_2011a_16089875.json,96164,545,Annual,450,presence of,"Lynas Gold NL entered into an option agreement on both the Seivwright and Ruane tenements in December 1996. A program of grid based soil sampling completed over the tenements was aimed at testing the area around the ""Green Leader"" and the ""Seivwright Gossan"" prospects and their strike extension under soil and laterite cover.",True,450,451,December 1996,,Gold,,"Gossan, laterite",,,prospects
555,a096323_gswa_2012_e04_1769_psr_nerrima_11269374_46,a096323_gswa_2012_e04_1769_psr_nerrima_11269374.json,96323,59,Partial Surrender,46,broader,It was considered that although the tenement was host to coal measures within the northern portion of the tenement these coal-bearing sediments were at depths greater than 350m from surface. These depths were considered economically unattractive as an exploration target and as a consequence no further work was recommended and the northern portion of the tenement comprising 38 blocks was recommended for relinquishment. The Fitzroy Trough occurs as a generally NW-SE trending sub-basin within the broader Canning Basin. The Trough is unconformably bounded along its NE margin by the older Lennard Shelf Precambrian to Ordovician units. Along its SW margin the Trough is separated from the dominantly Jurassic stratigraphy of the Broome Arch by the Fenton Fault System (Figure 3).,False,46,47,,"Canning Basin, Broome",,,"coal, coal, sediments",,"Precambrian, Ordovician, Jurassic","economically, broader"
556,a096394_c14_2010_2012a_16021834_52,a096394_c14_2010_2012a_16021834.json,96394,216,Annual,52,prospective,"The reporting year concentrated on the aerial photography interpretation of the Jailor Bore Area, a planned site visit and native title negotiations.",True,52,52,,,,,,,,
